,season,episode,character,line
0,18,3,Eric Cartman,"[thinking] Another morning. Waiting for the run-down school bus to take me to the run-down school. But today is the day I finally have the guts to do what I should've done a long time ago. [looks down at Stan's feet, than at Kyle's] Nobody notices what I have in my front pocket. A little surprise for them all. [Stan notices and looks. Cartman notices Stan and shoves his hand further into his pocket. Stan looks at Cartman and steps away from him.] I'm prepared for this, but still I wonder.. Will I have the guts to go through with it? Damn right I will! [Kyle notices Cartman's anger]"
1,18,3,Kyle Broflovski,"Are you okay, Cartman?"
2,18,3,Eric Cartman,"[brightens up] Yeah I'm good. How are you, Kyle? [settles into angry funk again and thinks] They're all gonna pay! Every day they pushed me and pushed, and if it happens again today, it's going to be the last time. [Kyle and Kenny look at each other, then they look at Cartman] We'll find out today at recess, won't we? Oh yes, we'll find out today at recess."
3,18,3,Butters Stotch,"[at the urinal, pants down] Hey Eric! I'm not suspended no more."
4,18,3,Eric Cartman,"Good for you. [tries to get into the first stall, but finds it locked]"
5,18,3,Butters Stotch,[looks over] I think someone's in there.
6,18,3,Eric Cartman,No! God damn it no! [pounds on the door] Who's takin' a shit?!
7,18,3,Craig Tucker,Occupied.
8,18,3,Eric Cartman,"I called dibs on Stall 1 for all recess, Craig!"
9,18,3,Craig Tucker,You can't call dibs on a toilet.
10,18,3,Eric Cartman,"Son of a bitch! [moves on to Stall 2, tries to open it, and finds it locked too.] Oh no! NO NO NO! I cannot go another lunch break without my toilet time!"
11,18,3,Kyle Broflovski,"Then don't eat 14 Eggo waffles for lunch, fatass!"
12,18,3,Eric Cartman,"Alright, that does it! [turns around and walks toward the door] I'm sick of this shit and I'm not gonna be [throws his magazines to the floor] taking it any longer! [reaches into his jacket pocket] You all pushed me to this! [pulls out a pink bow and plops it on to his hat, then continues out the door. Butters just looks on. Cartman leaves the boys room and enters the girls room. Wendy and Bebe are at the mirror. Wendy is quick to notice, and then faces him. Cartman heads for a stall and Wendy block him]"
13,18,3,Wendy Testaburger,What the hell do you think you're doing?
14,18,3,Eric Cartman,I'm going to the potty.
15,18,3,Wendy Testaburger,This is the girls bathroom!
16,18,3,Eric Cartman,"Alright, I need to tell you something, Wendy. I'm transginger."
17,18,3,Wendy Testaburger,WHAT?!
18,18,3,Eric Cartman,"Did you notice the bow? [points to it] I'm not comfortable with the sex I was assigned at birth, so I'm exercising my right to identify with the gender of my choice. Now get out of my way. I have to take a shit. [barges into Stall 1, locks it, drops his pants, and sits down. Wendy shrugs with her palms up. The first poop falls and Wendy and Bebe recoil] Aaahhh!"
19,18,3,Wendy Testaburger,GET OUT OF HERE!
20,18,3,Eric Cartman,"Don't give me any more issues than I already have, Wendy! [drops another deuce] Oh wow, this is nice in here. The girls bathroom is a lot cleaner than the boys. [groans to get another deuce out, followed by a fart. Red comes out of Stall 2]"
21,18,3,Red,What the hell is that?!
22,18,3,Wendy Testaburger,Cartman is using our bathroom!
23,18,3,Eric Cartman,"Dude, this is awesome. I should've used the girls bathroom a long time ago."
24,18,3,Red,Hey! I'm gonna tell on you!
25,18,3,Eric Cartman,"It's okay, Red. I can take a shit here. I'm a dumb chick too. [farts and poops some more]"
26,18,3,Principal Victoria,I want to know just what makes you think it's okay to go inside the girls bathroom!
27,18,3,Eric Cartman,Because I'm transginger. I looked it up: that means I can use the girls shitter.
28,18,3,Principal Victoria,"You are not transgender, Eric! You don't even know what that means!"
29,18,3,Eric Cartman,"Yeah uh huh, it means I live a life of torture and confusion because society sees me as a boy but I'm really a girl."
30,18,3,Principal Victoria,"All right, well if you identify yourself as a girl, you must find yourself attracted to boys. Is that right?!"
31,18,3,Eric Cartman,That's actually not true. I can be transginger without it having anything to do with the ginger I'm attracted to. Check the state bylaws.
32,18,3,Principal Victoria,"Alright, listen Eric!"
33,18,3,Eric Cartman,Erica.
34,18,3,Principal Victoria,Listen Eric! You must know why we can't have you in the girls bathroom!
35,18,3,Eric Cartman,"All I know is I'm transginger, and you can't make me go to the bathroom with the cisgingers."
36,18,3,Principal Victoria,With the what?!
37,18,3,Mr Garrison,"Cisgender. It's the politically correct name for people who aren't transgender. If you identify with the sex you were born with, then you're cis."
38,18,3,Mr Mackey,But then cisgender-ed is just normal
39,18,3,Mr Garrison,"[faces Mackey and Victoria] Saying ""normal"" is extremely offensive to people who aren't in that group. [gets emphatic] Trust me, you don't want this hot potato! Just let him use the girls room!"
40,18,3,Principal Victoria,But this isn't a hurting confused child we're talking about. It's Eric Cartman.
41,18,3,Mr Garrison,Nobody else is gonna know that. You better just give him what he wants.
42,18,3,Principal Victoria,Sooo Eric Cartman just has us in some kind of bathroom checkmate?
43,18,3,Mr Garrison,"Actually, [turns around and looks outside again] it's more like a royal flush."
44,18,3,Reporter,Gerald Broflovski?
45,18,3,Gerald Broflovski,Yes?
46,18,3,Brandon Carlile,"Brandon Carlile, reporter, Spin Magazine. I was hoping you could help me... make sense of somethin'. I understand you had a very large party in your back yard last... last Sunday, was it?"
47,18,3,Gerald Broflovski,That's right. [Sheila appears in the background] My son and his friends throw a party for a kid with diabetes.
48,18,3,Brandon Carlile,"I also understand that a very famous pop artist, Lorde, was the entertainment at that party."
49,18,3,Gerald Broflovski,"Oh yeah, yeah, the kids were pretty excited."
50,18,3,Brandon Carlile,"Well it, eh, it's just a little curious, you know? Why a hugely popular Top-20 artist would play such a... well no offence, but such a humble venue?"
51,18,3,Gerald Broflovski,"...Sorry, I don't think I get your-"
52,18,3,Brandon Carlile,"You understand, we deal with a lot of fake stories at Spin. [glances at his pen] Was just wondering how the boys got someone like Lorde to play."
53,18,3,Gerald Broflovski,"From what I understand, she's the niece of someone's coworker here in town or something."
54,18,3,Brandon Carlile,You wouldn't know who?
55,18,3,Gerald Broflovski,No. Does it really matter?
56,18,3,Brandon Carlile,[slow zoom] Lorde is an incredibly talented and down-to-earth young lady. It would be a shame if someone was... having fun at her expense.
57,18,3,Sharon Marsh,[walks up with the stockings] Randy? Whose are these?
58,18,3,Randy Marsh,[sits up] Aaah I don't know. Why?
59,18,3,Sharon Marsh,Why? Because there's fishnet stockings inside your jeans?
60,18,3,Randy Marsh,In my jeans?
61,18,3,Sharon Marsh,Randy? Do you have something to tell me?
62,18,3,Randy Marsh,[gives in] ...Yeah. I do.
63,18,3,Red,[bangs on the wall on one side of stall 1] Come on! You've been in there for twenty minutes!
64,18,3,Sia,Yeah! Recess is almost over!
65,18,3,Eric Cartman,"There's two more stall in here, gals. Go ahead."
66,18,3,Sia,Not while you're in here!
67,18,3,Eric Cartman,"Oh my God, you guys are so cisginger. Sorry I'm different, but you can just suck my clit AND my balls."
68,18,3,Wendy Testaburger,"Eric, there are people actually struggling with their gender identity and all you're doing is-"
69,18,3,Eric Cartman,"Okay, okay, okay you guys! You know what? You know what? [drops a deuce] That's what. [laughs his ass off. Principal Victoria walks in behind the girls] Suck my clit and balls."
70,18,3,Principal Victoria,"Erica, I believe we have a solution to this little problem."
71,18,3,Eric Cartman,"I don't have a problem, Principal Victoria, the cisgenders have the problem. [poops and farts]"
72,18,3,Principal Victoria,"If it is agreeable to you, Erica, we are going to clear out the janitor's closet and remodel it into a private bathroom just for you! [Cartman farts one last time, cleans up, and leaves the stall]"
73,18,3,Eric Cartman,"Excuse me, are you talking about... my own special executive bathroom?"
74,18,3,Principal Victoria,Would that be agreeable to you?
75,18,3,Eric Cartman,OH MY GOD!
76,18,3,Wendy Testaburger,That isn't fair!
77,18,3,Red,"Wendy, just go with it!"
78,18,3,Eric Cartman,"Yeah, just go with it, Wendy, cisginger bitch! Of course, being forced into my own isolated will probably be somewhat traumatic for me. I might have to approve certain aspects of this... solitary location."
79,18,3,Eric Cartman,"Yeah sooo I'm thinking of water feature here, you know. get the sound of running water, yeah kind of Zen it out."
80,18,3,Interior Designer for Cartman's personal restroom,"Uh huh, well why don't you put the water feature on this side?"
81,18,3,Eric Cartman,Oh on that side?
82,18,3,Interior Designer for Cartman's personal restroom,"You know, because you've already got AC over here and that leaves this open for some nice big piece of art on this wall."
83,18,3,Eric Cartman,"Oh I like that. That's gonna look nice, yeah."
84,18,3,Randy Marsh,"Yeah, listen. I don't know if I can keep doing this. My wife is starting to suspect something. I just had to tell her I like the way fishnets feel."
85,18,3,Record Executive and Ron,"[in his chair at his desk, facing away from the camera] I know your wife means a lot to you, Randy, [turns around in his chair] but you can't leave us hanging. You've got the purest shit out there; it's worth a lot to us."
86,18,3,Randy Marsh,You think you're gonna get a good product when I can't even think?!
87,18,3,Record Executive and Ron,"How many times have you said ""I think I've lost it"" and everything turned out to be okay?"
88,18,3,Randy Marsh,Every time?
89,18,3,Record Executive and Ron,"Every time. Come on. Get back to work and see. If you get panicked again, call me."
90,18,3,Randy Marsh,"Yeah. Yeah I will. Yup. [hangs up. He walks up to a poster and moves it to one side, revealing a hole in the wall with stacks of bills inside. He pulls out some more bills from his back pocket and adds them to the stacks]"
91,18,3,Record Executive and Ron,You wanted to see me?
92,18,3,Record Executive and Ron,"Sit down, Ron. [Ron sits] Whattaya know about one of our artists, Lorde?"
93,18,3,Record Executive and Ron,"[shrugs] Seventeen-year-old girl from New Zealand, great songwriter, [shrugs] humble."
94,18,3,Record Executive and Ron,Wrong. [turns to face him] She's a 45-year-old man in Colorado.
95,18,3,Record Executive and Ron,What?
96,18,3,Record Executive and Ron,"He writes the songs, sends us the demos, we fudge them, sell them as a brooding 17-year-old girl way ahead of her time, and nobody knows the difference."
97,18,3,Record Executive and Ron,Huh. [the realization sinks in] Holy shit.
98,18,3,Record Executive and Ron,"He makes good stuff. Stuff that sells. But he's getting edgy feet. I want you to keep an eye on him. And if anyone around him seems like they're close to finding out the truth, well... you know what to do."
99,18,3,Randy Marsh,Lorde Lorde Lorde. Lorde Lorde Lorde I am Lorde. I am L- I am Lorde. I am Lorde. Lorde Lorde Lorde.
100,18,3,Sharon Marsh,[appears at the bedroom door] Randy?
101,18,3,Randy Marsh,"[drops the guitar and gathers up his sheets] I, I, thought you were at the grocery store. [chuckles]"
102,18,3,Sharon Marsh,I was. Can you help me unload the car? [turns left and walks away]
103,18,3,Randy Marsh,"Help me unload the c-car. Help me unload, load the car. Yah yah yah. Unloadin'. Unload yah yah yah."
104,18,3,Sharon Marsh,[comes back and peeks inside] Randy?
105,18,3,Randy Marsh,"[loses his sheets] Sorry. Sorry, yeah. Coming. [follows her to the car]"
106,18,3,Stan Marsh,What is that?
107,18,3,Butters Stotch,That's Cartman's new transgender bathroom.
108,18,3,Stan Marsh,Cartman's a girl now?
109,18,3,Butters Stotch,"He's not a woman, he's not a man, he is something that you'll never understand. But he would die for me. [turns around and walks away.]"
110,18,3,Eric Cartman,"[rushes up] It it done?! It is all ready?! Alright alright, move aside everybody, move aside please. I gotta go. [opens the door, looks inside and grins. Inside is one of the fanciest restrooms one will ever see. Icicle lights all around, waterfall to the left, fancy commode to the right, plush towels and toilet seat cover. Triumphant music plays] Oh! Ahm. This is gonna be so awesome. [closes and locks the door] Aha! Lock! Privacy. Oh, this is gonna feel so good! [claps twice - he's got the Clapper feature in there. The lights dim and Vivaldi's Spring begins to play] Perfect. [reaches over for a cat-o-five-tails and begins whipping the toilet with it] Yeah, you're gonna take it. You're all alone now, toilet. Nobody can hear you scream. Yeah, you're gonna open wide. [the kids nearby just stand there shocked] You're gonna TAKE your punishment! That's right! Get ready! [remembers there are people outside] Oh my God, this is so awesome you guys! It's just like at home!"
111,18,3,Brandon Carlile,Peter Nelson?
112,18,3,Peter Nelson,Yes?
113,18,3,Brandon Carlile,"[pulls up a stool next to him] Brandon Carlile, reporter, Spin Magazine. I understand you work at the U.S. Geological Survey?"
114,18,3,Peter Nelson,"Yeah, that's right."
115,18,3,Brandon Carlile,"I also understand that you're the uncle of the amazing and talented songwriter, Lorde?"
116,18,3,Peter Nelson,"[sighs] Alright, look, I am not her uncle. I I just work with her, okay?"
117,18,3,Brandon Carlile,Work with her? How? [they move to a booth for some privacy]
118,18,3,Peter Nelson,I like Lorde. Uh she's really nice and really talented. But she lives a double life.
119,18,3,Brandon Carlile,How's that?
120,18,3,Peter Nelson,"Lorde isn't just a singer, she's also a very talented scientist who specializes in fluvial geomorphology."
121,18,3,Brandon Carlile,The what?
122,18,3,Peter Nelson,"She just showed up one day at the office and started filling in for a guy who started working part time. She's a good geologist. When her music career took off we thought she'd be gone, but she still shows up. Usually right after lunch. [Brandon tries to figure out what to write, but draws a blank]"
123,18,3,Clyde Donovan,Hey Cartman. Heard you're transgender.
124,18,3,Eric Cartman,"Yup! You know what Hillary says: ""You can suck my clit and balls."" [goes into his bathroom]"
125,18,3,Red,"[talking to Bebe nearby] Well I know I'm not even gonna get it done. I swear, he gives us too much homework anyway. I-"
126,18,3,Wendy Testaburger,"Hey guys. [all look and stare. Wendy walks down the hallway dressed as her male persona, Wendyl, in t-shirt and vest, purple pants, hair pinned back.]"
127,18,3,Red,...Wendy?
128,18,3,Wendy Testaburger,How's it hanging'?
129,18,3,Craig Tucker,Whoa..
130,18,3,Jenny,Huh?
131,18,3,Jason White,"Whoa, wait, is that?"
132,18,3,Butters Stotch,Holy moly! [Wendy pulls out a key and goes into the Other bathroom]
133,18,3,Eric Cartman,"Hey, what the fuck, dude?! Do you mind? This is occupied!"
134,18,3,Wendy Testaburger,It's cool. I'll wait.
135,18,3,Eric Cartman,"Dude, this is my fuckin' bathroom!"
136,18,3,Eric Cartman,"I want her suspended, and I want charges brought up for sexual harassment!"
137,18,3,Principal Victoria,"I'm sorry Erica, but I spoke with Wendyl this morning and she's not comfortable-"
138,18,3,Eric Cartman,"Wendyl?! Fucking Wendyl?! Grow up, Wendy!"
139,18,3,Principal Victoria,"You'll just have to share, Eric. Why can't you understand that?"
140,18,3,Eric Cartman,Because I don't want a chick watching me go poo!
