,season,episode,character,line
0,2,1,Announcer 1,"Since the last South Park, you've waited four long weeks to find out who the father of Eric Cartman is. Now, finally, the shocking truth about Cartman's lineage... will not be seen tonight, so that we can bring you the following special presentation."
1,2,1,Announcer 2,"[Theme music plays.] Now, get ready for Canada's hottest action stars,"
2,2,1,Announcer 2,Terrance and Phillip in HBC's Movie of the Week:
3,2,1,Announcer 2,Not Without My Anus. Based on a true story.
4,2,1,Scott the Dick,"Ladies and gentlemen, the case before you today is of a murderer. On the night in question, this monster entered the home of Dr. Jeffrey O'Dwyer and struck him repeatedly on the head with his hammer."
5,2,1,Scott the Dick,"That monster is sitting right over there, and his name is Terrance!"
6,2,1,Phillip,"Oh, Terrance, You farted in court."
7,2,1,Terrance,"Yes, Phillip. I'm making a case for our defense. [They laugh again.]"
8,2,1,Scott the Dick,"[Approaching the displays.] All of these things link Terrance to the murder: hair fibers, blood samples, nail clippings, a piece of his shirt,"
9,2,1,Scott the Dick,"a watch with his initials on it, a day planner with the murder scheduled, a haiku called, Time to Kill Dr. Jeffrey O'Dwyer.

""Dr. O'Dwyer
Time to have your head smashed in

with my new hammer."""
10,2,1,Scott the Dick,"Terrance, you may be a famous surgeon, but you're not God. J'accuse, Terrance."
11,2,1,Terrance,"Would you like a monkey claw, Phillip?"
12,2,1,Phillip,"Yes, please."
13,2,1,Terrance,That's called the monkey claw because it feels like my colon is being ripped apart by a thousand monkeys.
14,2,1,Phillip,The monkey claw is smelly.
15,2,1,Judge,"[Bangs his gavels twice.] Come on, get a move on. I ain't gettin' any younger up here."
16,2,1,Phillip,"My sentiments exactly, Your Honor. I see from your actions that you're southern Canadian."
17,2,1,Judge,That is correct.
18,2,1,Phillip,"Good people of the jury. My client, Terrance, is an innocent man. [Farts.]"
19,2,1,Terrance,"Oh, Phillip, now you farted during the closing argument."
20,2,1,Phillip,"I have, haven't I, Terrance?"
21,2,1,Scott the Dick,"Your Honor, the defense is trying to make a mockery of this court. They think that farts are funny, but they're not. [Thumps the table.]"
22,2,1,Judge,[Gavels] Sustained.
23,2,1,Phillip,"Good people of the jury. My client, Terrance, is no more a murderer than you or me. He loves puppies and hates mean things. Would a murderer go to the zoo and feed animals like this?"
24,2,1,Phillip,"Of course not. So in summation, find Terrance innocent. Or else he'll kill you."
25,2,1,Phillip,Just kidding.
26,2,1,Phillip,The defense rests.
27,2,1,Scott the Dick,Goddammit. That isn't funny.
28,2,1,Judge,"Madame Foreperson, have you reached a verdict so we can get the hell outta here?!"
29,2,1,Madame Foreperson,"We have, Your Honor. We have found Terrance, in the above entitled action of murder against Dr. Jeffrey O'Dwyer--"
30,2,1,Judge,You're gonna have to repeat that verdict because we have some flatulence issues.
31,2,1,Madame Foreperson,"I said, we find--"
32,2,1,Madame Foreperson,We find Terrance--
33,2,1,Madame Foreperson,Not guilty!
34,2,1,Phillip,"Did you hear that, Terrance? You're not guilty."
35,2,1,Terrance,"Oh, Phillip, you saved me from the gas chamber."
36,2,1,Terrance,"That sure was fun, Phillip. Let's go home and eat Kroff Dinner."
37,2,1,Phillip,Hear hear.
38,2,1,Scott the Dick,"[Coming over.] Well, looks like you got away with it, Terrance and Phillip!"
39,2,1,Phillip,"Oh, hello, Scott. No hard feelings, right, old pal?"
40,2,1,Scott the Dick,There are hard feelings! This isn't over. I'm going ta see to it that you both pay for what you've done. And do you know why?
41,2,1,Phillip,'Cause you're a dick?
42,2,1,Scott the Dick,"No, Because I hate you. You think farting is so funny. Well it isn't!! Fart jokes are the lowest form of comedy, and if I--"
43,2,1,Scott the Dick,"Ugh! I hate you both! I've hated you ever since I could remember! I hate you, and I wish you both had cancer."
44,2,1,Phillip,Cancer?
45,2,1,Scott the Dick,Yes. In the head.
46,2,1,Terrance,Head cancer?
47,2,1,Scott the Dick,"This is not the end, Terrance and Phillip. You'll rue this day. [Leaves.]"
48,2,1,Terrance,"Wow, Scott really hates us, Phillip."
49,2,1,Phillip,"Yes, perhaps he's homophobic."
50,2,1,Terrance,"[Wondering.] But we're not gay, Phillip."
51,2,1,Phillip,We're not? [The news crews leave.]
52,2,1,Terrance,"Well, let us board the subway and return home. There we can eat Kroff Dinner."
53,2,1,Phillip,"Yes. It's been a long day, and only Kroff Dinner can calm my nerves."
54,2,1,Terrance,"Say, Phillip, why does Scott always try to convict me of murder? He does it every week."
55,2,1,Phillip,He sure does seem to hate us. I wonder what he'll try to do next.
56,2,1,Terrance,God only knows.
57,2,1,Phillip,"The subway certainly is wonderful, Terrance."
