,season,episode,character,line
0,8,1,Kyle Broflovski,"[stops so he doesn't get hurt and glares] Stop it, Cartman!"
1,8,1,Eric Cartman,"Pfaha, so funny. [pulls out another firecracker, tosses it before Kyle, and cackles]"
2,8,1,Kyle Broflovski,"[stops] Goddammit Cartman, stop throwin' those stupid poppy-things at me! [Cartman cackles some more. The boys approach a booth: Roger's Edge]"
3,8,1,Roger,"Come on and take a look, folks. We've got a lot of knives for sale here. [Stan stops before a table, ""Weapons of Asia,"" and marvels at the weapons displayed there.]"
4,8,1,Stan Marsh,"Oh my God, look! [the other boys turn and walk up] Martial arts weapons from the Far East. [the sign reads ""Martial arts weapons of the Far East""]"
5,8,1,Kyle Broflovski,"[softly] Wow, cool."
6,8,1,Stan Marsh,"Dude! We should each buy a weapon, and then we'll be like ninjas."
7,8,1,Eric Cartman,Yeah. We won't have to take crap from anybody.
8,8,1,Kyle Broflovski,"[turns away] Our parents won't let us have weapons, dude. [the others turn as well]"
9,8,1,Eric Cartman,"Who's gonna tell them, dumbass?!"
10,8,1,Stan Marsh,"Yeah, dude, our parents are gonna be at the stupid fair all day long. They'll never know what we bought. [the boys turn back to face the table] I'll get the tonfas. [they look like the nightsticks police use, but made of wood] Those are so sweet."
11,8,1,Eric Cartman,I'm gonna get those killer sai. [swords with horns at the hilt are in there. Cartman notices a weapon off to the right] Look Kenny! There's something even you can afford! A ninja shuriken [ninja star] for a dollar ninety nine.
12,8,1,Kenny McCormick,(Shuriken. Awesome!)
13,8,1,Roger,[approaches] Can I help you boys? [the boys step back from the table to see him.]
14,8,1,Stan Marsh,Yeah. We wanna get one of each of these ninja weapons.
15,8,1,Roger,"Okay, uh, you need to have your parents here when you buy them, though. I, I can't sell to anyone under eighteen without parents' permission. [the boys look at each other]"
16,8,1,Eric Cartman,Parents? Parents?! [fakes a sob] Oh God! [starts sobbing loudly and turns away.]
17,8,1,Roger,Wha- wha- what's the matter? [Cartman continues sobbing]
18,8,1,Stan Marsh,"We, we're brothers, see, and our parents... died in a car accident last year."
19,8,1,Eric Cartman,"Why?! [Stan cries, then covers his eyes. Cartman turns around, still sobbing] Why?! Why did you have to take them both?! Why?! [Kenny begins to sob] Why?! [Kyle observes his friends, then joins them in the sobbing]"
20,8,1,Kyle Broflovski,Why do people have to keep reminding us of what we don't have?!
21,8,1,Roger,"[tries to soothe them] It's all right, it's all right boys. Don't cry, I'll... I'll just... go pack these up for you, okay? [takes a few weapons and leaves. The boys cry a bit more, then stop]"
22,8,1,Stan Marsh,"Goddamn, that's like the twelfth time that's worked."
23,8,1,Stan Marsh,[with his tonfa] Kiya! Kiya!
24,8,1,Kyle Broflovski,Kaii yo! [one end of his nunchaku hits his hat a few times]
25,8,1,Eric Cartman,"Giya! Shut up, hippies! I'll kill you! [lunges] Iya!"
26,8,1,Stan Marsh,"[sweeps one of his tonfa around and transforms] With my tonfa of Takanawa, I become the great and powerful ninja Shadowhachi, born to fight evil and people I don't like."
27,8,1,Kyle Broflovski,"Yeah. And my powerful nunchakus make me into Bunroku [he transforms], a deadly but compassionate ninja who protects those in trouble."
28,8,1,Stan Marsh,"What's your ninja name, Kenny?"
29,8,1,Kenny McCormick,[already transformed] (unintelligible)
30,8,1,Eric Cartman,[already transformed] Yes. And I... am Bulrog. Tough brute ninja who has dedicated his life to eradicating the world of hippies.
31,8,1,Stan Marsh,"All right, ninjas! Let's go protect the world!"
32,8,1,Eric Cartman,Kick ass! [the boys head out]
33,8,1,Eric Cartman,"Hey, you guys, you know what we should do? We should go show our weapons to Craig and those guys. They'll be so jealous."
34,8,1,Kenny McCormick,"(Yeah, that'd be awesome!)"
35,8,1,Kyle Broflovski,"[cautions] No dude, we can't go around showing our weapons to people. Our parents'll find out we have them."
36,8,1,Eric Cartman,"Ech! You see, guys? This is why Jews can't be ninjas! They've got no spine!"
37,8,1,Kyle Broflovski,"[the background is a motion blur] You don't know anything about Jews, fatass!"
38,8,1,Eric Cartman,"Oh yeah?! My mom took me to see Mel Gibson's movie, The Passion, and Mel Gibson says you are sneaks and you are liars. And if the Road Warrior says it, it must be true."
39,8,1,Stan Marsh,"Don't worry, Kyle. Craig's not gonna tell on us. Come, ninjas, let's go. [they walk off and approach Craig's house, which is done up in Japanese style. Stan stops and whispers] All right, this is it."
40,8,1,Eric Cartman,Yes. The residence of the one called... Craig. [the boys approach quickly]
41,8,1,Kyle Broflovski,I still say this is a bad idea.
42,8,1,Stan Marsh,"Ninja positions! [the boys get into their first positions and Craig opens the door] Hello, Craig!"
43,8,1,Eric Cartman,[shows off his sai] Look what we got.
44,8,1,Craig Tucker,Where'd you get those?
45,8,1,Stan Marsh,We can't tell you where we got 'em! It's secret ninja stuff.
46,8,1,Eric Cartman,"[moves past Stan] Ooo, is that jealousy I see in your eyes, Craig? Mmm, yes, drown me in the sweet water of your envy."
47,8,1,Craig Tucker,"Uh-uh, they're not that cool."
48,8,1,Stan Marsh,"Hyeah, ""they're not that cool."" These are real authentic weapons from the Far East."
49,8,1,Kyle Broflovski,But don't tell anybody we have them.
50,8,1,Eric Cartman,Ugh.
51,8,1,Token Black,"[appears with Clyde, behind Craig] Whoa! Where'd you get those?!"
52,8,1,Clyde Donovan,Let me see.
53,8,1,Stan Marsh,"Uh, we'd love to hang out guys, but we have important secret work to do. [turns and walks away]"
54,8,1,Eric Cartman,"Yes. The life of a ninja is complex and full of peril. [he and the other two turn and walk away as well] Come on, ninjas!"
55,8,1,All,Ho! [they trot off. Craig closes the door]
56,8,1,Eric Cartman,"Aw man, did you see the look on Craig's face?! That was awesome!"
57,8,1,Stan Marsh,"Dude, we're like the coolest kids in the whole state! [Butters shows up before them]"
58,8,1,Butters Stotch,Hey fellas. What's happenin'?
59,8,1,Eric Cartman,"We're playing Ninjas, Butters."
60,8,1,Butters Stotch,"Wowee! Hey, can I play, ninjas with you?"
61,8,1,Eric Cartman,"No, Butters. We are a very select elite fighting team sent to protect the world from evil, and you can't play with us."
62,8,1,Stan Marsh,"Yeah, Butters. You wouldn't make a very good ninja. Come on, guys. [the boys turn and walk off] We have a lot of work to do."
63,8,1,Eric Cartman,"Yes, and no time to do it. No time... [Butters stands in the open alone]"
