,season,episode,character,line
0,14,13,Mint Berry Crunch,"Sit back, justice believers, and listen to another edition of America's favorite superhero, Mint-Berry Crunch! [The camera pulls out to reveal the whole page, which is a cover of ""the AMAZING MINTBERRY CRUNCH""] Our story begins in a remote corner of the Gulf of Mexico. [a graphic of the BP oil rig is shown] The BP Oil Company drills into the ocean floor, [a graphic of a fire destroying the rig] but they drill too much, and the BP Oil Company accidentally unleashes Cthulhu, an ancient evil god from another dimension. Halfway across the country, [Coon & Friends in their normal outfit are shown, with Bradley as the leader instead of Stan] a mild-mannered attractive fourth-grader, Bradley Biggle, hears of the disaster on the news while with his friends. [the page flips over and Bradley is shown transforming] But Bradley Biggle is no ordinary fourth-grader! Not long ago, he realized he had superpowers he could call upon by turning in place and saying the magic word, ""Shablagoo!"" And in a flash, Bradley is transformed into the thrilling superhero, Mint-Berry Crunch! Joined by the other Coon Friends, Mint-Berry Crunch went to investigate the Gulf spill crisis! The superheroes came across a cult, in existence for years, that had been waiting for Cthulhu's arrival. They are the key to stopping Cthulhu from taking over the world! Sometimes, when everything seems hopeless, that's when you need to bring it all. [Mint-Berry Crunch stands at the corner of a roof in a heroic pose] That's when you need... to bring the Crr-runch!"
1,14,13,Toolshed,"[after a few seconds of silence] Dude, I'm sorry, but we still aren't getting it. You're half man and half berry?"
2,14,13,Mint Berry Crunch,Rrright!
3,14,13,Human Kite,But then what exactly is your superpower?
4,14,13,Mint Berry Crunch,The power of mint and berries yet with a satisfying tasty crunch!
5,14,13,Toolshed,"...Nah, see, that's the problem dude, that's not really a superpower. Like, I have mental command over all power tools, Human Kite can fly-"
6,14,13,Human Kite,And shoot lasers out of my eyes.
7,14,13,Toolshed,"And shoot lasers out of his eyes. And Mysterion can... [pauses and looks over at Mysterion.] Wait, what's your superpower Mysterion?"
8,14,13,Mysterion,[with his back to the group] I can't die!
9,14,13,Toolshed,"...Oh yeah, good one. Mysterion can't die, and Iron Maiden is indestructible-"
10,14,13,Mysterion,"No, Stan, I'm being serious! I really, really can't die!"
11,14,13,Toolshed,...Woo-hat?
12,14,13,Mysterion,"[turns to face them] Like last night, in the alley, the cult leader stabbed me and I bled all over the place! And you screamed ""Oh my God,"" and you called him a bastard!"
13,14,13,Human Kite,"[arms down and out, palms out] When was that?"
14,14,13,Mysterion,All the time! I die all the time! And you assholes NEVER REMEMBER!
15,14,13,Toolshed,"...Ah I think we would remember you dying, dude."
16,14,13,Mysterion,Well you don't! I die over. And over! Only to wake up in my bed like nothing happened!
17,14,13,Toolshed,"[notices Mint-Berry Crunch] Dude, you're freaking out Mint-Berry Crunch. He's peed his pants. [Mint-Berry Crunch notices that he has indeed peed his pants and covers his groin quickly]"
18,14,13,Mint Berry Crunch,Nono. Mint-Berry Crunch doesn't ever pee his pants!
19,14,13,Mysterion,[turns away] I knew there'd be no point in telling you guys.
20,14,13,Human Kite,"[approaches him] Alright. dude, let, let's just say you're not crazy and it's true. What's the big deal? I mean, I think it'd be pretty cool not to be able to die."
21,14,13,Mysterion,[confronts him] Pretty cool?! Do you know what it feels like to be stabbed?! To be shot?! Decapitated?! Torn apart?! Burned?! Run over?!
22,14,13,Toolshed,"Kenny Kenny, calm down."
23,14,13,Mysterion,"It's not pretty cool, Kyle! It fuckin' hurts! And it won't go away, and nobody will believe me! [walks away, then turns around] Remember this time! Try and fuckin' remember! [pulls out a gun and shoots himself in the head]"
24,14,13,Toolshed,"Oh my God! Holy shit, dude!"
25,14,13,Human Kite,Dude!
26,14,13,Mint Berry Crunch,Is he? Oh Jesus! [flees up the stairs and out of the basement]
27,14,13,Toolshed,[draws closer] Kenny? No! No!
28,14,13,Coon,"Gather around, believers in good, and listen to the newest installment of The Coon. It all began when the BP Oil Company drilled into the ocean floor and ripped open a hole into another dimension. Seeing the disaster on Coon-Vision, the Coon immediately called together his trusty Coon Friends. As the Coon explained how the disaster could be stopped, something terrible happened. Without warning, the Coon friends changed. Their superpowers morphed somehow, turning them into... supervillains. [the friends are depicted with evil grins] The Coon tried to reason with them, tried to bring them back to the side of good, [""Heroes must be good. Go with Christ!""] but it was too late. [Human Kite: ""GET OUT!!!"" Mysterion: ""WE ARE EVIL NOW!""] Their black hearts had been tainted by hate and rage. The Coon was alone, turn by the ultimate dilemma. [Coon is shown sitting on Lincoln's shoulder at the Lincoln Memorial] He had to put a stop to the evil villains, even though they had once been his friends. Sometimes, to fight the ultimate evil, you must make friends with enemies. [Coon is showing looking at Cthulhu] The Coon teamed up with Cthulhu, because even Cthulhu knows what evil assholes Kyle and Stan and those guys are! And that they are manipulative, uncaring, vagina faces! They're all planning to destroy the world. Only one thing can stop them: the Coon. With Cthulhu's help, I can try to banish them to a dark oblivion, for all eternity. [the Friends are shown surrounding a glowing globe of Earth with evil grins on their faces] I will not rest until that happens."
29,14,13,Coon,"Bab-ay,
I know you're askin' me to stay
Say ""Please please please don't go away.""
You say I'm givin' you the blues.
[enters the house]
Mayb-ay,
you mean every word you say
Can't help but think-"
30,14,13,Liane Cartman,[confronts him with her arms crossed over her chest] Eric Cartman!
31,14,13,Coon,Hi Mom.
32,14,13,Liane Cartman,"Where have you been, young man?!"
33,14,13,Coon,Just doin' stuff Mom. Are my friends downstairs in the secret base?
34,14,13,Liane Cartman,"Yes they are, but you were supposed to be grounded in your room! And now you're more grounded, young man!"
35,14,13,Coon,"[turns around and thinks hard, to himself] The Coon's mother appears to be extremely upset. In order to get past her, I must use the LeBron James technique."
36,14,13,Liane Cartman,"Eric, are you listening to me?!"
37,14,13,Coon,[faces Liane] Mom... what should I do?
38,14,13,Liane Cartman,[disarmed] What?
39,14,13,Coon,What should I do? Should I admit I made mistakes? Should I say I've done this before? Should I write a song about how I should have stayed in my room? What should I do?
40,14,13,Liane Cartman,"What do you mean ""what should-"""
41,14,13,Coon,"Should I say I am not a role model? Should I not listen to my conscience? It's my conscience, Mom! What should I do? Go back to my room and pretend nothing happened? Not jump out the window and fly to New Orleans? What should I do, Ma? Tell me!"
42,14,13,Liane Cartman,"[overwhelmed] I just, I- I'm gonna go make you kids some lemonade. [runs off to the kitchen]"
43,14,13,Human Kite,"Alright Coon and Friends, what good deed should we do next?"
44,14,13,Mosquito,Perhaps we should make more lemon bars to raise money for people in need.
45,14,13,TupperWear,Okay!
46,14,13,Mysterion,"You guys have no memory of me shooting myself in the head, do you?"
47,14,13,Toolshed,Uh-what?
48,14,13,Mysterion,What we need to do is talk to people in that cult! I wanna know where my powers come from.
49,14,13,Human Kite,Yeah cool let's talk about where our powers come from.
50,14,13,Mosquito,I was bitten by a radioactive mosquito! Bzzzzzzt.
51,14,13,TupperWear,"I was in a car accident, then put back together with Tupperware parts."
52,14,13,Iron Maiden,Tih-Timmieh!
53,14,13,Mysterion,Will you guys listen to me?! I actually have a power that I actually want to know about!
54,14,13,Coon,"[appearing on the basement stairs] Hey guys. [the Friends look at him] So, what's goin' on?"
55,14,13,Toolshed,"Go away Cartman. We kicked you out of Coon and Friends, remember?"
56,14,13,Coon,"No, I, I know. That's cool, I understand. Even though I started it and the secret base is in my house. Yes, that's totally understandable."
57,14,13,Human Kite,"You just wanted to frame and blackmail people, then you beat up Clyde and Bradley for no reason!"
58,14,13,Coon,"No you're right. For no reason. Clearly something is wrong with me. But you guys, what should I do?"
59,14,13,Human Kite,"You should fuck off, that's what you should do."
60,14,13,Coon,"[sees the LeBron James technique isn't working] Hm. Ah, all right, look. You guys were totally right, okay? That's all I wanted to say. That and... there's a double rainbow outside."
61,14,13,Mint Berry Crunch,A what?
62,14,13,Coon,"Double rainbow, you guys. You don't see 'em often, but there's one outside right now. You've gotta come see! [rushes up the stairs and out of the secret base]"
63,14,13,Mint Berry Crunch,A double rainbow? Shablagoo! [the heroes all leave their seats]
64,14,13,Human Kite,"Wait, Mint-Berry Crunch ya you might not wanna go- [goes up the stairs with the others]"
65,14,13,Professor Chaos,"Huhey, can I see the double rainbow, fellas? [softly] Uh, fellas?"
66,14,13,Coon,Isn't it beautiful you guys?
67,14,13,Human Kite,"There's no double rainbow, fatass!"
68,14,13,Coon,"You are correct, Human Kike! Not that supervillains like you guys could ever see a double rainbow!"
69,14,13,Mosquito,What are you talking about?
70,14,13,Coon,"Your evil-doing days are over, Mosquito! All of you shall now be dealt the swift hand of justice!"
71,14,13,Human Kite,"Cartman, you are the bad guy, not us!"
72,14,13,Coon,"Nuh uh, you guys are the bad guy. [whistles. A gust of wind blows leaves at the boys, and heavy footsteps follow. Cthulhu soon stands before the Friends, who look at him in awe]"
73,14,13,Mint Berry Crunch,Waaaaaaaaaah! [runs off]
74,14,13,Mysterion,What are you doing with that thing?!
75,14,13,Coon,He's going to help me get rid of you guys so together we can make the world a better place!
76,14,13,Human Kite,"Cartman, if you team up with the most evil thing in the universe, then clearly you are the bad guy!"
77,14,13,Coon,"No, because it's for the greater good, like when Superman teamed up with Lex Luthor!"
78,14,13,Human Kite,Superman never teamed up with Lex Luthor!
79,14,13,Coon,"[thinks it over, then crosses his arms] Well, that's why Superman isn't around anymore, isn't it? Cthulhu! Banish them to a dark oblivion, please! [Cthulhu opens his right paw and sweeps it from left to right in the air. The boys scream and become deformed, then disappear] Aww! Dude, that was awesome! You're all like ""Mehhhh"" and they were all like ""Nooo!"""
80,14,13,Coon,"All right, now, we've taken out most of the synagogues, destroyed San Francisco, sent my friends into a dark oblivion, and so our next order of business will be Burning Man. [Cthulhu roars softly] Burning Man is the biggest hippie festival in the world, and tomorrow, we're gonna wipe them all out. Pretty soon, the whole wold will be transformed thanks to the Coon! [Cthulhu roars softly] Yes yes, the Coon and Friend. Now after Burning Man we'll take down Whole Foods alright? [Cthulhu repositions himself to confront Coon and roars loudly. Coon thinks] The dark lord is agitated and the LeBron James technique might not work. The Coon will have to use an even more manipulative technique. Time to bust out: Cute Kitten. [aloud] Meow meow meow meow meow meow meow. [climbs up onto Cthulhu.] Meow meow meow. [digs his blades into Cthulhu's back and massages him while at the same time making a comfortable place to nap in. Cthulhu's face softens and he giggles, then looks back at Cartman sleeping on his back. Cthulhu blinks several times, then walks forward softly]"
81,14,13,Toolshed,"Dude, where the fuck are we?"
82,14,13,Mysterion,"I don't know, but... I feel like... I've... been here before. [huge butterfly-like creatures pop up from behind some plants]"
83,14,13,Mint Berry Crunch,"And so, the Coon had returned with the dark lord Cthulhu! Upon seeing Cthulhu in person, Mint-Berry Crunch heroically dashed off, to, to save the day! With Minty coolness he hurried back home! And heroically watched Judge Judy, knowing that his superhero friends were probably just fine without him!"
84,14,13,Toolshed,Oh shit!
85,14,13,Human Kite,[panting] We aren't going that way!
86,14,13,Mosquito,"You guys, I wanna go home."
87,14,13,Toolshed,"We all wanna go home, Clyde. I don't think we're gonna last very long out here."
88,14,13,Mosquito,"Look, maybe we should just a place to hid and wait for help."
89,14,13,Human Kite,"What help, dude? Nobody in the real world even knows we're here."
90,14,13,Mysterion,"Alright, you guys hide as long as you can. I'll try and find help. [moves away from the cliff]"
91,14,13,Toolshed,"How, dude?"
92,14,13,Human Kite,"Kenny, where the hell are you going?"
93,14,13,Mysterion,"I'm going to try to get you all out of here. If this works. Or, I could be wrong. [runs towards the cliff]"
94,14,13,Mosquito,Kenny! [Kenny jumps off the cliff and impales himself on some big spiky plants ]
95,14,13,Mysterion,Ow! That fucking HURTS! [moans a few times and dies.]
96,14,13,Toolshed,Oh my God! Kenny!
97,14,13,Human Kite,"You... you crazy bastard! [the boys turn away from the edge, seemingly forgetting their dead friend below]"
98,14,13,Man 1,[on a fish-cycle] It's burning Man!
99,14,13,Man 2,"[dressed as an angel] Biggest party in the world, baby! [more shots of the festival are shown. It's a carnival, but a roar changes all that. Cthulhu appears and throws an RV into the festival, and everyone scatters]"
100,14,13,Coon,"[on Cthulhu's back] Fucking hippies! Fuck all o'you! [Cthulhu raises his left paw and unleashes a lightning bolt upon a girl, incinerating her and leaving nothing but bones]"
101,14,13,Reporter,"The dark and evil Cthulhu is bringing his angry wrath down upon the Burning Man Festival, Tom. Cthulhu isn't behaving as most scientists had speculated, Tom, but the dark lord is wreaking havoc everywhere and-"
102,14,13,Coon,"[walks up and interrupts him] No nonono! Excuse me! It is not Cthulhu, it is Coon and Friend! I'm a little sick of everyone giving him all the credit when I'm the one really making the world a better place!"
103,14,13,Reporter,"Tom, it appears that Bruce Vilanch has arrived on the scene wearing a rat costume."
104,14,13,Coon,"Oh, you motherfucker! [runs towards Cthulhu] Cthulhu, this guy too! [Cthulhu unleashes more lightning and the reporter is incinerated] Kewl. Oh get that fire-twirling hippie bitch."
105,14,13,The Goth Kids,"This freaking sucks! We worshiped and prayed to Cthulhu, went to all the cult meetings, but life is still totally freaking gay."
106,14,13,Pete,I thought that when Cthulhu rose from the dead all was gonna be darkness and pain. I thought at least school would be canceled.
107,14,13,A Voice,How to I fight him? [the Goth kids look at the window and see Mysterion there]
108,14,13,Michael,"Oh joy, it's Underwear Boy again."
109,14,13,Mysterion,That god you pray to just took away all my friends.
110,14,13,Pete,"Not our god. He promised everything would change if we worshiped him, but we're still sitting here smoking cigarettes like before [hair flip] It's like Obama all over again."
111,14,13,Mysterion,How do I fight him?!
112,14,13,Pete,"Cthulhu isn't alive or dead, alright?"
113,14,13,Mysterion,Tell me what that means! [the bedroom door opens and Henrietta's mom appears]
