,season,episode,character,line
0,14,5,Tour Guide,"Our factory works 24/7 to produce candy, and we have over 500 employees. Here you can see where the cocoa is mixed with the sugar and milk."
1,14,5,Eric Cartman,"Wow, coo'.. [snaps a picture] Chocolate rules!"
2,14,5,Kyle Broflovski,"You should know, fatass."
3,14,5,Eric Cartman,"AY! I'm not fat, you sneaky Jew!"
4,14,5,Stan Marsh,"Oh God, you guys, really? This again? [the students all move to the next spot in the tour]"
5,14,5,Tour Guide,And here is where all the fudge is put into boxes to be shipped all over the world.
6,14,5,Kyle Broflovski,Kinda like Cartman's dad shipped out on him.
7,14,5,Eric Cartman,"I have a dad, butthole. My mom is my dad."
8,14,5,Stan Marsh,"You guys stop! All you're doing is rehashing a bunch of old stuff! [everyone moves on except Butters, who spots something]"
9,14,5,Butters Stotch,"Hey Stan, isn't that Tom Cruise?"
10,14,5,Stan Marsh,"Huh? [Tom Cruise is packing fudge into boxes with a hat pulled low over his face] Oh wow it is! Hey guys check it out, Tom Cruise is a fudge packer!"
11,14,5,Tom Cruise,What did you call me?
12,14,5,Eric Cartman,"Hey, that is Tom Cruise! [snaps a picture]"
13,14,5,Butters Stotch,"How come you're packin' fudge, Mr. Cruise?"
14,14,5,Tom Cruise,I'm not a fudge packer!
15,14,5,Kyle Broflovski,"Dude, you don't have to be ashamed or anything."
16,14,5,Tom Cruise,But I'm not a fudge packer! [packs a block of fudge into a box]
17,14,5,Stan Marsh,Then why are you packing fudge?
18,14,5,Tom Cruise,I'm not. I am a very busy actor who is trying to get away for a week and do some fly fishing! [pushes more fudge into boxes]
19,14,5,Stan Marsh,"Dude, you are in a fudge factory packing fudge."
20,14,5,Tom Cruise,"Oh, that does it. I will SUE you!"
21,14,5,Stan Marsh,For what?
22,14,5,Tom Cruise,You can't just call somebody a fudge packer and get away with it! [Mr. Garrison walks over]
23,14,5,Mr Garrison,"Hey, is that fudge-packer Tom Cruise?"
24,14,5,Tom Cruise,That's it! [throws his hat away] I'm suing this entire intolerant town!
25,14,5,Stan Marsh,But dude-
26,14,5,Tom Cruise,"No buts! If you want to accuse somebody of being a fudgepacker, you're gonna pay the consequences!"
27,14,5,Tom Cruise,"Guys, I want to really thank you all for coming. Shockingly, I've just been slandered once again in the town of South Park, something I know you can all relate to. [all celebrities nod and agree]"
28,14,5,Tiger Woods,That town just seems to be a hotbed of hatred and lies!
29,14,5,Bono,I'm fed up with it. That town suggested that I was made of shit!
30,14,5,Tom Cruise,"Yeah, well I was just over there doing a little fly fishing and this little boy walks up and calls me a fudge packer! [The celebrities all are shocked and appealed] I know, right? And then other kids in the town and their teacher start joining in. [Sally Struthers is taking up the whole couch, except for the small place of an annoyed Mickey Mouse.]"
31,14,5,Sally Struthers,"South Park, Colorado, is the most racist, insensitive, and bigoted place in this country! [George Lucas holding onto a ball-gagged Indiana Jones]"
32,14,5,George Lucas,That place thinks they can say whatever they want about us and get away with it!
33,14,5,Paris Hilton,"If anyone has a gripe against that shithole, it's me! [coughs up some semen, then rubs it on John Travolta's crotch]"
34,14,5,Tom Cruise,"Yeah, well I say enough. All of us together can put a stop to that slander coming from that town once and for all! No longer will they make snide remarks about whoever they want."
35,14,5,All Celebrities,YEAH!
36,14,5,Jared Fogle,"Hey, Tom. I ate too much Subway. Where's your bathroom?"
