,season,episode,character,line
0,14,6,Mitch Conner,"Saigon. It's a hell of a place. I've seen a lot of death. [Vietnamese and American soldiers fire at each other] A lot of suffering. Darkness that most people couldn't stand to see. [Wounded American soldiers are carried back to the helicopters] I tried to sit it out as much as I could. [a left arm exactly like Cartman's is shown. It wears dog tags, a tiny helmet, and camouflage face paint]"
1,14,6,Soldier 1,"What's the matter, Conner? You don't like a little blood?"
2,14,6,Mitch Conner,"No, I don't like a little blood. Blood ain't the stuff for eighteen year old boys from Sheboygan. Blood ain't the stuff... for Mitch Conner."
3,14,6,Soldier 2,"Incoming! [An RPG flies into the helicopter and blows up. Cut to a MASH unit, where Mitch opens his eyes]"
4,14,6,Army Doctor,"Conner, Mitchell. You're discharged, son."
5,14,6,Mitch Conner,"And that's that. ""Pack your bags, you're headed home. Hugs and kisses from Uncle Sam."" [cut to the present, where Mitch is now on Cartman's arm facing Mr. Garrison and Mr. Hat.] So how do I end up here, with a nine year old kid who just wants to know who his father is? Life is funny like that. One day you're sifting through the guts of some gook in Vietnam and the next you're playing Dr. Phil with some kid and his teacher."
6,14,6,Mr Garrison,"Eric I, [faces Cartman] I'm really sorry that you were put through all this."
7,14,6,Mitch Conner,Sorry is a four letter word with a y on the end. That doesn't mean anything to this poor kid.
8,14,6,Eric Cartman,That's right! Tell me the truth! Now!
9,14,6,Mr Garrison,"[turns away] All I can tell you, Eric, is that we were all told to stick to the story, to protect someone very important. I can't say more, I won't. But I'll... I'll tell you who has the answer."
10,14,6,Randy Marsh,"Look, gingers! You said you wanted Muhammad, we got him for you."
11,14,6,Ginger 1,We have no way of knowing if Muhammad is really in there. It could be a trick.
12,14,6,Stan Marsh,"It's no trick, dude. My friend and I went to the Super Best Friends and brought him here!"
13,14,6,Ginger 1,Then have him step out of the bear costume! You have until the count of ten! One!
14,14,6,Jimbo Kern,"Don't do it, Randy. If Muhammad is seen, we could get bombed."
15,14,6,Ginger 1,Two!
16,14,6,Sgt Yates,"Idiot, if he isn't seen, we're about to definitely get bombed."
17,14,6,Ginger 1,Three!
18,14,6,Randy Marsh,"Alright, alright, stop! We'll do what you say. [turns to the bear] I'm sorry, Muhammad. Will you please step out of the bear costume? [the bear looks around, then unzips the costume. A familiar red suit and black belt appear. The arms flail a bit and the costume drops away. Santa has stepped out of the costume.]"
19,14,6,Stan Marsh,"Okay, so um, see? This is Muhammad."
20,14,6,Ginger 2,"That isn't Muhammad, that's Santy Claus."
21,14,6,Santa Claus,"Sorry, boys. I tried."
22,14,6,Kyle Broflovski,Aw crap.
23,14,6,Randy Marsh,"Boys, you got Santa to be Muhammad? When?"
24,14,6,Stan Marsh,When you all said you were gonna hand Muhammad over to Tom Cruise. We promised Jesus that Muhammad would stay safely in the U-Haul!
25,14,6,Mr Hankey,"[hops up to Kyle] I'm sorry, Kyle. I really thought my idea would work for you."
26,14,6,Stan Marsh,"If we were gonna have someone in a bear costume, why would we actually have it be Muhammad, you fucking idiot?!"
27,14,6,Ginger 1,"So where is he?! [heavy footfalls and a mechanical roar are heard, and everyone gets afraid.]"
28,14,6,Announcer,"Meanwhile, at the Hall of the Super Best Friends..."
29,14,6,Jesus,"Buddha, will you lay off that stuff already?! It's gettin' to be a problem."
30,14,6,Buddha,"Ohhh, and you're one to talk! With all your Internet porn!"
31,14,6,Jesus,"Watching porn isn't like doing coke, fag!"
32,14,6,Joseph Smith,[runs into the meeting room] Jesus Christ!
33,14,6,Jesus,What?
34,14,6,Joseph Smith,We've got a distress signal coming in. [the Super Best Friends leave their seats and head for the towering screen at one end of the room]
35,14,6,Jesus,On the Super Best Screen!
36,14,6,Police Officer,"Super Best Friends! You've got to help us! The Casa Bonita is under attack! [Casa Bonita is shown. Soldiers defend it by firing at Mecha-Streisand, but she just keeps walking towards it]"
37,14,6,Jesus,"Great Scott! It's Barbra Streisand! [Mecha-Streisand picks up a car and bites the front end off. The driver drops down from it, likely to his death]"
38,14,6,Lao Tse,I thought Barbra Streisand had been destroyed by Robert Smith.
39,14,6,Seaman,Yeah. Who would have activated her again?
40,14,6,Jesus,"I don't know, Seaman. [the other Super Best Friends chuckle]"
41,14,6,Seaman,"[annoyed] It's Sea-Man! [the other Super Best Friends chuckle, but their attention is again drawn to the screen. ]"
42,14,6,Police Officer,The Casa Bonita is gone! Jesus help us!
43,14,6,Jesus,"Jesus... That's where the boys took Muhammad. We have to stop her! [he leads the others to Docking Bay Alpha] On the Super Best Friends power cycles! [moments later, amid a cloud of steam, a platform rises, and the Super Best Friends roll off it on modified Segways.]"
44,14,6,Dr Mephesto,"There there, my little mouse friend. Soon you will have more asses than you ever dreamed of. [the top of his assistant's head is shown moving towards him] Ah, Kevin. You brought me my Fonseca. That's a good boy. [a pounding is heard at the door and both men turn around] What's this? Someone is at the door, Kevin. [the pounding is heard again] We tried to be left alone, Kevin. Who would disturb us at this hour? We must be careful. [looks through the peep hole] Why, it's an African-American man, Kevin. [to the person outside] Yes? What do you want?"
45,14,6,Person,"[Mitch Conner, in blackface, wearing a wig] Yo man, sorry to bother you, but there's been an accident down the street, man. Can I use your telephone?"
46,14,6,Dr Mephesto,"Oh I'm... terribly sorry, but I don't let strangers in."
47,14,6,Person,"Yo, I understand, man, but this accident is real bad, dawg. My lady's leg is all busted up and shit; she all crawlin' around on the road lookin' like a crippled crab, man. I just need an ambulance, dog!"
48,14,6,Dr Mephesto,There's a gas station about half a mile down the road. They have a phone there.
49,14,6,Person,"Okay, I see. I guess I understand. You just don't wanna let a black man in yo' house."
50,14,6,Dr Mephesto,"No, please, it isn't that at all."
51,14,6,Person,"No, I gets it man. Thought things had changed, dog. Thought when we got a black president, things would be different. We gots our black president, but Whitey still don't trust me to use his motherfuckin' phone."
52,14,6,Dr Mephesto,"No wait, I'm sorry, you're right you're right, we do have a black president. Please, come in. [opens the door, which is built like that of a bank vault]"
53,14,6,Eric Cartman,[quickly gets in] Ahaaa!
54,14,6,Dr Mephesto,WAAH!
55,14,6,Dr. Mephesto and Kevin,AAAH!
56,14,6,Eric Cartman,"Nice work, Conner."
57,14,6,Mitch Conner,"Yeah, the old ""Hasn't anything changed?"" speech. Works on white people all the time."
58,14,6,Dr Mephesto,Eric Cartman?
59,14,6,Eric Cartman,"Surprise to see me, asshole?! Close the door!"
60,14,6,Santa Claus,"[in the crowd] Holy crap! [as the crowd disappears, one lone boy walks towards the robot...]"
61,14,6,Pip Pirrip,Cheeri-o! My name is Pip. I would like to see if you wouldn't mind not smashing our little town to bits. [the robot walks towards him and he turns and runs] Haaah! [Mecha-Streisand crushes him under her left foot]
62,14,6,Announcer,"Meanwhile, at the Legion of Doom, which is Tom Cruise's house."
63,14,6,Tom Cruise,How do you like that?! Celebrities can get violent too!
64,14,6,Randy Marsh,"[on the community center roof with other townsfolk] Mr. Cruise, please call Barbra Streisand off! [everyone cringes as Mecha-Streisand walks around] She's destroying everything!"
65,14,6,Tom Cruise,We will call her off when you give us Muhammad!
66,14,6,Randy Marsh,We don't have Muhammad. We aren't sure where he is.
67,14,6,Tom Cruise,That's your problem! Get him back or Babs will kill you all!
68,14,6,Mickey Mouse,Oh boy!
69,14,6,Stan Marsh,"Kenny! Kenny! Dude, what the hell?! You're supposed to be watching Muhammad!"
70,14,6,Kenny McCormick,"(I am. He's right here.) [a locker to his left opens up and Muhammad steps out, a black rectangle with ""CENSORED"" on it covering him up]"
71,14,6,Stan Marsh,Oh thank God. Hey Muhammad.
72,14,6,Kyle Broflovski,"Really sorry about all this, dude. [to Stan] So what the heck are we gonna do now? Muhammad isn't safe here."
73,14,6,Stan Marsh,The gingers and celebrities all want a piece of him. I don't know where we can go.
74,14,6,Kyle Broflovski,"[thinks a bit, then snaps his fingers] Wait. No wait a minute! I've got it. I've totally got it!"
75,14,6,Kenny McCormick,(What?)
76,14,6,Kyle Broflovski,Remember the time when we got an elephant to make love to a pig?
77,14,6,Stan Marsh,[a bit surprised] ...Yeah.
78,14,6,Kyle Broflovski,"I totally know how we can give the gingers and the celebrities what they want, but keep Muhammad safe. Come on! [they all run off]"
79,14,6,Richard Tweek,She's going to get our coffee store next.
80,14,6,Mr Slave,"Ooooo, Jesus Christ. [points to behind the camera. The Super Best Friends roll into town on their cycles]"
81,14,6,Jesus,"That's enough, Barbra Streisand! Kiwaaa! [takes off his halo and hurls it at her. It bounces off her left shoulder and returns to Jesus. Barbra just gets more pissed off and turns to face Jesus. She walks towards him] Smith! Try your ice breath! [Joseph Smith steps forward and blows a stream of freezing air at Barbra's left claw. She looks at it and flexes her claws]"
82,14,6,Joseph Smith,No good!
83,14,6,Seaman,"Look out! Barbra Streisand is using her toxic stink ray! [Barbra unleashes a stream of brown gas from her genital area, making the Super Best Friends cough]"
84,14,6,Dr Mephesto,"Eric, your father never wanted this to happen. He was protecting you as well as them."
85,14,6,Eric Cartman,Them who?!
86,14,6,Dr Mephesto,"Eric, you have to understand, it's all very complicated."
87,14,6,Eric Cartman,Then start explaining it to me!
88,14,6,Dr Mephesto,[heavy sigh] Very well.
89,14,6,Kyle Broflovski,"Come on, Muhammad, the door is open."
90,14,6,Stan Marsh,"Dr. Mephesto, we need your help!"
91,14,6,Dr Mephesto,"Oh for crying out loud, now everyone is letting themselves in! [goes to the door and locks it]"
92,14,6,Kyle Broflovski,"Doctor, this is Muhammad. We want you to clone him, so we can give his copies to gingers, and Barbra Streisand."
93,14,6,Dr Mephesto,"Oh, all right."
94,14,6,Eric Cartman,No nooo no no no! He's not doing anything except explaining who my father is!
95,14,6,Stan Marsh,"Dude, that doesn't matter to people right now!"
96,14,6,Eric Cartman,It's all that matters!
97,14,6,Kyle Broflovski,"Dude, nobody gives a crap about who your stupid father is! Muhammad is an important issue with actual ethical ramifications!"
98,14,6,Eric Cartman,I guarantee you people care way more about who my father is!
99,14,6,Announcer,"In the small mountain town of South Park, the holy prophet of the Mormon religion is trying to fly up the nose of a deadly female singer. [Barbra Streisand looks around. Krishna and Seaman float by either side of her head. Smith lands on her nose, but she tries to shake him off]"
100,14,6,Seaman,"Our powers aren't working, Swallow. [The Super Best Friends float down towards Jesus]"
101,14,6,Joseph Smith,We can't attack Streisand's nose! It's just too big!
102,14,6,Jesus,We have to find another weak spot! [into his cuff] Moses!
103,14,6,Moses,What?
104,14,6,Jesus,We need to know any weakness Barbra Streisand might have!
105,14,6,Moses,Um... Let me think... Um... Oh I know... Barbra Streisand can't resist singing duets with Neil Diamond.
106,14,6,Jesus,"All right. I'll build a stage. Lao Tse, use mind control to get a huge audience. Buddha and Smith, use powers to find a band. Seaman, [chuckles] you and Swallow go get us sushi for dinner. [the other Super Best Friends start chuckling]"
107,14,6,Seaman,It's Sea-Man and Swallow.
108,14,6,Jesus,"Okay, Seaman, you guys head off!"
109,14,6,Seaman,"Fine! Swallow, come. [the other Super Best Friends chuckle]"
110,14,6,Moses,Heh heh heheheh. No way he just said that.
111,14,6,Stan Marsh,"Alright alright, just tell Cartman who his dad is real quick so we can clone Muhammad."
112,14,6,Dr Mephesto,It's a complicated story. I just can't tell him quickly.
113,14,6,Kyle Broflovski,"Then we'll wait, because we have to clone Muhammad now!"
114,14,6,Mitch Conner,Is Muhammad more important than a little boy's broken heart?
115,14,6,Kyle Broflovski,"Oh, you are not doing that again!"
116,14,6,Mitch Conner,"Look, Mephesto, just tell this kid who his father is and you do it now!"
117,14,6,Kyle Broflovski,Stop talking with your stupid hand!
118,14,6,Eric Cartman,"Who you calling stupid, Jew?"
119,14,6,Stan Marsh,"Come on, guys, we're running out of time! [more knocking is heard at Mephesto's door, and Mephesto turns around]"
120,14,6,Dr Mephesto,Yes?
121,14,6,Man (a ginger doing falsetto),"Hey, I'm sorry to bother you. There's uh, been an accident and I need a phone."
