,season,episode,character,line
0,4,7,Mayor McDaniels,"Gentlemen, I understand you are here to present both sides of an issue. I wanna hear you both out and do this in a civil and constructive manner so that I can give you both the time and attention you deserve. Jimbo, why don't you begin?"
1,4,7,Jimbo Kern,"Mayor, it's about the South Park flag."
2,4,7,Mayor McDaniels,"[instantly exasperated] Oh, Jesus Christ, not this again!"
3,4,7,Jimbo Kern,"We cannot change the South Park flag, Mayor!"
4,4,7,Chef,"Mayor, as I've said before, I find that flag to be racist and insensitive!"
5,4,7,Jimbo Kern,"Chef, I respect you very much, but you have to understand that this has been the South Park flag since some of our ancestors, like my great-grandfather, founded this land!"
6,4,7,Chef,That flag represents a time when blacks were persecuted by whites! How can a black man not be bothered by it?!
7,4,7,Mayor McDaniels,"Ahalright, Chef, I'll have my assistants hold up the flag. [the one with the bang goes to get it] and you tell me what exactly you find racist about it. [the assistant returns and gives one end to Johnson. They unfurl the flag between them. The flag shows a black figure dangling from a hangman's noose, and two white figures on either side of him rejoicing. ""South Park"" is written underneath]"
8,4,7,Chef,You don't see anything wrong with that flag?!
9,4,7,Jimbo Kern,"Chef, what about the baseball team, the Cleveland Indians, huh? Should they change their name because it's racist?"
10,4,7,Chef,Yeah!
11,4,7,Jimbo Kern,"No, because it's their history!"
12,4,7,Chef,"Look, I have gone to every quiet protest I could! I have written everyone; I've put up signs! But now I'm telling you [points to the mayor and emphasizes], THIS FLAG WILL BE CHANGED!"
13,4,7,Jimbo Kern,And I'm telling you it WON'T!
14,4,7,Mayor McDaniels,"[rolls her eyes] Oh, boy."
15,4,7,Mr Wyland,"Okay, children, in Mr. Garrison's absence, I would like to turn the class's attention to current issues. Some people think the South Park flag should be changed, while others believe that changing the flag is wrong. I think this is a perfect subject for your debate club."
16,4,7,Class,[Timmy stays quiet] Aaaaah!
17,4,7,Mr Wyland,"I see that you've already had a lot of interesting debates this year. [points to a chart with three debates on it] Pro-Choice vs. Cartman, Pro-Gun Control vs. Cartman, a-and People Against the Clubbing of Baby Seals vs. Cartman. And apparently, the winner of all your debates so far has been… Cartman."
18,4,7,Eric Cartman,Thaaat's ri-ight.
19,4,7,Kyle Broflovski,Cartman doesn't always win! He just gets pissed off and goes home so we can't debate anymore!
20,4,7,Class,[including Timmy] Yeah.
21,4,7,Eric Cartman,Nah-ah! I'm just a better debater than you guys!
22,4,7,Stan Marsh,You don't even know what you're debating about half the time!
23,4,7,Eric Cartman,Yes I do!
24,4,7,Craig Tucker,No you don't!
25,4,7,Eric Cartman,"Oh yeah?! Well, screw you guys, I'm going home! [rises from his seat, heads for the door, and exits]"
26,4,7,Kyle Broflovski,Told ya.
