,season,episode,character,line
0,4,13,Wendy Testaburger (Mrs. Keller),"Doctor, doctor! Will our daughter be okay?"
1,4,13,Kyle Broflovski,"I am sorry, Mr. and Mrs. Keller, but I'm afraid your daughter Helen still cannot see, hear, or speak."
2,4,13,Wendy Testaburger (Mrs. Keller),Oh no! NO!
3,4,13,Stan Marsh (John Keller),"'Ere 'ere, my good wife, 'ere is nothing we can do."
4,4,13,Wendy Testaburger (Mrs. Keller),My poor little Helen.
5,4,13,Timmy (Helen Keller),"[enters through the prop door in blue dress and wig, and holding a doll - Helen Keller!] Timmiihhh!"
6,4,13,Wendy Testaburger (Mrs. Keller),"She can't see or hear us, John."
7,4,13,Timmy (Helen Keller),"Heh-aaaah, Timmih!"
8,4,13,Stan Marsh (John Keller),[very slurred - John Keller] E-yes. Perhaps she should go to an asyluh.
9,4,13,Eric Cartman,"[in the second front row, directing] Stan, what the hell is wrong with you? I can't understand your lines!"
10,4,13,Stan Marsh (John Keller),'Cause the 'eard 'urts my 'ace.
11,4,13,Kyle Broflovski,Can we take a lunch break now?
12,4,13,Eric Cartman,"No! If we want our play to be better than the kindergartners' play, we have to rehearse as much as possible! Now let's continue the scene!"
13,4,13,Bebe Stevens (Anne Sullivan),"[enters the scene] Hello. My name is Anne Sullivan, and I believe I can teach this child to communicate."
14,4,13,Stan Marsh (John Keller),Uh-eally? Uh you think so?
15,4,13,Bebe Stevens (Anne Sullivan),"[slaps some water from a pitcher into Timmy's right hand] Water, Helen! Waaa-terr!"
16,4,13,Timmy (Helen Keller),"Agh oh-ight, Timmih!"
17,4,13,Eric Cartman,"God-damnit, Timmy! Helen Keller isn't supposed to talk!"
18,4,13,Butters Stotch,[a camera follows him to the auditorium at butt level; another camera shows him entering the room] Hey you guys! We got a big problem! [rushes onto the stage]
19,4,13,Kyle Broflovski,"What is it, Butters?"
20,4,13,Butters Stotch,"The kindergartners! I just came from their dress rehearsal. Hoh, it's good, you guys. It's real good!"
21,4,13,Eric Cartman,How good?
22,4,13,Butters Stotch,"They got Pilgrim outfits! And Indian ones, too! They've got singing and dancing and boy you've never seen such a show! Why, it's a Thanksgiving extravaganza!"
23,4,13,Clyde Donovan,"Oh, no!"
24,4,13,Kyle Broflovski,We can't be outdone by the kindergartners!
25,4,13,Clyde Donovan,"Oh, now what?"
26,4,13,Stan Marsh (John Keller),"Oh yeah, we can't!"
27,4,13,Eric Cartman,"Alright, alright! Quiet down! Look, we still got four days until the Thanksgiving festival; that's plenty of time to revamp our play!"
28,4,13,Kyle Broflovski,Revamp how? The rules are that the fourth grade class has to perform the Helen Keller Story.
29,4,13,Eric Cartman,"Yeah, but nobody told us how we had to do it. We can have Thanksgiving stuff and music numbers, too."
30,4,13,Clyde Donovan,"Well, we can add music numbers, but how do we make the Helen Keller story more Thanksgivingy?"
31,4,13,Wendy Testaburger (Mrs. Keller),"I know! How about, instead of a dog, Helen Keller has a pet turkey."
32,4,13,Token Black,"Yeah, a turkey that could do tricks."
33,4,13,Kids,Yeah
34,4,13,Eric Cartman,"That's the spirit, gang! Alright. Stan and Wendy, you go out and find some musical instruments! Kenny and Clyde, take some kids and buy some Thanksgiving decorations for the set! Kyle and Timmy, you go out and find a turkey!"
35,4,13,Kyle Broflovski,Okay!
36,4,13,Eric Cartman,This is gonna be the best version of the Miracle Worker ever!
37,4,13,Kids,Yay!
38,4,13,Rancher,What kind of turkey are you lookin' for?
39,4,13,Kyle Broflovski,"A smart one, that can do tricks."
40,4,13,Rancher,"Well, I ain't got a whole lot left, it bein' almost Thanksgiving and all. [opens a turkey pen so the boys can see] Go ahead, just pick one out. [Timmy looks pleased, looks around, and settles on a deformed turkey which walks with its head against the ground]"
41,4,13,Timmy (Helen Keller),[apparently having chosen his turkey] Timmaay! [the turkey blinks at him]
42,4,13,Rancher,"[notices the turkey] Oh, that one's a little messed up. Not exactly the... pick of the litter."
43,4,13,Timmy (Helen Keller),Haaaaa!
44,4,13,Kyle Broflovski,"Uh, Timmy, if we back to the other kids with that turkey they're gonna be pissed!"
45,4,13,Timmy (Helen Keller),TIMMAY!
46,4,13,Rancher,Yeah. Best you not take that one. I was just about to take it out in the yard and putt a bullet in its head.
47,4,13,Kyle Broflovski,"What?! Aw, dude, don't say that!"
48,4,13,Timmy (Helen Keller),T-TIIMMAY TIMMAY!
49,4,13,Kyle Broflovski,"Alright, we'll take him. How much?"
50,4,13,Rancher,Fifty bucks.
51,4,13,Kyle Broflovski,But you were just gonna take it out in the backyard and put a bullet in its head!
52,4,13,Rancher,I know! Now I gotta find somethin' else to shoot.
53,4,13,Kyle Broflovski,"[thinks] ...God-damnit, here! [the rancher takes the money, walks over to get the turkey, and delivers the turkey to Timmy] Alright, Timmy, let's go! [Kyle and Timmy leave]"
54,4,13,Rancher,"I've got a one-legged pig if you'd like, too."
55,4,13,Kyle Broflovski,"Aw, blow it out your ass!"
56,4,13,Eric Cartman,"Guys, I want you all to meet Jeffrey Maynard. He's South Park's biggest expert on musical theater, AND, he played the lead in Les Misérables at the Denver Community Playhouse for five weeks."
57,4,13,Kids,[flatly] Bravo.
58,4,13,Wendy Testaburger (Mrs. Keller),Do you think we could make up a good Thanksgiving play in four days?
59,4,13,Jeffrey Maynard (Timmy's stand-in),[lyrically] I would swear it on my life. Your play shall want for nothing.
60,4,13,Kids,Hooray!
61,4,13,Jeffrey Maynard (Timmy's stand-in),"Now, the first thing a good musical needs is a big opening number. Something that sets up the entire show."
62,4,13,Eric Cartman,"Alright! Places, everybody! Bring in the turkey! [Timmy's turkey sidles in with its head on the ground. Kyle and Timmy follow] What the hell is that?"
63,4,13,Kyle Broflovski,It's a turkey. [long pause] His name is Gobbles.
64,4,13,Timmy (Helen Keller),GOBBLES! [Gobbles gobbles]
65,4,13,Eric Cartman,And where... pray... is our beautiful trick performing turkey?
66,4,13,Kyle Broflovski,"Um, we... sssort of spend all the money on this... one..."
67,4,13,Timmy (Helen Keller),GOBBLES! [Gobbles gobbles]
68,4,13,Eric Cartman,"[looks at Kyle for a long time] Kyle, can I talk to you over here for a second? [they walk off to one side of the stage and stop, out of earshot] Kyle? Why do you do these things to me?"
69,4,13,Kyle Broflovski,I didn't do anything to you. Timmy saw the turkey and wanted to get it. What do you want me to say to him?
70,4,13,Eric Cartman,"You say, ""No, Timmy, you can't have that turkey! Bad Timmy!"""
71,4,13,Kyle Broflovski,"[the rest of the cast approaches] Look, I know it isn't exactly what we wanted, but maybe we can train it."
72,4,13,,"He's not gonna work, Kyle. The whole point was to make our play better than the kindergartners."
73,4,13,Token Black,"Yeah, that turkey sucks."
74,4,13,Jeffrey Maynard (Timmy's stand-in),"[lyrically] Wait! What's that, you say? A thanksgiving turkey is what you require? I know of a turkey."
75,4,13,Stan Marsh (John Keller),You do?
76,4,13,Jeffrey Maynard (Timmy's stand-in),[lyrically] During my years on Broadway I... worked with a turkey who could do all kinds of tricks. She even jumped through a hoop of fire.
77,4,13,Eric Cartman,Cool! Can you get it for us?
78,4,13,Jeffrey Maynard (Timmy's stand-in),I will go promptly and call her trainer. On the morrow you shall have your trick performing turkey.
79,4,13,Kids,Alright! [Timmy takes Gobbles and wheels off stage]
80,4,13,Timmy (Helen Keller),"Gobbles! [shows him the hoop and points to it. Gobbles just blinks. Timmy tries again] Gobbles! [Gobbles blinks, then walks up to the hoop and lifts his head through it. Timmy is dismayed] Up, heh. Uh! [coaxes Gobbles through the hoop. Gobbles trips and falls out. Timmy grins] Heeey, Gobbles! [Gobbles gets up and walks away. Timmy pulls out a lighter and sets the hoop aflame] Gobbles. [Gobbles just stares and Timmy urges] Gobbles! [Gobbles poops]"
81,4,13,Eric Cartman,"No no! [tosse another sheet over his shoulder, to join other wads on the floor. His mother enters the room]"
82,4,13,Liane,"Boopsie-kins, It's late. You need to be in bed."
83,4,13,Eric Cartman,"I can't sleep, Mom! I have to write the lyrics for the opening song of our Helen Keller Thanksgiving spectacular!"
84,4,13,Liane,"Now, hon!"
85,4,13,Eric Cartman,"[whining a bit] But [turns around] Mo-o-om, I have to write these lyrics so the plight of Helen Keller can be realized by the common man."
86,4,13,Liane,"Twenty more minutes, and that's it. [exits and closes the door]"
87,4,13,Eric Cartman,"[spins around and gets back to work] Twenty minutes! Does Tim Rice's mom give him twenty minutes to write the lyrics to ""Phantom Of The Opera""?! [looks at a small portrait of Helen Keller on his desk, picks it up and studies it] Speak to me Helen. Let me be your voice. [after looking at the portrait some more, he gets frustrated and slams the portrait onto the desk] Come on, you blind bitch! Channel your spirit through me!"
88,4,13,Clyde Donovan,Tonight we present the story of a courageous girl and her fight against depression
89,4,13,Eric Cartman,[in the audience] OP-pression!
90,4,13,Clyde Donovan,"Oppression. Our play begins in a simpler time. [music comes up] Alabama, in the late 1800s [spotlight goes off, Clyde walks off stage, curtains open. A lone house stands against a desert background and clouds float high against the sky-blue backdrop. Dancing singers begin]"
91,4,13,Actors,"\
1800's, Alabama! What a great place and time!
We're so happy that we live in 1800's Alabama 'cause it's sunny and there is no crime!"
92,4,13,Jeffrey Maynard (Timmy's stand-in),[in the audience] Now to the refrain!
93,4,13,Actors,"And in this little town in 1800's Alabama there's a family by the name of Keller!
[They dance off to one side of the house. A water pump appears]
Their daughter's deaf and mute and blind as a bat, and her parents can't even tell her!!"
94,4,13,Lamond,"[a man with a small animal cage enters] Excuse me, I am Lamond, the animal trainer."
