,season,episode,character,line
0,4,11,Stan Marsh,"Well, here we are, dude, the first day of fourth grade."
1,4,11,Kyle Broflovski,Yeah. No more getting pushed around by fourth graders! [two older boys come up behind Stan and Kyle and punch them to the floor. A third 5th-grader arrives. Stan and Kyle look up.]
2,4,11,5th Grader in middle,"Get out of my way, you little dorks! [Stan and Kyle struggle a bit, then get up]"
3,4,11,Kyle Broflovski,"Hey! We're fourth-graders now, too!"
4,4,11,5th Grader in middle,"Yeah, but now, we're fifth-graders, you stupid fourth-graders, so move it! [he and the boy to his left punch Stan and Kyle down again.]"
5,4,11,Kyle Broflovski,"[rises with Stan] Ungh, gay, dude."
6,4,11,Stan Marsh,"Dude, we gotta find some third-graders to beat up. [looks left and sees someone] Hey, come here [signals a boy over.]"
7,4,11,Younger Boy,What?
8,4,11,Stan Marsh,What grade are you going into?
9,4,11,Younger Boy,Thi-ird
10,4,11,Stan Marsh,Stupid third grader!
11,4,11,Eric Cartman,"Yeah, [punches the boy down] get out of here! [withdraws]"
12,4,11,Younger Boy,Uhuhuhow.
13,4,11,Eric Cartman,"There, that's better."
14,4,11,Kyle Broflovski,"You know, I heard our fourth-grade teacher is some new lady from Denver."
15,4,11,Stan Marsh,Denver? [Butters and Clyde arrive]
16,4,11,Eric Cartman,"U-hoh, dude, we could walk all over her. [Kevin arrives]"
17,4,11,Kyle Broflovski,"He's right. We have to take a hard stance right now and establish that we're the dominant ones in this relationship! [Pip arrives, then Craig, then Wendy and Bebe]"
18,4,11,Stan Marsh,"Alright. [turns to face the gathering group] Hey, listen up everybody! [Tweek and four others arrive, then Timmy...] We need to stand up to this new teacher and insert ourselves! Let's all do something radical! [the other kids smile]"
19,4,11,Clyde Donovan,Like what?
20,4,11,Stan Marsh,"[with a look of determination] Like... ah, how about right at 8:35 we all jump up on our desks and pull down our pants and shout, ""KISS MY ASS!!!"" all together!"
21,4,11,The Kids,YEAH!!!
22,4,11,Eric Cartman,"[softly] Why, that's PERfect!"
23,4,11,Butters Stotch,"Well, buh wuh when we pull our pants down, [turns to his left to demonstrate] should we stand frontways or back? I mean, do we show 'er our... behinds, or-ar our w-wieners?"
24,4,11,Stan Marsh,"...I think showing her our asses should be quite sufficient, Butters."
25,4,11,Butters Stotch,"Uh-uh, maybe we could stand like this [shows his back to Stan and moves his right hand around], with our wieners pokin' through the back of our legs, you know, and give 'er a nice fruit bowl."
26,4,11,Kyle Broflovski,...Yeah. Or we could just show our asses.
27,4,11,Stan Marsh,"Okay, so it's decided. When the clock hits 8:35 we all stand up on our desks, pull down our pants and yell, ""KISS MY ASS!!!"""
28,4,11,Kyle Broflovski,Together we are strong! [raises fists]
29,4,11,The Kids,YEAH!!!
30,4,11,Clyde Donovan,"[points to Timmy] Hey, Timmy might need some help pulling his pants down."
31,4,11,Stan Marsh,"We got you covered, Timmy."
32,4,11,Timmy Burch,Timmay!
33,4,11,Kyle Broflovski,"Whoa, dude, this is our new classroom?"
