,season,episode,character,line
0,16,10,Announcer,"Erectile dysfunction is a fact of life. You want to show her you love her, but you're old, and so is she. [A middle-aged man brings two cups of wine to the sofa and gives one of them to his middle-aged wife. Next, another middle-aged couple is shown in a row boat, with the husband rowing... slowly] The next time that special moment comes, don't let your sex drive fail you just because your wife looks like a shriveled prune. Fake it, with Cialis. [The Cialis logo scoots in from the right] It won't make her any harder, but it will make you not care for up to three hours. [A third couple is shown holding hands in his-and-her bathrubs on a deck... on the African savannah, with two elephants in the distance.] And then you can still have your own separate bathrub from her later on. [Gerald glances over at Sheila.]"
1,16,10,Gerald Broflovski,[Lowers his arms and leans in a bit] Hey Sheila. You feel like having some fun?
2,16,10,Sheila Broflovski,"Oh dear, did the Cialis commercial turn you on again?"
3,16,10,Gerald Broflovski,[Puts his left arm around her] How about I put on the uniform?
4,16,10,Sheila Broflovski,"[Gets excited and bashful] Oh, Gerald..."
5,16,10,Gerald Broflovski,Huh? What do you think? You know you like it.
6,16,10,Sheila Broflovski,"Oh, hello. [Strikes a sexy pose - right arm on the door, left arm on her hip]"
7,16,10,Gerald Broflovski,UPS man. I have a ...package from Amazon for you.
8,16,10,Sheila Broflovski,"Oh, dear, but I'm barely dressed."
9,16,10,Gerald Broflovski,"If you'll just... [Whips out a signature pad and presents it to her] sign right here. [Some time later, the bedroom door is closed, the lights are out, and Gerald is really delivering it to Sheila.]"
10,16,10,Sheila Broflovski,"Oh, you're so rough with me, Mr. UPS man!"
11,16,10,Gerald Broflovski,"Yeah? [Spanks her] Do you like your package, ma'am? [Unknown to them, Ike is standing at the doorway looking at them]"
12,16,10,Sheila Broflovski,Oh yes!
13,16,10,Gerald Broflovski,Huh? [Followed by a series of grunts]
14,16,10,Sheila Broflovski,"Do it harder, UPS man!"
15,16,10,Kyle Broflovski,"Ike, what's the matter? [Waits a few seconds, then goes in.] Dude, you've been in here crying all morning. What's going on? [Ike finishes up and hands the sheet of paper to Kyle. Kyle looks and is suddenly alarmed. Ike has drawn a stick figure of his mom with a UPS man, with big boobs for his mom and a big penis for the UPS man. Ike goes back to crying] Oh. My. God. Ike, a-are you sure about this?"
16,16,10,Ike Broflovski,Yes! Yes!
17,16,10,Kyle Broflovski,"I-Ike, this is a big deal. You have to be absolutely, 100%-"
18,16,10,Ike Broflovski,"I saw them, Kyle, I saw them!"
19,16,10,Kyle Broflovski,Oh no...
20,16,10,Kyle Broflovski,"You guys can't tell anybody, all right? Not until I figure out what to do."
21,16,10,Stan Marsh,"Dude, what happened?"
22,16,10,Kyle Broflovski,Take a look. [Whips out the sheet of paper Ike drew upon]
23,16,10,Stan Marsh,What's this? [Takes the sheet and looks at it.]
24,16,10,Kyle Broflovski,Ike found out last night. My mom's having sex with the UPS man.
25,16,10,Stan Marsh,Whoa!
26,16,10,Eric Cartman,"Dude, no way!"
27,16,10,Kyle Broflovski,"Yeah dude. [Out in the hall, Randy walks by with a cup of coffee, but he hears them and stops]"
28,16,10,Stan Marsh,"But are you sure they had sex, like, ""sex"" sex, or they actually had sex? [Randy sees a plant nearby, quickly dumps his coffee into it, and puts the cup against Stan's door]"
29,16,10,Kyle Broflovski,"Yeah dude, like, full-on. Ike saw everything. It totally makes sense now. My mom's been ordering all kinds of stuff from Amazon lately. Sometimes, sh-she doesn't even remember what she's ordered. She's probably been having sex with the UPS man for a long time."
30,16,10,Randy Marsh,[Barely audible] Ohhhh... [Hurries away]
31,16,10,Stan Marsh,Well are you gonna tell your dad?
32,16,10,Kyle Broflovski,I don't know. I feel like I should confront my mom first. But it's so embarrassing.
33,16,10,Eric Cartman,"[Walks up to him] Kyle, have you stopped to think that maybe the sex wasn't consensual?"
34,16,10,Kyle Broflovski,What?
35,16,10,Eric Cartman,"Isn't it possible your mom was raped by the UPS man? We know nothing about this guy and he shows up to all of our houses. Think about it: what kind of sane, normal person would wanna have sex with Kyle's mom?"
36,16,10,Stan Marsh,"Cartman dude, not now."
37,16,10,Eric Cartman,"No, hear me out, you guys. Haven't you seen those ADT commercials? ""Women these days get raped by perfectly normal-looking white guys in broad daylight."" It may be too late for Kyle's mom, but I'm getting some God damned security!"
38,16,10,Randy Marsh,"Look, look, the thing is, do we tell Gerald, or do we just stay out of it?"
39,16,10,Jimbo,"How do you tell him? ""Hey Gerald, Sorry, but the UPS man is bangin' your wife."" It's really none of our business."
40,16,10,Stuart McCormick,"If my wife was having sex with the UPS man, I'd want you guys to tell me!"
41,16,10,Stephen Stotch,"How do you know she's not? I mean, think about it: this is a guy who visits all our houses during the day, who clearly has a kind of... insatiable lust... I mean, somebody who would have sex with Kyle's mom would have sex with just about anything!"
42,16,10,Randy Marsh,"Oh, come on, he can't be trying that with all our wives?"
43,16,10,Mechanic,"Wouldn't be the first time. [The other men face him] Hyeah, there's a price to be paid with having things convenient. Used to be... a man had to go to the store to buy himself a pitcher of milk. Hyeah, but men got lazy. They wanted that milk delivered right to the door. Only problem was, the guy deliverin' that milk end sup fuckin' your wife. Sure, you had your nice cold milk delivered right to your doorstep, but your wife was gettin' pounded out like a mallard duck. [takes his hat and heads for the entrance, then turns around] And now you got your Amazon. [puts on his hat] And the milkman's come back. [turns around] And none of ya are safe. [walks away, leaving the other men stunned]"
44,16,10,Security Agent,"And so you'd need the motion detectors in the living room and the kitchen, the touch pads at the front and rear doors, and break-in monitors on all windows. I'm afraid those are not secure at all."
45,16,10,Eric Cartman,"Oh no, really?"
46,16,10,Liane Cartman,"Oh, I'm sorry, but I really don't think I can afford this."
47,16,10,Eric Cartman,"Mom, do you wanna get raped?! Haven't you seen their commercials?! You can get raped by a white guy these days, Mom!"
48,16,10,Liane Cartman,Ohhh...
49,16,10,Security Agent,"Yes, unfortunately it's not enough to just be fearful of strangers these days."
50,16,10,Eric Cartman,What-what do you mean?
51,16,10,Security Agent,"Well, many times, houses are burglarized by someone the victim knows."
52,16,10,Eric Cartman,"Oh my God, I knew it! Kyle is always taking my stuff! Just yesterday I couldn't find my iPod headphones! That sneaky little Jew!"
53,16,10,Security Agent,"We realize that's a lot of money, Mrs. Cartman, but really, how much is feeling secure in your own home worth?"
54,16,10,Eric Cartman,Yeah Mom! There's dangerous people trying to screw us both!
55,16,10,Sharon Marsh,"Don't you need to be getting to work, Rand?"
