,season,episode,character,line
0,16,6,Stan Marsh,Kyle! [his voice echoes as he looks around frantically]
1,16,6,Narrator,Four young boys in Colorado are on a trip from hell. [A shot of Kyle going down the zip line]
2,16,6,Kyle Broflovski,AAAAAAAH! I can't take it! [a shot of Cartman moving down the zip line helplessly]
3,16,6,Eric Cartman,Somebody help us! [motion blur back to opening shots]
4,16,6,Narrator,"Trapped in an unforgiving mountain wilderness with no way out. [a shot each of Kyle, Kenny, and Stan screaming, then of a bloodied Stan on the zip line, then of Cartman, then of Kyle] The fourth graders are in a nightmare they cannot escape."
5,16,6,Kyle Broflovski,[being interviewed] We were stuck. We were completely stuck. [cut to Cartman running]
6,16,6,Eric Cartman,"Kyle, hurry! [a shot of Stan with Kyle]"
7,16,6,Stan Marsh,"Kyle, wake up! You've gotta wake up, Kyle! [a shot each of Kyle, Kenny, Stan, and Cartman screaming, then of the four boys on a wooden platform at the top of a zip line, then of Cartman, then of a trip through the esophagus, then of Cartman, and back to the first shot]"
8,16,6,Narrator,"For four elementary school boys. an ordinary day becomes a descent into madness on tonight's episode of ""I Should Have Never Gone Ziplining""."
9,16,6,Eric Cartman,"[inside a van, in a window seat] Oh God!"
10,16,6,Stan Marsh,[running towards the camera] No!
11,16,6,Stan Marsh,Help! We're trapped! [A shot of all four boys bloodied and woozy] We've gotta get out of here!
12,16,6,Narrator,"It's the last day of Spring break, [a shot of the school] and all over the small mountain town of South Park, [back at the park, kids play on the basketball court or go down a slide, or fly kites.] students are trying to have as much fun as possible. [a girl shows off her dog to two friends, a boy aims his water gun at another boy and runs after him, two other boys toss a football between them. The camera stops at a table with four boys. Tow of them sit at the bench, two others stand. Kenny plays with a twig] For ten year old Stan Marsh and his friends Kyle, Eric, and Kenny, the last day has come too soon."
13,16,6,Stan Marsh,"[being interviewed] We really had spent the whole spring break watching TV and playing Xbox, you know, so, we, we wanted to go out and do something really adventurous."
14,16,6,Kyle Broflovski,We could go to the city pool. They have a water slide
15,16,6,Eric Cartman,"Noo nono, I'm not getting in a pool with Kenny. He has herpes."
16,16,6,Kenny McCormick,[offended] (What?!)
17,16,6,Eric Cartman,"Look at his lip. [to Kenny] You've got herpes, dude."
18,16,6,Kenny McCormick,"[throws the twig away] (This is not herpes, it's a cold sore!)"
19,16,6,Eric Cartman,"No- cold sore is what girls call it, Kenny. It's actually herpes."
20,16,6,Stan Marsh,"Come on guys, the day is wasting away. What would be something really cool we could do?"
21,16,6,Kyle Broflovski,"[being interviewed] And then like, out of nowhere, somebody came up with the idea of ziplining."
22,16,6,Eric Cartman,"Hey yeah, ziplining! That could be really cool!"
23,16,6,Kyle Broflovski,We've definitely not done that before!
24,16,6,Stan Marsh,I think there's a place just outside of town. I'll see if my uncle Jimbo will drop us off.
25,16,6,Kyle Broflovski,Cool! Ziplining.
26,16,6,Eric Cartman,Ziplining. Hell yeah.
27,16,6,Narrator,"Within thirty minutes, the boys are getting a ride to the ziplining outfitters from Stan's uncle Jimbo. [a shot of the boys chattering in the back]"
