,season,episode,character,line
0,7,14,Stan Marsh,"All right, you guys, it's first down. I'll hike the ball on the third ""set hut!"" Kyle and Cartman, go deep post out. Kenny, run a slant down the middle. Butters, be ready for the screen."
1,7,14,Eric Cartman,Right. What are we playing again?
2,7,14,Stan Marsh,Football.
3,7,14,Eric Cartman,Got it. [the teams get into position]
4,7,14,Stan Marsh,"Okay. 23! [Bebe appears behind him and taps him on the shoulder] Blue, 23! Set hut! Set hut! [Bebe taps him on the shoulder again. Stan turns and looks at her]"
5,7,14,Bebe Stevens,Wendy breaks up.
6,7,14,Stan Marsh,What? [looks let down]
7,7,14,Bebe Stevens,Wendy breaks up with you. [turns to walk away. Stan looks on for a few seconds]
8,7,14,Stan Marsh,"[moves forth to hold her up] Oh whoa, wait a minute. [Bebe turns around] What did I do wrong? I haven't even talked to Wendy for weeks.  [This gets the other boys' attention]"
9,7,14,Bebe Stevens,She just doesn't wanna be with you anymore. She said she still wants to be friends. [the other boys turn to see what's going on]
10,7,14,Eric Cartman,"What-ever, Bebe! Like Stan really cares! Just get out of our football game, you stupid skank!"
11,7,14,Bebe Stevens,"Fuck you, fatass! You guys are assholes!"
12,7,14,Butters Stotch,"Oh yeah? Well, at least we have assholes, you dumb girl!"
13,7,14,Eric Cartman,"Yeh-heah, right!"
14,7,14,Bebe Stevens,"God, you're so stupid! [turns around and walks away]"
15,7,14,Eric Cartman,What a whore! [turns around and goes back to the game. The other boys do the same. Stan is too stunned to move]
16,7,14,Kyle Broflovski,"Yeah! Like Stan gives a crap if Wendy breaks up! [The boys get back into their playing positions. A few moments Kyle looks back] Stan? [Clyde looks back, then Cartman]"
17,7,14,Eric Cartman,"[turns around] Come on, Stan, it's first down still. [Butters looks back, then Kenny. Stan loses heart and walks off slowly, his head hanging low. The other boys look at each other, unsure what to make of that. A montage begins.]"
18,7,14,Stan Marsh,"Kyle, will you talk to Wendy for me?"
19,7,14,Kyle Broflovski,[not looking up] Why?
20,7,14,Stan Marsh,'Cause I need to know why she broke up.
21,7,14,Kyle Broflovski,"Aw, dude, come on. I gotta do my science homework."
22,7,14,Stan Marsh,"[pleading] Dude, please. I might still have a chance to make things work. Please, just go talk to her?"
23,7,14,Kyle Broflovski,"[puts his book down and sighs] God damn it! [walks over to Wendy, but avoids eye contact] Wendy, Stan wants to know why you break up. [Wendy turns around]"
24,7,14,Wendy Testaburger,"Look, Stan is really nice. I just don't wanna be boyfriend and girlfriend anymore. I've been wanting to break up for a while. but it's, it's nothing against him."
25,7,14,Kyle Broflovski,"'Kay. [walks back to Stan, but avoids looking at him, as well] She says she's been wantin' to break up for a while, and it's nothing against you."
26,7,14,Stan Marsh,What? That's no answer! [nudges him a bit] Go tell her to be more direct with me.
27,7,14,Kyle Broflovski,"[goes for his books and picks them up] No dude, I'm out. Go talk to her yourself. Be poetic. [walks off. Jimmy appears]"
28,7,14,Stan Marsh,"Kyle, this is my life. [points at Jimmy] Jimmy!"
29,7,14,Jimmy Valmer,Hey Stan.
30,7,14,Stan Marsh,"Jimmy, will you go talk to Wendy for me?"
31,7,14,Jimmy Valmer,For- Forw- Forw-w-w what?
32,7,14,Stan Marsh,"Just go talk to her an, and be poetic. Tell her she's my Muse-no! Tell her, [thinks] tell her... [gestures] she's a con-tinuing source of inspiration to me."
33,7,14,Jimmy Valmer,She's what?
34,7,14,Stan Marsh,She's a continuing source of inspiration to me.
35,7,14,Jimmy Valmer,"...Okay. [walks over to Wendy] Hey uh-Wen, hey wu-Wendy. [she turns around with her books]"
36,7,14,Wendy Testaburger,Yeah?
37,7,14,Jimmy Valmer,"Stan says you're a cont...[pronouncing as ""cunt""]  you're a- cont- S-Stan says you're a cont- cont-"
38,7,14,Wendy Testaburger,Well tell Stan to fuck off!! [closes her locker and runs away]
39,7,14,Jimmy Valmer,"-cont- You're a cont-tinuing source of inspiration to him. [his mission done, he returns to Stan]"
40,7,14,Stan Marsh,Well?
41,7,14,Jimmy Valmer,"She just- w-walked away, Stan. You're gonna have to face facts. It's over. [hangs his head for emphasis, then walks off]"
42,7,14,Stan Marsh,"[softly] Over? [walks away dejected. He's next seen in bed, a blanket hung across his window blocking out the outside light. He has his sheets drawn up tight against his chin. A few moments later, Kyle enters with Butters, Cartman, Jimmy and Kenny. Kyle studies his friend.] Jesus..."
43,7,14,Butters Stotch,"We came over to cheer you up, Stan!"
44,7,14,Stan Marsh,"[softly, creaking] ...Go away."
45,7,14,Kyle Broflovski,"Stan, you can't keep doing this to yourself. You have to go live."
46,7,14,Stan Marsh,Why? What's the point of living when the only girl I ever loved is gone?
47,7,14,Eric Cartman,"God, what a fag!"
48,7,14,Kyle Broflovski,"Dude, not now! [Cartman looks down, embarrassed]"
49,7,14,Stan Marsh,"You guys have no idea how this feels. It's like, you always hear songs about a broken heart and you think it's just a figure of speech? But it's true. My chest hurts. I feel this like, sinking feeling where my heart is. It's broken..."
50,7,14,Kyle Broflovski,"Jeez, he's worse than I thought."
51,7,14,Butters Stotch,Well what do we do now?
52,7,14,Jimmy Valmer,Should I try telling him a fa-fantastic joke?
53,7,14,Kyle Broflovski,No. We just have to show him that there's other girls out there. I say we take him to Raisins.
54,7,14,Butters Stotch,What's Raisins?
55,7,14,Blonde,"Hey guys, welcome to Raisins. Six of you? [smiles and grabs some menus from the counter] Right over here. [leads the boys to their table]"
56,7,14,Redhead,[waits at a table] So you guys having a good time today?
57,7,14,Diners,"[Table 1, say, enthralled] Uh huh..."
58,7,14,Blonde 2,"[waits at the next table] How about some more fun fries, guys?"
59,7,14,Diners,"[Table 2, enthralled] Okay... [the waitress at the other end of the table smiles]"
60,7,14,Brunette,"[at the same table] Boy, am I glad you guys came in. Everyone here is such a loser, but you guys seem really cool."
61,7,14,Blonde,"[leaving them at their table] Here you go, guys. Lexus will be right with you."
62,7,14,Kyle Broflovski,"What do you think, Stan. These girls are pretty cute, huh?"
63,7,14,Jimmy Valmer,"Jesus Christ, I think I've died and... gone to... heaven."
64,7,14,Butters Stotch,This place is awesome!
65,7,14,Eric Cartman,How do you know? We haven't even tried the food yet.
66,7,14,Lexus,[with flyaway light brown hair] Hey guys.
67,7,14,Butters Stotch,Whoa!
68,7,14,Lexus,How are we doing this afternoon?
69,7,14,The Boys,Good.
70,7,14,Lexus,"I'm so glad you guys came in. Everyone here is such a loser, but you guys seem really cool."
71,7,14,Butters Stotch,[amazed] W-we are.
72,7,14,Lexus,So what can I get you?
73,7,14,Eric Cartman,"Okay, um, we're gonna get the zingy tangy wings, and mozzarella tasty tarts [Lexus winks at Butters] and uh, OH, and the bite-size pizzazzas, and a pitcher of lemonade."
74,7,14,Lexus,"Great. I'll put your order in right now. [strokes Butters' shoulders, which sends shivers of excitement through his body]"
75,7,14,Butters Stotch,"You guys! I think our Raisins girl likes me. She, she touched my back when she walked away. Did you see that?"
76,7,14,Lexus,"[near the kitchen] Raisins, girls! [sends an order along a conveyor to the kitchen staff]"
77,7,14,Blonde 3,Woohoo!
78,7,14,Redhead,Oh Yeah!
79,7,14,Brunette 2,[farther away] Do it!
80,7,14,Kyle Broflovski,"Hey. Hey, look over there, Stan. That Raisins girl is really cute, huh? [a Raisins girl walks by with long black hair] Why don't you say hi to her? [calls out] Excuse me? [motions for her to come over]"
81,7,14,Brunette 3,[walks back and to the table] Hi guys. My name's Porsche.
82,7,14,Kyle Broflovski,"Hey. Uh, this is Stan."
83,7,14,Porsche,"Oh hey cutie. How are you? I love your hat. I used to have a hat juuust like that, except, it was black and it didn't have a puffball on it. Oh my God, my hands are sooo cold. How come people have hands, anyway? Did you ever wonder that? [Stan looks more and more miserable with every word coming out of her mouth.]"
84,7,14,Raisins Girls,YMCA... [they make the hand signs for the letters. The rest of the diners look over at them and cheer them on] YMCA-A.
85,7,14,Eric Cartman,"[really stuffed, with a soiled face] Omigod! You guys... this is the greatest place in the world... [their meals have been served]"
86,7,14,Porsche,"[still regaling Stan, who hasn't touched his food] Have you ever noticed how much sand there is at the beach? I mean, haven't you ever wondered where all this sand came from? Omigod, this one time, I saw a beetle that was thiiis big. Eeewww!"
87,7,14,Stan Marsh,"Can we go, please?"
88,7,14,Kyle Broflovski,"Okay. Okay, come on you guys. [they all hop off their seats and walk off]"
89,7,14,Porsche,"Oooh my God, thank you guys sooo much for coming to Raisins! [Butters is last to leave]"
90,7,14,Lexus,"[sees him and stalls him] Oooh, sweetie, are you leaving?"
91,7,14,Butters Stotch,"Well, I don't want to, Lexus, but my stupid friends wanna go."
