,season,episode,character,line
0,7,3,Teacher,"[walks through the class] Okay. Good, children, good. Remember to feel the clay. Be one with the clay. Nice. Uh huh. [the boys still laugh at their monument]"
1,7,3,Eric Cartman,[laughing] Put more clay on the balls.
2,7,3,Teacher,[noticing] Boys! [they stop laughing as she points] What is that?
3,7,3,Kyle Broflovski,A reindeer?
4,7,3,Teacher,"You know, I've had it! You four boys never take art class seriously!"
5,7,3,Eric Cartman,"[retorts] What a crime. [the three others chuckle, then laugh out loud]"
6,7,3,Teacher,"[displeased, with arms crossed] You think art is not important?"
7,7,3,Stan Marsh,"Weelll, art is just kinda... for gaywads."
8,7,3,Butters Stotch,[pipes up] I love art class!
9,7,3,Stan Marsh,See?
10,7,3,Teacher,"[reaches for their creation and grabs it by the shaft] Do you think this is funny?! [shakes it around for effect] Do you think this is funny, huh?! [ends up looking at the head, as if she's about to suck on it. The boys cover their mouths to hold their laughter, knowing how she looks with their creation like that, but soon they burst out laughing. The teacher now cradles the project] Well, you four can just spend your afternoon after school here making new pottery! [the laughter stops and the boys' jaws drop.]"
11,7,3,Eric Cartman,You can't do that!
12,7,3,Teacher,I certainly can! I'm your teacher!
13,7,3,Eric Cartman,You're an art teacher!
14,7,3,Teacher,Make it two hours!
15,7,3,Stan Marsh,Mrs. Streibel thinks she's so cool!
16,7,3,Kyle Broflovski,How dare she talk to us like that?!
17,7,3,Kenny McCormick,"(Yeah, how the fuck is that?!)"
18,7,3,Eric Cartman,We can't let her get away with this! [voicing dropping to almost a whisper] I think tonight we need to do something drastic.
19,7,3,Stan Marsh,Like what?
20,7,3,Eric Cartman,"Like find out where Mrs. Streibel lives, and go over there, and... TP her house."
21,7,3,Kenny McCormick,(Yeah!)
22,7,3,Kyle Broflovski,TP her house?
23,7,3,Eric Cartman,Toilet paper! Cover her house in toilet paper.
24,7,3,Kyle Broflovski,Oh.
25,7,3,Eric Cartman,"[sensing Kyle's reluctance] What's the matter, Kyle? You chicken? [begins strutting like a chicken and making chicken noises. Kyle kicks Cartman in the balls in anger] Ugh! [drops to his knees, then gets one leg up]"
26,7,3,Teacher,"Quiet, boys. This isn't playtime, you're being punished!"
