,season,episode,character,line
0,7,11,Stan Marsh,"Dude, I wonder where Kyle is."
1,7,11,Eric Cartman,Maybe he caught a disease and died. That'd be so awesome.
2,7,11,Stan Marsh,Dude that's not funny. You shouldn't joke about that.
3,7,11,Kenny McCormick,(Yeah.)
4,7,11,Eric Cartman,Who's joking? [a door opens and closes offscreen]
5,7,11,Kyle Broflovski,"[enters excitedly, his arms up in the air] You guys! You guys! I have awesome news!"
6,7,11,Eric Cartman,You have AIDS?
7,7,11,Kyle Broflovski,"No. This Saturday, for my birthday, my Mom says she's takin' me to Casa Bonita, in Denver, and I get to invite three friends!"
8,7,11,Eric Cartman,[stands up] Wow! Casa Bonita?!
9,7,11,Kenny McCormick,[stands up] (Woo-hoo!)
10,7,11,Stan Marsh,[stands up] What's Casa Bonita?
11,7,11,Eric Cartman,"Dude, haven't you ever been there?! It's a big Mexican restaurant where they have, like, cliff jumpers and Black Bart's Cave and [holds out his hand wide] all kinds of stuff!"
12,7,11,Kyle Broflovski,It's like the Disneyland of Mexican restaurants.
13,7,11,Eric Cartman,"This Saturday! Awesome! [begins to sing to ""La Cucaracha""] Casa Bonita! Casa Bonita! Food and fun in a festive atmosphere. [begins to snap his fingers] Casa Bonita!"
14,7,11,Kyle Broflovski,Who said I'm inviting you? [this freezes Cartman for a few seconds]
15,7,11,Eric Cartman,You... your Mom said you could take three friends.
16,7,11,Kyle Broflovski,Yes. Three friends. You're not my friend.
17,7,11,Eric Cartman,"Wuh ih uh... Weh come on, Kyle, who the hell else are you gonna take besides Stan and Kenny?"
18,7,11,Kyle Broflovski,"I'm gonna take Butters. He invited me to his birthday party last month, so I owe him one."
19,7,11,Eric Cartman,Butters?! You're gonna take THAT butt hole?! Why?!
20,7,11,Kyle Broflovski,Because Butters isn't a total dick to me!
21,7,11,Eric Cartman,I have never been a dick to you.
22,7,11,Kyle Broflovski,[rolls his eyes] Oh please! All you ever do is call me names and rip on me for being Jewish!
23,7,11,Eric Cartman,"Kyle, when have I ever ripped on you for being a Jew?"
24,7,11,Kyle Broflovski,"[thinks back and counts the number of times Cartman has ripped on him for being a Jew][in the playground. Craig is there instead of Kenny] Oh yeah?! Well you're a stupid Jew![in the playground, by the school's back doors] You're a Jew![in Cartman's room. Cartman is wearing a crown] Shut your God-damned Jew mouth![at Kyle's house, on the front steps] Good job, Jew![singing the Dreidel song with Kyle's family and Stan] Jew...[leaving his seat in class] Shut up, Jew![at Cartman's house, with outfits] You're Jewish!![seated on a curb with the other boys] Dude, he's Jewish![staking out a house] Jew![on Nightline, seated next to Stan] Jew![in Cartman's dining room] Jew![at the side of a road, with Tweek and with their parents] Jew![next to stacks of lumber, as Kyle is about to whack him] Jew![at a barn, through a hole on the roof] Jew![Stan's room. Kyle reads a Bible] Jew?![At the Costa Rican rainforest, during practice] ""I told you Jewish people don't have rhythm."" ""Fuck off, Cartman!"""
25,7,11,Eric Cartman,"[Cartman thinks back as well] Okay, except maybe for that one time."
26,7,11,Kyle Broflovski,"You've always been a dick to me, Cartman, and I'm not inviting you. [turns and walks away, but Cartman stays close]"
27,7,11,Eric Cartman,"Kyle, you don't understand! Casa Bonita is my most favorite place [Kyle turns around] in the whole world. I'll just, I'll just die if you don't take me! Please! [holds his hands together in a sign of pleading]"
28,7,11,Kyle Broflovski,"[crosses his arms and avoids Cartman's eyes] Sorry, my mind's made up."
29,7,11,Eric Cartman,"[turns irate and flips him off] Well fuck you, Kyle!! I don't wanna go to your faggy birthday party anyway! I'd much rather hang out at home than have to be around you and your Jew mom for a day! [shoves the middle finger close to Kyle's face] Kiss my balls, asshole!!! [turns and walks away. The front door opens, closes, and opens again. Cartman returns and apologizes] Dude, I totally didn't mean that, Kyle.  I really really wanna go to Casa Bonita. I'm sorry we had that fight just now. You know, I mean, I said some things, you said some things, but, I think it was good and we-we've moved past it."
30,7,11,Kyle Broflovski,[clearly annoyed now] I'm not inviting you to Casa Bonita.
31,7,11,Eric Cartman,"[turns irate and flips him off again] Well fuck you, Kyle!! I hope you die! I hope you fucking die!! [turns and walks away. The front door opens, then closes]"
32,7,11,Eric Cartman,"Casa Bonita! Come on, you guys! [waves them on. Next scene is him getting a large platter of food] Oh, awesome!! [next scene is him waving his friends to a cave] Come on, you guys! Black Bart's Cave! [next scene is him by a waterfall] Wow, cliff divers! [a cliff diver takes a dive from the top of the waterfall. Next scene is Cartman on his third dish] More sopapillas, please! [next scene has him dancing in front of a low stage, on which a mariachi quartet plays its songs. An image of Kyle floats through his dream]"
33,7,11,Kyle Broflovski,"I'm not inviting you, Cartman. You can't go."
34,7,11,Eric Cartman,"[with more foods on his plates, the dream dissolves. He's pulled up and away] No! Noooo! [he's pulled out of Casa Bonita and floats away] Casa Bonita! Noooo! [startled out of his dream] AAAAH!! [catches his breath] Oh... God-damnit, I have to get invited to go! I'm just gonna have to start being nice to Kyle!"
35,7,11,Eric Cartman,[looking quite presentable] Hi Kyle. [smiles]
36,7,11,Kyle Broflovski,"[studies Cartman a bit, but isn't impressed] That isn't it, Cartman."
37,7,11,Eric Cartman,What isn't it?
38,7,11,Kyle Broflovski,That's not being nice! That's just putting on a nice sweater!
39,7,11,Eric Cartman,...I don't understand the difference.
40,7,11,Kyle Broflovski,I know you don't. [steps back and slams the door on Cartman's face]
41,7,11,Eric Cartman,"Jimmy! Hey Jimmy, wait up! [Annie and Red walk by at the far end of the hall. Jimmy stops] Dude, uh I need your help on something."
42,7,11,Jimmy Valmer,"Well, sure, Eric. W-w-what seems to be the p-p-p-problem?"
43,7,11,Eric Cartman,"Well, everybody likes you, Jimmy, a-and you seem to be really good with people, so, I was wondering if you could tell me, how ""do"" you act nice to people?"
44,7,11,Jimmy Valmer,"Well, the best thing is not to act nice, Eric. Uh, the best thing is to be genuinely nice."
45,7,11,Eric Cartman,"Okay, so how do you act genuinely nice to people?"
46,7,11,Jimmy Valmer,"Well, Eric, pah part of being nice is just making people smile and laugh. The best way to do that is by telling a fan-tastic joke or a humorous anti-d- ant'duhh ...anecdote."
47,7,11,Eric Cartman,Like what?
48,7,11,Jimmy Valmer,"Well, like, try this one on for size: Knock knock."
49,7,11,Eric Cartman,Who's there?
50,7,11,Jimmy Valmer,"Ing-mar ...Bergman. [Cartman jumps, but not because of the joke. Kyle approaches them from the other end of the hall.] Now you say, ""Ingmar Bergman who?"" [Cartman quickly punches Jimmy in the face]"
51,7,11,Eric Cartman,"Take that, Jimmy! [strikes him again, and Jimmy falls away] And that! And don't you ever talk bad about Kyle again! [Kyle stops by and looks. Cartman glances at him] Kyle is my friend! And if you say you had sex with his mom one more time, I'm gonna really let you have it! You hear me?! [looks at Kyle] Oh, Kyle. Hey."
52,7,11,Kyle Broflovski,Do you really think that beating up a handicapped kid is being nice? [turns and walks on his way]
53,7,11,Eric Cartman,"Uh... [turns and runs towards Kyle] He-hey Kyle! Knock knock. [follows him around the corner] Knock knock, Kyle!"
54,7,11,Kyle Broflovski,"Yeah, Casa Bonita, this Saturday! [approaches a table with Kenny, Stan, and Butters]"
55,7,11,Butters Stotch,"Wow, that's gonna be so fun!"
56,7,11,Stan Marsh,"Yeah, it'll be awesome. Just the four of us."
57,7,11,Kenny McCormick,"(Yeah!) [Cartman sits at his own table, alone.]"
58,7,11,Eric Cartman,Hey Kyle.
59,7,11,Kyle Broflovski,Well?
60,7,11,Eric Cartman,Well what?
61,7,11,Kyle Broflovski,How are you going to try to get invited to Casa Bonita this time?
62,7,11,Eric Cartman,"I'm not, Kyle. I know you already told Butters he could go."
63,7,11,Kyle Broflovski,"Oh. Well... yeah. I, I did."
64,7,11,Eric Cartman,"So, fine, Kyle, but honestly, I never meant to make you feel like you didn't matter at all to me. I know we argue all the time and I give you tons of crap, but we've also been through a, a lot together, and... maybe that alone doesn't make us friends, but it makes us something. So, ...whatever, you know, just... ah I hope... things will be cool."
65,7,11,Kyle Broflovski,I'm still not inviting you to Casa Bonita.
66,7,11,Eric Cartman,"I know, Kyle. I'll see ya later. [turns and walks away]"
67,7,11,Kyle Broflovski,"Eh... hey, Cartman? [Cartman turns around] You really don't care that you can't go?"
68,7,11,Eric Cartman,"I care, sure, but I hope it doesn't mean you and me and Stan and Kenny can't hang out anymore."
69,7,11,Kyle Broflovski,"That's exactly what I wanted to hear from you all along. Ah uh I still have to take Butters, but... I hope things can be cool too."
70,7,11,Eric Cartman,Good.
71,7,11,Kyle Broflovski,"And, and hey, if for some reason Butters can't go to Casa Bonita, you can take his place."
72,7,11,Eric Cartman,"Sweet, whatever. [walks on, then mouths to himself] Bingo!"
73,7,11,Butters Stotch,"What's this all about, Eric?"
74,7,11,Eric Cartman,"[leads him to a telescope, then turns] Butters, can you keep a secret?"
75,7,11,Butters Stotch,"Well, sure I can!"
76,7,11,Eric Cartman,"For the past five days I've been looking out into space for a school project. This morning, at 3:45 a.m. I... caught first sight of something terrible."
77,7,11,Butters Stotch,Nnn-how terrible?
78,7,11,Eric Cartman,"A meteor. A meteor the size of Wyoming, heading right for earth."
79,7,11,Butters Stotch,What?? [begins rubbing his hands together nervously]
80,7,11,Eric Cartman,"Now look, ah I could be wrong. I ...pray that I'm wrong, but, I just want you to take a look and... see what you think. [backs up and looks through the eyepiece] Do you see anything?"
81,7,11,Butters Stotch,I just see stars. [Cartman hops onto a chair and fishes in his left jacket pocket. He pulls out a wad of junk hanging from a string]
82,7,11,Eric Cartman,Keep looking. Sometimes it takes your eyes a minute to adjust.
83,7,11,Butters Stotch,"Nope, uh I don't see any... [Cartman holds up the wad against the objective lens] Oh wait. Oh my God! I see it. I see it! It's a meteor! Oh my God!"
84,7,11,Eric Cartman,"Oh my God! Does it look like it's getting closer? [Butters looks through again and Cartman holds up the wad, moving it closer to the objective lens.]"
85,7,11,Butters Stotch,It is! It is getting closer! Oh my God!
86,7,11,Eric Cartman,Oh my God! That meteor is the size of Wyoming and it's on a collision course for Earth.
87,7,11,Butters Stotch,When do you think uh it'll get here?
88,7,11,Eric Cartman,"I, I don't know, I, have to do some calculations. [heads for his desk and pulls out a calculator] 10 to the power of 1 base 9 divided by pi plus 5 minus 3. Oh Jesus."
89,7,11,Butters Stotch,What??
90,7,11,Eric Cartman,"According to my calculations, that meteor is going to hit Earth in less than four hours."
91,7,11,Butters Stotch,"Oh, you mean we're gonna die?!"
92,7,11,Eric Cartman,"No! No, Butters, we are going to live! Do you hear me?! We are going to live! We just... We've gotta find a bomb shelter!"
93,7,11,Butters Stotch,Wha...? Where is there a bomb shelter??
94,7,11,Eric Cartman,"Stan's Uncle Jimbo! He has a bomb shelter in his backyard! Come on, Butters! Hurry! [heads out the door]"
95,7,11,Butters Stotch,AAAAHH! [follows him out]
96,7,11,Butters Stotch,Oh Jeez!
97,7,11,Eric Cartman,Here we go! The bomb shelter's down here! [opens the shelter's lid]
98,7,11,Butters Stotch,"[enters and climbs down the ladder within] Oh God! Oh Jesus! [Cartman watches him, then follows him down the ladder]"
99,7,11,Eric Cartman,"[reaches the shelter floor] All right, we should be safe in here. This dried food and water should last us for weeks."
100,7,11,Butters Stotch,"But what about everyone else? I have to tell my parents so they can come here, too."
101,7,11,Eric Cartman,No! Butters! I can't let you risk it. I'll go up and get the others.
102,7,11,Butters Stotch,Are you sure?
103,7,11,Eric Cartman,"[looks away] I'm not sure of anything anymore. [turns and climbs up the ladder. He makes it out and looks down] Now Butters, listen: No matter what happens, no matter what you hear, do not come out! If I don't make it back in time with the others, then it will be up to you to repopulate the Earth."
104,7,11,Butters Stotch,But I'm the only one down here. What am I supposed to repopulate with?
105,7,11,Eric Cartman,"Well, you know, with your wiener. [Butters just stares back] Just stay down here until you hear word from me. And... pray, Butters... pray for all mankind. [leaves and closes the lid, then locks it]"
106,7,11,Butters Stotch,"[in darkness] Oh God, oh God!"
107,7,11,Kyle Broflovski,Where is Butters? We were supposed to leave here forty minutes ago.
108,7,11,Sheila Broflovski,"Well I think we better just go without him, Kyle. It's getting late."
109,7,11,Kyle Broflovski,"Yeah, screw him. Let's go. [the door bell rings and Kyle looks at the door] Oh, finally! [walks to get the door, but sees Cartman instead]"
110,7,11,Eric Cartman,"[bearing a gift] Happy Birthday, Kyle. I just wanted to stop by and give you your present."
111,7,11,Kyle Broflovski,"Oh. Thanks, dude."
112,7,11,Eric Cartman,Hope you have a good one. See you later. [turns around and walks toward the street]
113,7,11,Kyle Broflovski,Oh wait. Cartman.
114,7,11,Eric Cartman,Yes?
115,7,11,Kyle Broflovski,Uh Butters didn't show. You wanna go to Casa Bonita with us?
116,7,11,Eric Cartman,[enters the house] Butters didn't show? I I can't believe it. Uh are you sure you told him the right time and everything?
117,7,11,Kyle Broflovski,I told him 5:30 and we gotta get going. You in?
118,7,11,Eric Cartman,"Well I... really would need to go home first and get my... Weh no no, I guess I have everything I need. Oh, okay, sure."
119,7,11,Kyle Broflovski,"All right, let's go."
120,7,11,Sheila Broflovski,"[heads for the front door] Okay, boys. Get in the car."
121,7,11,Eric Cartman,"[gets excited] Casa Bonita, here we come! Casa Bonita! Casa Bonita!"
122,7,11,Sheila Broflovski,"[finds Butters' parents approaching] Oh, hello Chris, Linda."
123,7,11,Chris,[misty-eyed. Linda sobs silently] Hello everyone. Have any of you seen our son?
124,7,11,Kyle Broflovski,Butters was supposed to go with us to Casa Bonita tonight.
125,7,11,Chris,"We know, but... he hasn't been home since last night. The police have been looking everywhere, but... [Linda cries audibly] Well, thank you. Uh, please, let us know if you find out anything. [they leave. Linda is sobbing hard]"
126,7,11,Linda Stotch,Oh Butters!
127,7,11,Kyle Broflovski,"Aw dude, weak."
128,7,11,Eric Cartman,"[lowers his head and walks towards the front door] Yeah. Man, that sucks about Butters. [brightens up] Well, let's get going, shall we?"
129,7,11,Kyle Broflovski,"Nah. Dude, I c-I can't go to have a birthday party while Butters is missing."
130,7,11,Stan Marsh,"Yeah, it's kinda weird."
131,7,11,Eric Cartman,"[a little stunned] Ee-yeah yeah. I think you're right, but, on the other hand, I think Butters would want us to go. You know Butters..."
132,7,11,Kyle Broflovski,"Nah, I can't. We should help look for him."
133,7,11,Stan Marsh,Yeah.
134,7,11,Sheila Broflovski,"That's very good of you, boys. We can postpone Casa Bonita until next Saturday."
