,season,episode,character,line
0,1,4,Kyle Broflovski,"Hey, where's the school bus? We're gonna be late for football practice."
1,1,4,Stan Marsh,"Hiya, Sparky."
2,1,4,Kyle Broflovski,[Looking] Who's that?
3,1,4,Stan Marsh,That's my new dog Sparky. He followed me to the bus stop.
4,1,4,Kyle Broflovski,Wow! Cool!
5,1,4,Stan Marsh,"Good boy, Sparky. Who's my best buddy? Who's your boy? Who's your buddy?"
6,1,4,Eric Cartman,"Eh. You're making me sick, dude."
7,1,4,Stan Marsh,He's part Doberman and part wolf. He's the toughest dog on the mountain.
8,1,4,Eric Cartman,No way. Everybody knows that Sylvester is the toughest dog in South Park.
9,1,4,Sylvester,Arrrrrr.
10,1,4,Stan Marsh,He's not meaner than Sparky.
11,1,4,Eric Cartman,"Oh yeah? Let's see. Hey, Sylvester!"
12,1,4,Stan Marsh,Sparky'll kick his ass.
13,1,4,Eric Cartman,I'll put a dollar on Sylvester.
14,1,4,Kyle Broflovski,"You're on, dude!"
15,1,4,Stan Marsh,"That's it, Sparky! Kick his ass!"
16,1,4,Eric Cartman,"Huh. He's doing something to his ass. He's not kicking his ass, but he's definitely doing something to his ass."
17,1,4,Stan Marsh,Sparky! Bad dog!
18,1,4,Kenny McCormick,"(Oh my God, I think they're screwing.)"
19,1,4,Stan Marsh,What?!
20,1,4,Eric Cartman,"Yeah dude, I think your dog is gay."
21,1,4,Stan Marsh,What do you mean?
22,1,4,Eric Cartman,That dog is a gay homosexual.
23,1,4,Stan Marsh,He's just confused.
24,1,4,Kyle Broflovski,I think the other dog's the one that's confused.
25,1,4,Kenny McCormick,"(No, check his penis.)"
26,1,4,Stan Marsh,"Sick, shut up dude!"
27,1,4,Eric Cartman,Stan's dog's a homo. Stan's dog's a homo.
28,1,4,Chef,"Okay children, I know that you're all extremely excited, nervous and anxious about the homecoming game against Middle Park."
29,1,4,Kyle Broflovski,Who's Middle Park?
30,1,4,Eric Cartman,What's homecoming?
31,1,4,Chef,"But just remember what I taught you. That football is like making love to a reeeeeally beautiful woman. You can't always score, but when you do, it makes all the trying worthwhile. [silence] Now, let's start practice."
32,1,4,Pip Pirrip,"Uh, Mr. Chef, sir?"
33,1,4,Chef,"Yes Pip, what is it?"
34,1,4,Pip Pirrip,"Well, I still don't have a helmet."
35,1,4,Chef,"I know, Pip, the school can't afford helmets for everybody."
36,1,4,Pip Pirrip,"Yes, but, couldn't we rotate who doesn't have a helmet every week? Does it always have to be me?"
37,1,4,Chef,"Yes, Pip, I'm afraid it does."
38,1,4,Pip Pirrip,Oh.
39,1,4,Chef,"Sorry son, now get your ass in there."
40,1,4,Stan Marsh,Hut-hut-hut-hut-hut-hut. Hut. Hut-hut-hut-hut-hut-hut-hut.
41,1,4,Chef,[impatiently] Hike the damn ball!
42,1,4,Pip Pirrip,Aaaaaaaargh!
43,1,4,Jimbo Kern,"Hey, how's practice coming there, Chef?"
44,1,4,Chef,"[distracted] Huh? Oh, fine, fine."
45,1,4,Jimbo Kern,I don't have to remind you just how important this game is to us South Park alumni.
46,1,4,Chef,Elementary school alumni?
47,1,4,Jimbo Kern,That's as far as most of us got. You think we have a shot at beating the spread against Middle Park this year?
48,1,4,Chef,I don't know. Wha- what's the spread?
49,1,4,Jimbo Kern,Middle Park by 70 points.
50,1,4,Chef,Hmmm...
51,1,4,Chef,I don't think we have a chance.
52,1,4,Jimbo Kern,Nonsense! Not with my nephew at quarterback. [yells] Right Stanley?
53,1,4,Stan Marsh,Huh?
54,1,4,Jimbo Kern,Atta boy!
55,1,4,Chef,"Great pass, Stan."
56,1,4,Jimbo Kern,"Come on Ned, we gotta get our asses to the bookie!"
57,1,4,Chef,Okay. That was a good practice children. We'll see you here again tomorrow.
58,1,4,Kyle Broflovski,"Hey Stan, isn't that your dog?"
59,1,4,Stan Marsh,"Yeah, he must have followed me to football practice. You see, he is smart."
60,1,4,Clyde Donovan,"Aw, my dog Rex follows me to football practice all the time."
61,1,4,Stan Marsh,"Yeah, but my dog found his own way here. That makes him smarter than your- [sees Sparky lunge after Rex] Sparky, get down!"
62,1,4,Clyde Donovan,Oh my God! What is he doing to my dog?!
63,1,4,Eric Cartman,There he goes again.
64,1,4,Stan Marsh,"Get down, Sparky! Down!"
65,1,4,Eric Cartman,Stan forgot to mention that his dog is a gay homosexual.
66,1,4,Clyde Donovan,Make him stop!
67,1,4,Rex,Yipe yipe yipe yipe yipe yipe yipe yipe!
68,1,4,Fosse McDonald,I'm sure glad my dog isn't gay.
69,1,4,Bill Allen,"Yeah, maybe you should name your dog Sparkette, Stan."
70,1,4,Fosse McDonald,Gay dog.
71,1,4,Eric Cartman,"...and so you see, Simon & Simon were not brothers in real life, only on television."
72,1,4,Mr Garrison,"Thank you for that presentation, Eric, but the assignment was on Asian cultures. You get a D-."
73,1,4,Eric Cartman,"Ah, dammit!"
74,1,4,Mr Garrison,"Who should we call on next, Mr. Hat?"
75,1,4,Mr Hat,"Well, how about Stan, our little South Park quarterback star?"
76,1,4,Mr Garrison,"Oh, good idea. Okay Stanley, you're next."
77,1,4,Stan Marsh,"Um, I'm not really prepared either."
78,1,4,Mr Garrison,"Well, just make something up, like Eric did."
79,1,4,Stan Marsh,"Okay, uh... Asian culture has... plagued our fragile earth for many years. We must end it-"
80,1,4,Mr Garrison,Excellent. A-.
81,1,4,Eric Cartman,Eeyy!
82,1,4,Stan Marsh,"Wow, cool!"
83,1,4,Eric Cartman,"Wait a minute, why the hell does he get an A-?"
84,1,4,Mr Garrison,"Eric, Stanley just might lead our team to victory against the Middle Park Cowboys for the first time in decades. And we treat star athletes better because they're better people."
85,1,4,Eric Cartman,That's not fair!
86,1,4,Mr Hat,"Life isn't fair, kiddo, get used to it."
87,1,4,Eric Cartman,Stupid puppet.
88,1,4,Mr Garrison,"Don't forget your assignments tonight children, they're due tomorrow for everybody but Stan."
89,1,4,Stan Marsh,"Mr. Garrison, can I ask you a question?"
90,1,4,Mr Garrison,"Well of course Stanley, what is it?"
91,1,4,Stan Marsh,What's a... homosexual?
92,1,4,Mr Garrison,"Hoh, well, Stanley, I guess you came to the right person. Sit down."
