,season,episode,character,line
0,20,1,Jim,Hello everyone and welcome back. We are live at South Park Elementary School where the local girl's volleyball team is about to take on the Jefferson Sabers.
1,20,1,Mike,"And, hey Jim, it is packed. Sellout crowds tonight, first time in team history. Everyone turning out to see what's going to happen."
2,20,1,Jim,"[Camera switches to Nichole, who is stretching] That's right, Mike. All eyes are of course on fourth grader Nichole Daniels. Will she sit or stand for the National Anthem? [The crowd stare at her.]"
3,20,1,Mike,"This week with athletes all over the country sitting down for the National Anthem, [Two people are seen holding a banner reading 'WE SUPPORT YOU NICHOLE!'] the question on everyone's mind is ""What is this little girl gonna do?"""
4,20,1,Jimbo Kern,She's not gonna sit down. Why would she?
5,20,1,Randy Marsh,"Screw that. I've got 100 bucks riding on this. Come on, Nichole. Sit on it!"
6,20,1,Sports Commentator,Now please rise for the National Anthem. [they stand up.]
7,20,1,Randy Marsh,This is it.
8,20,1,Mike,"The National Anthem starts. Nichole Daniels seems to be waiting. So far no si... Oh! [The camera moves to Heidi Turner, who is sitting down.] And Heidi Turner is sitting down!"
9,20,1,Crowd,Ooh!
10,20,1,Jim,Might be totally unexpected. All eyes were on Nichole when Heidi Turner comes out of nowhere and sits down.
11,20,1,Mike,[Interrupting] And there goes Meghan Ridley! The crowd is going wild. What a turn of events! Let's check in with Dave.
12,20,1,Dave,"And Mike, I've just looked at the girl's Twitter accounts and it appears they are sitting out the National Anthem to protest the harassment and trolling they receive on the Internet."
13,20,1,Mike,"Complete surprise, Dave. Nobody saw this coming. Three girls now sitting down and finally, there goes Nichole."
14,20,1,Randy Marsh,"Wow, Yeah, 100 bucks!"
15,20,1,Jim,"And, as the anthem draws to a close, this thing is over."
16,20,1,Mike,"The final result, four athletes sitting out of the National Anthem, three of them not even black. A shocker here in South Park, thanks for joining us. [People start leaving]"
17,20,1,Stephen Stotch,"Oh my god, that was great. [The crowds empty out, leaving only a few left.]"
18,20,1,Referee,"Ah, play ball. [Blows whistle. The girls start playing.]"
19,20,1,PC Principal,"Alright, ladies. First of all I wanna say that I completely respect your decision to protest our national anthem. Thought it was sweet. I believe you shed some light on some very important issues regarding gender equality."
20,20,1,Heidi Turner,What are you doing about Eric Cartman?!
21,20,1,PC Principal,"Ladies, I understand you're upset about the trolling you've received on the Internet, but there is no evidence that Eric Cartman is Skankhunt42."
22,20,1,Wendy Testaburger,"It is him, it's completely obvious, and nobody is doing anything about it!"
23,20,1,PC Principal,Well he claims that he's been working at changing himself and the world around him. [presses the intercom button] Send in Mr. Cartman.
24,20,1,Eric Cartman,"[opens the door and enters] You wanted to see me, PC Principal?"
25,20,1,PC Principal,"Mr. Cartman, I'm gonna ask you one more time, are you or are you not the Internet troll Skankhunt42?"
26,20,1,Eric Cartman,"It's ""Skankhunt42"" and no I am not."
27,20,1,Heidi Turner,He's lying. Make him show you his phone.
28,20,1,Eric Cartman,"Unfortunately, that'd be a breach of my civil rights, but I can assure you, nobody respected you girls' poignant protest more than I did."
29,20,1,Joe Biden,"Fellow Senators, our nation is divided like never before. While people everywhere fight for their voices to be heard, perhaps it is time for us to consider that our national anthem needs to be changed. Americans need an anthem that inspires and excites, an anthem that has something for everyone while still paying tribute to what it once was. I believe there's only one person capable of achieving this. [clicks on a handheld button and the picture behind him changes] J.J. Abrams."
30,20,1,Senators,[murmuring among themselves] J.J. Abrams!
31,20,1,Joe Biden,"He saved Star Wars, and now we will ask him to save our country."
32,20,1,Lady Senator,"[over a megaphone] Mr. Abrams? Mr. Abrams, we need to speak with you."
33,20,1,Male Senator,"Look, there. [a light comes on at the left end of the second floor, and a shadow stops by the window]"
34,20,1,Lady Senator,[over the megaphone] Mr. Abrams I speak on behalf of Americans everywhere. We've come to ask you to reboot the national anthem. Please Mr. Abrams. We know you've been asked to reboot a lot.
35,20,1,Senator 2,[whispering] We know you're tired.
36,20,1,Lady Senator,We know you're tired.
