,season,episode,character,line
0,20,8,Government agent,"The political world is watching, Bannon. [gives Bannon a file] We need to make sure the president elect has a smooth transition."
1,20,8,Steve Bannon,All indications are that his transition [flips a page] is going to be fine.
2,20,8,Surgeon,"[walks by] We're just doing some finishing touches, but everything went well. You can see him now if you like."
3,20,8,Caitlyn Jenner,I'll go.
4,20,8,President Garrison,"[talks with Caitlyn] Well, do I look presidential?"
5,20,8,Caitlyn Jenner,"Honestly, you look twenty years younger."
6,20,8,President Garrison,"They really worked on my stank face. Look! Whenever I don't know what people are talking about, I just do this, [lowers his body] like look. [shows his stank face] I can do this. [shows his stank face again] This is, this is my stank face. [shows a different stank face] It's like, I'm not listening to you, see? [shows his other stank face] They did a really good job on my stank lips."
7,20,8,Caitlyn Jenner,It's an amazing transition.
8,20,8,President Garrison,"Now I feel ready to take care of business and do what really matters... [sits up straight] in just a minute, I'm gonna do the UV rays a bit longer."
9,20,8,,[the machine closes enseals Garrison]
10,20,8,Secretary,Can I help you?
11,20,8,Cartman,"Hello. I understand that you're trying to get to Mars. This is my girlfriend, Heidi. She's really smart and really funny."
12,20,8,Secretary,...Okay.
13,20,8,Cartman,We've given up social media and we'd like to be somewhere as far from the internet as possible. Is it true Mars would have really shitty Wi-Fi?
14,20,8,Secretary,"...That'd be an understatement, yes."
15,20,8,Cartman,"Well, we'd like to go. We can't tolerate this world anymore and we'd like to talk to whoever we can about getting to Mars as soon as possible please."
16,20,8,Secretary,Uh-huh. Take a number and join the others.
17,20,8,Cartman,What others?
18,20,8,,"[Cartman, Heidi, and the secretary turn their heads see a bunch of other people waiting, including Cher singing]"
19,20,8,Cher,[garbled and auto-tuned] If I could turn back time...
20,20,8,Cartman,"What the fuck, dude?!"
21,20,8,Secretary,Lot of people want to leave the planet right now.
22,20,8,Cartman,"Ah god dammit, is that Cher?!"
23,20,8,Cher,"[garbled and auto-tuned] Do you believe in leaving the world, oh..."
24,20,8,PC Principal,God [knocks down papers] dammit! [knocks down lamp] How the fuck did this happen?!
25,20,8,Mr. Mackey,"[knocks the door and opens it] Uh, sorry PC Principal, but someone wants to speak with you."
26,20,8,PC Principal,"I told you to leave me alone, Mackey! [slams fist on the desk] I'm not in the mood!"
27,20,8,Mr. Mackey,"But, but sir, the president elect is here. [moves away from Garrison]"
28,20,8,President Garrison,"[enters the office with two Secret Service agents following him] So sorry for the intrusion. You're not too busy, I hope."
29,20,8,PC Principal,"Uh, not at all. Please uh, have a seat, Mr. Garrison."
30,20,8,President Garrison,Excuse me?
31,20,8,PC Principal,"Uh, please have a seat, Mr... President."
32,20,8,President Garrison,"That's better, bitch. [sits down and takes out a piece of gum]"
33,20,8,PC Principal,"Certainly want to uh, congratulate you on the election."
34,20,8,President Garrison,"Do you remember the day you fired me, PC Principal?"
35,20,8,PC Principal,"I know we've had some differences, uh..."
