,season,episode,character,line
0,13,1,Eric Cartman,"Would you look at that? It's just incredible, isn't it?"
1,13,1,Stan Marsh,"I still can't believe it, even though it's right there in front of me."
2,13,1,Kyle Broflovski,"Yeah, it's just so astounding."
3,13,1,Eric Cartman,"Well, believe it friends. The impossible has happened. [the boys are looking at Kenny and a girl eating alone together at another table.] Kenny has a girlfriend."
4,13,1,Craig Tucker,"Yeah, a fifth-grade girlfriend."
5,13,1,Kyle Broflovski,This is serious. They've been going out for almost two weeks now.
6,13,1,Jimmy Valmer,"Well, so, w-who is she?"
7,13,1,Eric Cartman,Her name's Tammy Warner. She's the only girl in school whose family is actually poorer than Kenny's. It's really kind of beautiful if you ask me.
8,13,1,Butters Stotch,"[runs up to the boys' table] Hey, you guys! You guys, I think we have a big problem!"
9,13,1,Stan Marsh,What?
10,13,1,Butters Stotch,"[panting softly] Well, apparently Kenny has a girlfriend!"
11,13,1,Stan Marsh,"Yeah, dude, Tammy Warner. She's a fifth grader."
12,13,1,Butters Stotch,"Um, does Kenny like her?"
13,13,1,Kyle Broflovski,"I guess so. She's, like, his first real girlfriend ever."
14,13,1,Butters Stotch,"Oh, no. Oh, geez!"
15,13,1,Eric Cartman,"[getting irritated] Butters, what's the problem?"
16,13,1,Butters Stotch,"Well, I just talked to Brad Dixon. Tammy Warner is bad news. All the fifth graders call her a slut, on account of she gave this kid Dave Darsky a B.J. in the parking lot of TGI Friday's."
17,13,1,Kyle Broflovski,What?!
18,13,1,Butters Stotch,"It's true! Ask anybody in fifth grade. ""Tammy Warner is a total slut!"""
19,13,1,Eric Cartman,"That bitch! Kenny gave his heart to her, and she's just gonna throw it in his face!"
20,13,1,Jimmy Valmer,"Well, Kenny deserves to know, fellas. If you guys found out my girlfriend was a raging whore, I'd want you to t-tell me."
21,13,1,Stan Marsh,"[sighs] All right, come on, guys. [leaves the table with Kyle and Cartman.]"
22,13,1,Butters Stotch,"Hey, Jimmy, what's a B.J.?"
23,13,1,Girl 1,"So, anyway, I passed him a note, but then Johnny... [Kenny walks alone down a different hall. Stan catches up to him]"
24,13,1,Stan Marsh,"Kenny! Hey, hey, Kenny! [Kyle and Cartman are with him]"
25,13,1,Kenny McCormick,"(Oh, hi, guys.)"
26,13,1,Stan Marsh,"Listen, Kenny, we need to talk about your new girlfriend."
27,13,1,Kenny McCormick,(What about her?)
28,13,1,Stan Marsh,"[sighs and lowers his head] Oh, boy."
29,13,1,Kyle Broflovski,"Kenny, we know you really like this girl, but..."
30,13,1,Kenny McCormick,(But what?)
31,13,1,Kyle Broflovski,"W-well, we've heard that she's..."
32,13,1,Eric Cartman,"Kenny. [deep sigh, puts his right hand on Kenny's back for sympathy] Your girlfriend is a notorious whore. She even gave a kid named Dave Darsky a B.J. in the parking lot of TGI Friday's."
33,13,1,Kenny McCormick,"[afraid, high voice] (Huh?)"
34,13,1,Eric Cartman,"Your girlfriend's a slut, dude."
35,13,1,Kenny McCormick,"(Woo-hoo! Woo-hoo-hoo! Yeah, hey, yay!) [jumps for joy, dances down the hall, makes a right and runs off.]"
36,13,1,Eric Cartman,[moments later] He took it pretty well.
37,13,1,Kenny McCormick,"[cheerfully] (Hey, Tammy!)"
38,13,1,Tammy Warner,"Hi, Ken. You decide what you wanna do after school?"
39,13,1,Kenny McCormick,"(Yeah, I was kinda thinking we could go to TGI Friday's.)"
40,13,1,Tammy Warner,TGI Friday's?
41,13,1,Kenny McCormick,(Yep. I like the food!)
42,13,1,Tammy Warner,"Yeah, okay. But... [walks away a few steps] Kenny. Listen. Uh, there's somethin' I need to talk to you about. There's a lot of rumors goin' around about me, that I agreed to give a boy a B.J.? Well, it's true. [Kenny dances with glee, but Tammy doesn't see this. She gets apologetic] But it was before you and I were together, and it wasn't my fault! [Kenny stops dancing] See, I was watchin' the Disney Channel, and that show came on with the Jonas Brothers."
43,13,1,Kenny McCormick,(Jonas Brothers?)
44,13,1,Tammy Warner,"You know that teenage boy band? Every time I see them I get so tingly. I just completely lose control. [Kenny starts dancing again] And then Dave Darsky showed up and took me to TGI Friday's, [Kenny stops] and it just happened. But it was only for one second, and I had my eyes closed. I know it's terrible. Can you... can you forgive me, Ken? [Kenny walks up to her, puts a consoling hand on her shoulder, and sighs]"
45,13,1,Clerk,"There you are, young man. Two tickets to the Jonas Brothers concert."
46,13,1,Kenny McCormick,(Thanks.) [turns around and walks out with his tickets]
47,13,1,Eric Cartman,"The Jonas Brothers? Dude, Kenny, what the hell is wrong with you? [Kenny continues walking, the other three join him as he walks across the parking lot]"
48,13,1,Kyle Broflovski,Aren't those the queermos on the Disney Channel?
49,13,1,Kenny McCormick,"(Yeah. Tammy said if I got her the tickets for the concert, she would give me a B.J.!)"
50,13,1,Stan Marsh,A B.J.?
51,13,1,Kyle Broflovski,You want Tammy to give you a B.J.?
52,13,1,Kenny McCormick,"(Of course, dude!)"
53,13,1,Eric Cartman,[forcibly stops Kenny] Kenny! You're gonna let a girl put her mouth on your wiener? Do you know how disgusting that is? Girls' mouths are full of germs!
54,13,1,Stan Marsh,"Yeah, dude, that's gross."
55,13,1,Kenny McCormick,[turns right and leaves the other boys behind] (I don't care. I've gotta get some protection.)
56,13,1,Kyle Broflovski,What kind of protection?
57,13,1,Kenny McCormick,"(I'd like a box of condoms, please.)"
58,13,1,Clerk 2,"Box of condoms. Certainly, little boy. What kind would you like?"
59,13,1,Kenny McCormick,"(Uhm, I'll take one of those.)"
60,13,1,Clerk 2,"These here? Why, certainly. [The Clerk reaches for a box on a rack and hands it to Kenny. Kenny reads the cover: ""Big Mamba. The world's #1 condom. Trusted for over 50 years.""]"
61,13,1,Kenny McCormick,(Cool!) [Kenny pays for the condoms and turns to head out the door]
62,13,1,Kyle Broflovski,"Kenny, aren't you a little young for this?"
63,13,1,Kenny McCormick,"(No, I'm not young and I want a B.J.)"
64,13,1,Eric Cartman,"[reaches out to Kenny and stops him] Just because you have condoms doesn't mean you're safe, Kenny! Statistically speaking, the most bacteria-ridden place on the planet is the mouth of an American woman! And you're gonna let that near your penis?"
65,13,1,Kenny McCormick,(Yep! Woo-hoo!) [skips away]
66,13,1,Tammy Warner,"Go, baby! Whoooo! Kenny, you're the best for bringing me here. Isn't this awesome? [the lights go out and cameras begin to take pictures of the stage. Soon the stage lights come up and the Jonas Brothers appear. The girls go wild]"
67,13,1,Joe Jonas,"I'm ready to get it on.
But there's no gettin' on until I'm ready.
Too soon, slow down.
Take it easy, oh, my girl, I need your love. Bay-bay!"
68,13,1,Jonas Brothers,"I can't wait till the day I kiss you.
Until then I have to tease you.
'Cause my mom doesn't like it when I'm naughty.
She'll make me clean my room if I'm naughty."
69,13,1,Joe,Bay-bay! I'm hot.
70,13,1,Nick Jonas,He's hot.
71,13,1,Little Girl,[putting her hands over her crotch] My 'giney tickles! [she scratches her crotch to stop the tickles. Most other girls do the same thing]
72,13,1,Tammy Warner,"[grabs onto Kenny's parka] Oh, my God. It's that tingling again. [a girl has left her seat and is in an aisle gyrating her butt up and down. Tammy gets up on her seat and screams towards the band] I love you! [she's shocked at what she just said, then begins dancing in her seat. Kenny sits in his seat unenthused, wondering when the payoff is coming.]"
73,13,1,Joe,Tell me how was I to know?
74,13,1,Jonas Brothers,You'd take your love and go.
75,13,1,Joe,Was it 'cause I wanted to wait till we were married...
76,13,1,Jonas Brothers,To put my arm around you?
77,13,1,Joe,The seasons change.
78,13,1,Kevin Jonas,Bay-bay!
79,13,1,Joe,And the world goes round.
80,13,1,Nick,The world goes round and round and round.
81,13,1,Jonas Brothers,"Yeah, yeah, I'm gonna take my time.
Can't wait 'til you are mine, but it might be a while. 'Cause,
yeah yeah, girl, we can take it slow, so we have room to grow.
And then someday we can get it on.
Until then, go back to Montreal."
82,13,1,Joe,"'Cause I still love you, bay-bay!"
83,13,1,Nick,"Love you, bay-bay!"
84,13,1,Kevin,Bay-bay!
85,13,1,Tammy Warner,"Whoooooo! [a toddler makes her way towards the stage by climbing over the rows of cheering girls] Aaah-oww! [in another seat Mr. Slave is masturbating with his left hand as he reaches towards the stage with his right one.] You're so hot, Kevin! I love you, Joe!"
86,13,1,The Jonas Brothers,"Good night, Denver. We love you all! [skips off the stage] We love you, Denver! [skips off the stage] Good night! [skips off the stage]"
87,13,1,Tammy Warner,"Oh, my God, I am so worked up! I just want to attack you, Kenny!"
88,13,1,Kenny McCormick,"(All right! Come on, let's get to the parking lot. Woo-hoo!) [grabs her hand and they walked towards the exit]"
89,13,1,An Usher At the Pepsi Center concert,"And, uh, you too, little girl in the red."
90,13,1,Tammy Warner,[looks over her shoulder] Huh?
91,13,1,An Usher At the Pepsi Center concert,"Band would like you to come backstage. You, too, little girl in the puppy T-shirt. [the blonde girl looks down at her shirt, shrieks, and makes her way to the usher]"
92,13,1,Tammy Warner,"They want me to come backstage? Oh, my God!"
93,13,1,Kenny McCormick,"[pulling at Tammy] (No, no, we're going to your place now!)"
94,13,1,Tammy Warner,It's a dream come true! [Tammy lets go of Kenny and goes down the aisle towards the usher]
95,13,1,Kenny McCormick,[gives chase] (Hey!)
96,13,1,An Usher At the Pepsi Center concert,"All right, right this way, girls."
97,13,1,Roadie,"Yeah, come on in everyone. The band is waiting for you. [quickly blocks Kenny from entering.] Uh, not you. [kicks Kenny aside a few times]"
98,13,1,Kenny McCormick,"(No, fuck that, dude! I bought the fucking tickets!) [the roadie closes the door and Kenny starts pounding on it] (Hey! What the fuck?!)"
99,13,1,Roadie 2,"[in a sensuous voice] The Jonas Brothers will be right out, girls. [leaves]"
100,13,1,Girl in Puppy T shirt,Why do you think they called us back here?
101,13,1,Fat Girl,They must-a wanna have sex with us.
102,13,1,Tammy Warner,What? You think so?
103,13,1,Fat Girl,"Sure, they're a band. They called us back here so we can give them blowjobs."
104,13,1,Girl in Puppy T shirt,"Well, I'm not doing it! Just 'cause they're rock stars doesn't mean I'll do that!"
105,13,1,Girl in O T shirt,"Yeah, I'm not giving a blowjob to anybody!"
106,13,1,Tammy Warner,Me neither. [suddenly the brothers appear]
107,13,1,Jonas Brothers,"Hey, there, girls! [all of a sudden the girls' mouths pop open as their jaws drop. As the brothers talk, they strike poses]"
108,13,1,Joe,"Hey, listen, we saw you out there in the audience."
109,13,1,Nick,"Yeah, you were getting a little crazy out there."
110,13,1,Fat Girl,Let's just get to the blowjobs.
111,13,1,Joe,Blow what?
112,13,1,Kevin,"[to his brothers] I don't know. [to the girls] Look, we called you back here because we want to share our love of Christ with you."
113,13,1,Nick,And see if you'll wear purity rings from now on.
114,13,1,Tammy Warner,[perplexed] Purity rings?
115,13,1,Joe,We all wear purity rings. It means we are going to be pure and not have sex until we're married.
116,13,1,Kevin,And it means we stay away from bad stuff and avoid people who swear and watch naughty TV shows.
117,13,1,Nick,That's just how we roll.
118,13,1,Kevin,Yeah.
119,13,1,Nick,"Yeah. [they high-five each other. In a wide shot, we see Kenny peering in on the exchange through a transom window.]"
120,13,1,Joe,"So, what do ya say, girls? You wanna be kid hipsters like us and wear purity rings too?"
121,13,1,The Girls,[mesmerized] Okay.
122,13,1,Kevin,"And be sure to give a ring to all the kids you care about, 'cause it's the hip new way to roll."
123,13,1,Eric Cartman,"Well well well, here he comes. It's BJ McKay and his best friend Bear."
124,13,1,Stan Marsh,"So how did it go last night? [Kenny breathes in deep and sighs, takes off his left glove and shows the other boys the purity ring Tammy gave him]"
125,13,1,Kyle Broflovski,What's that?
126,13,1,Kenny McCormick,(A purity ring.)
127,13,1,Eric Cartman,Purity ring?
128,13,1,Kenny McCormick,"(Yeah, it's a purity ring.)"
129,13,1,Kyle Broflovski,"...Well, what does that mean?"
130,13,1,Kenny McCormick,(It means I'm gonna be pure and not have sex until I get married.)
131,13,1,Stan Marsh,"Dude, you? We thought you really wanted to have a BJ before you got too old an-"
132,13,1,Kenny McCormick,(I did! I was really excited to get a B.J. but now I have to wear this motherfucking purity ring!)
133,13,1,Kyle Broflovski,"Alright alright Kenny, calm down. You're too young to be getting BJs anyway. It's good you and Tammy are making a commitment to each other that isn't based on sex."
134,13,1,Kenny McCormick,"(Yeah.) [Kenny crosses his arms and tries his best to be agreeable with Kyle, but looks at his left ring finger and uncrosses his arms, breaking the act] (It isn't fair I was so close to getting a blow job and I'll never get one now - this is fucking bullshit...) [Kenny walks away bawling. The other boys just watch him leave]"
135,13,1,Butters Stotch,[runs up to the boys] Fellas! Hey fellas! I heard that Kenny is still going out with that slut Tammy Warner.
136,13,1,Kyle Broflovski,"Yeah, but it's okay Butters. They have purity rings now."
137,13,1,Butters Stotch,"Uh, what's that?"
138,13,1,Stan Marsh,They're rings that says they're not gonna have sex or do anything naughty anymore.
139,13,1,Butters Stotch,[gets pensive] Huh... a ring that says you'll be together but not have sex... Isn't that called a wedding ring? [Stan and Kyle look at each other]
140,13,1,Jonas Brothers,"I've got a ring on my finger to remind me what I cannot do.
Can't just do whatever I feel like, I've got to stay right, just and true.
I can't hang out with my buddies and get into trouble, 
'Cause now we're both wearing these rings for each other.
But who needs sex and drugs and partying 
When we can cook a meal, then sit around and watch Netflix...
Bay-bay!
I've got a ring on my finger to remind me that I must behave.
No need to chase after girls; it's a promise I can never break.
I made a commitment and it is forever, 
So we can spend every waking minute together.
And if we get bored it won't be a problem, 
'Cause we can just hang out with other couples who wear these rings...
Bay-bay!"
