,season,episode,character,line
0,12,8,Announcer,Welcome to the televised broadcast of the Olympic Opening Ceremonies from Beijing. [fireworks enter the stadium and the drum roll begins. The drummers are bent over their drums as lights in the drums flash on and off] Thousands of Chinese performers playing ancient Chinese drums. [the roll ends in a wave of drummers standing up straight and not drumming] The precision of their movements made even more impressive by their massive numbers. [all the drummers strike their drums at once and the light display resumes]
1,12,8,Eric Cartman,"[dreaming about being at the Opening Ceremonies] No! The Chinese, no! Somebody has to stop them! [The stadium lights come up and the drummers resume their drumming. Cartman is getting restless] No! No!"
2,12,8,Liane Cartman,"[knocks on his door] Eric? Sweetie, are you having nightmares about the Chinese again?"
3,12,8,Eric Cartman,"[talking in his sleep] They're gonna... take over the world! HAA! [The drummers start up again] Too many of them. [Cartman now dreams of walking among the drummers] No! Leave us alone! [The drummers strike solidly on their drums, and Cartman now finds himself bouncing on the drums as they rise and fall under him] Nooo! [Four different groups of Chinese Olympians surround him. Cartman wakes from his nightmare and checks his face to be sure he's not dreaming] Damn it no! No!"
4,12,8,Liane Cartman,"[quickly enters the room, turns on the light and comes to his side] Sweetiekins, are you all right?"
5,12,8,Eric Cartman,"Mom. Mom, the Chinese are gonna get me."
6,12,8,Liane Cartman,"[consoles him] No, sweetie, the Chinese aren't going to get you."
7,12,8,Eric Cartman,[sobbing] They are so! There's two billion of them and their economy is getting better and with all their advances in technology they're gonna bring down America.
8,12,8,Eric Cartman,"[being serious] All right. Guys, we need to talk. [no response from the other three] You know, uh we can all just pretend... that we didn't see those opening ceremonies but, the Chinese... are very real. We've gotta do something. [the other boys stay silent] Are we just gonna pretend America is going to be okay? Are we just going to... wait until they've taken over the world?"
9,12,8,Kyle Broflovski,"[steps forward, away from the others] I'm sorry. [holds his palms up and out, then shakes them as if to hold off something] I I'm sorry, I can't do this. [then lowers them] I'm not doing this. [walks off to his right]"
10,12,8,Stan Marsh,"[stops Kyle in his tracks just by saying] Kyle, you're supposed to tell Cartman he's being racist or something?"
11,12,8,Kyle Broflovski,"Yeah he's an idiot but uh I'm sorry, I just... I can't do this anymore, okay? I... I can't do this anymore! [walks away. The other boys look at him, Stan a bit shocked]"
12,12,8,Kenny McCormick,(Damn.)
13,12,8,Stan Marsh,"Kyle. [Kyle doesn't reply. Stan sighs, closes the door and approaches him] Kyle, you can't keep doing this. You know what, at some point, you you've got to let this go."
14,12,8,Kyle Broflovski,"Yeah? Well... maybe you can forget what happened, but I... can't."
15,12,8,Stan Marsh,"Look, what happened, happened. We can't change it now. We have to move on."
16,12,8,Kyle Broflovski,"[leaves his desk angrily and faces Stan] Move on?! Our friend was raped, Stan! He was raped, and we all stood there and did [takes his hands, puts them side by side, and sweeps them out away from each other] nothing!"
17,12,8,Stan Marsh,"There was nothing we could do, Kyle! [Kyle walks away. Stan says softly] There was nothing we could do. We had to get out of there."
18,12,8,Kyle Broflovski,[turns around and faces Stan] Did we?! Maybe we could have stopped them!
19,12,8,Stan Marsh,How?
20,12,8,Kyle Broflovski,"[turns away again] I dream about it every night. Every time I close my eyes I see us just running away, running while they ray-rape him over and over again. [clenches his fists at the thought of it, then loosens the grips and turns around] And because we did nothing... they got away."
21,12,8,Stan Marsh,"You can't keep torturing yourself like this, Kyle. Let it... go."
22,12,8,Kyle Broflovski,"[wipes something from his forehead] I'm... glad... that you guys can just keep living. I don't think I can. [walks out of the room. Stan watches him leave, then sighs]"
23,12,8,Stan Marsh,[puts his hands in his jacket pockets] God damn it.
24,12,8,Butters Stotch,Lu lu lu I've got some space flight. Lu lu lu space flights seem old... Lu lu lu-
25,12,8,Eric Cartman,"[bursts into the bathroom, startling Butters] There you are, Butters!"
26,12,8,Butters Stotch,"Uhuh, Eric."
27,12,8,Eric Cartman,"Butters, I need your help."
28,12,8,Butters Stotch,"Not now, Eric, I'm ih I'm indecent."
29,12,8,Eric Cartman,"The Chinese are gonna take us over, Butters! And we are the only people who seem to care!"
30,12,8,Butters Stotch,The Chinese?
31,12,8,Eric Cartman,"I handed out fliers, called together meetings, but it's like... everyone's turning a blind eye. The Chinese are taking over the world and nobody's doing anything! It's up to you and me, Butters. We have to stop the Chinese now."
32,12,8,Butters Stotch,"Aw, I can't stop the Chinese tonight, Eric, uh I'm supposed to make a model car with my dad."
33,12,8,Eric Cartman,"You don't get it Butters! Our lives are about to change! The Chinese outnumber us a million to one. And when their army gets here, they're gonna kill your parents!"
34,12,8,Butters Stotch,Why are they gonna kill my parents?
35,12,8,Eric Cartman,Because the Chinese hate Americans! That's why I've started: the American Liberation Front. A group dedicated to freeing American from Chinese tyranny. [with determination] Will you join me?
36,12,8,Butters Stotch,I don't want my parents to die.
37,12,8,Eric Cartman,[hops onto the stool] So you'll join the American Liberation Front?!
38,12,8,Butters Stotch,Well sure.
39,12,8,Eric Cartman,"[cups Butters' right hand between his own two hands] You and me: we're going to be the brave little boys who fought back, Butters. We are not letting them take over our country. Fuck the Chinese."
40,12,8,Butters Stotch,"Yeah, [pounds his left fist into the water] fuck 'em."
41,12,8,Kyle Broflovski,No... No! [he's having a nightmare] No...
42,12,8,Kyle Broflovski,"No, wait. No, we have to stop them! They're raping him. Rape!"
43,12,8,Stan Marsh,Let's get out of here!
44,12,8,Kyle Broflovski,We can't just leave!
45,12,8,Stan Marsh,Come on!
46,12,8,Kyle Broflovski,Aw it's horrible! [we now join the dream already in progress]
47,12,8,Stan Marsh,Oh God!
48,12,8,Kyle Broflovski,Somebody do something!
49,12,8,Clyde Donovan,Why are they doing this?!
50,12,8,Kyle Broflovski,They're just taking Indiana Jones and they're... [blinks hard] they're raping him! [Stan quickly covers his eyes]
51,12,8,Stan Marsh,"I can't watch! [uncovers his eyes and rises from his seat] Let's get out of here Kyle! [leaves. Kenny follows him out of the row, then Clyde, Butters, and Jimmy.]"
52,12,8,Kyle Broflovski,Why would Spielberg and Lucas do this?!
53,12,8,Stan Marsh,COME ON LET'S GO! [grabs Kyle by the right hand and drags him out]
54,12,8,Kyle Broflovski,WHY ARE THEY DOING THIIIS?!
55,12,8,Stan Marsh,JUST RUN!! [the six boys run out of there.]
56,12,8,Clyde Donovan,"Oh God, what have they done?!"
57,12,8,Stan Marsh,Why aliens? Aliens don't belong in an Indiana Jones movie? [Kyle throws up] Come on dude! There's nothing we can do!
58,12,8,Clyde Donovan,[in despair] Whyyy? Whyyy?? [Kenny runs around is disbelief]
59,12,8,Jimmy Valmer,We can't help him now.
60,12,8,Butters Stotch,Well I thought it was pretty good.
61,12,8,Stan Marsh,"Let's just go, Let's just go! [grabs Kyle's right hand and pulls him away from the theater]"
