,season,episode,character,line
0,12,5,Mrs Garrison,"It's like, my whole life has just been one big screw-up, you know? [wipes away tears, then throws the tissue away] I admit it, I was I was sexually lost. I was, and then I see this person on Oprah. She was a woman but then she got a sex change, became a man, but... then she got pregnant and is having a baby, which means she's still a woman all along. That means I'm really still a man, I'm... I still feel like a man"
1,12,5,Butters Stotch,Are we gonna get tested on this?
2,12,5,Mrs Garrison,"This sex change was a big mistake, okay? [blows her nose] I was on a lot of painkillers at the time and I thought it was what I wanted."
3,12,5,Stan Marsh,"[to Kyle] Dude, wanna do some math problems?"
4,12,5,Mrs Garrison,"[tosses another tissue away, grabs another one] And then, I go to the doctor, right? And I say ""Doctor, I wanna go back to being a man,"" and he says ""There's been too much damage. You can't go back. Where are you going to find a penis?"" [gets up, and his chair topples over] Whattaya mean, where am I gonna find a penis?! [throws a bust] I'm a man! I deserve a God damned penis! [throws some tissues, some books, and an apple towards the class. Stan shuts his eyes shut so nothing gets in them. Mrs. Garrison grabs her chair and crashes it through a window. Then he knocks the metal drawers over, then kicks the desk, grunting all the while]"
5,12,5,Principal Victoria,"[not seen] Mr. Gar- Mr. Garrison! [he stops and looks up. He sees Mr. Mackey and Principal Victoria, her arms crossed, at the door] Could we speak with you please?"
6,12,5,Mrs Garrison,[walks out of the classroom still sniffling] What do you want? I'm trying to teach.
7,12,5,Mr Mackey,"Uh, we think it's best you not teach until you get your personal life in order, m'kay? [Principal Victoria walks into the classroom and closes the door]"
8,12,5,Mrs Garrison,"Ohhh it's so easy for you, Mackey! You have a penis! [walks away in a huff]"
9,12,5,Principal Victoria,"Ooookay students, um, obviously we've had a little emergency with your teacher, so uh, while we deal with this, we need one of you to lead the class and review for tomorrow's quiz."
10,12,5,Eric Cartman,"[raises his hand] Oh! Me me, me. Me! Me me! Me! Right here! Right here right here."
11,12,5,Principal Victoria,"Uhh, who, who else would like to be teacher for the day? Anybody else? [no one else volunteers. Cartman stands on his chair and raises his left arm high]"
12,12,5,Eric Cartman,Principal Victoria. Right over here. Nnnnnh!
13,12,5,Principal Victoria,"Any other volunteers, perhaps?"
14,12,5,Eric Cartman,[now on his desk and stretching that left arm up higher] Rrrrrrr! Principal Victoria. Principal.
15,12,5,Principal Victoria,"All right, all right, fine. Eric, you lead the class."
16,12,5,Eric Cartman,Yes! [walks up next to Garrison's desk]
17,12,5,Principal Victoria,"Now, just lead a review over whatever Mr. Garrison's been teaching you, and I'll be back to check on you shortly. [leaves the classroom and closes the door. Cartman turns to the board and walks up to it. He grabs the wooden pointer and smacks it softly against his left palm] Well well well. Who's teacher now? [whips it against the floor] Yeahhh. Who's teacher?!"
18,12,5,Kyle Broflovski,"You're not the teacher, fatass."
19,12,5,Eric Cartman,"That's Mr. Cartman now, Kyle! And you will be wise not to interrupt my class unless you want to be suspended! [whips the pointer against the floor] Yeahhh. [whips the pointer against the floor again] Mmm yeah, you like that? [Kyle just rolls his eyes] All right, Clyde, you're first! Get up here! [whips the pointer against the floor again] Yeah, you're gonna take it, Clyde. [waves the pointer around a little and follows it with his eyes.]"
20,12,5,News Anchor,"And so it appears that the local farmer's market could be soon facing complete closure. In other news tonight, a South Park bio company is coming under fire for genetically engineering body parts onto laboratory mice. This picture of a mouse [a picture of a mouse with a human ear growing on its back] genetically altered to grow a human ear has already sparked waves of protest."
21,12,5,Mrs Garrison,[now attentive] What?
22,12,5,News Anchor,But the scientists say the process could help thousands of people who've become disfigured and need ears or noses.
23,12,5,Mrs Garrison,Holy Freaking Jesus.
24,12,5,Researcher 1,"Using common genetics and cartilage scaffolding, we can graft almost any body part onto a mouse and allow it to develop. Here's the mouse you saw on television. [Mrs. Garrison looks at the mouse] Once the ear fully forms, it can be transplanted onto a person."
25,12,5,Mrs Garrison,"Doctor, what about a penis?"
26,12,5,Researcher 1,"Well, a penis is something a man puts into a woman's vagina."
27,12,5,Mrs Garrison,"No, no. If I gave you some of my DNA, could you grow a penis on a mouse for me?"
28,12,5,Researcher 1,You don't understand: doing this stuff is very expensive. And we've never tried a penis before; there's no guarantee it would work.
29,12,5,Mrs Garrison,"I will give you all the money I have to just try. Please. Doctor, I'm a man trapped in a woman's body. I need a penis."
30,12,5,Researcher 1,"All right. [Mrs. Garrison grins] All right, let's see what we can do."
31,12,5,Principal Victoria,"Eric, we've called you in to commend you for your role as student teacher."
32,12,5,Eric Cartman,Ey! Don't commend me! It's the students' fault for being so stupid!
33,12,5,Mr Mackey,"Uh, ""commend"" means you've done a great job, Eric. Hm'kay?"
34,12,5,Principal Victoria,"[looks through some papers] After leading your class through review, your schoolmates scored higher than they ever had on their tests. Whatever you did really worked on them."
35,12,5,Eric Cartman,"[at ease] Oh, well, thank you. I believe strict discipline along with compassion for my students is catamite to their learning."
36,12,5,Principal Victoria,These gentlemen from the Denver County School Board have something they want to ask you.
37,12,5,Board Rep 1,"[a black man] Young man, word of your success as a student teacher has started the whole board thinking. We would like you to try your methods on one of our inner-city school classes."
38,12,5,Board Rep 2,"[a white man] These kids just won't listen to any adult teachers and, since you handled your class so well, how would you like to give it a shot?"
39,12,5,Eric Cartman,That sounds like a chance to really make an impact on some students who need it most. How much will you pay me?
40,12,5,Eric Cartman,"Three hundred bucks! Did you hear what I said, you guys?! My awesome teaching skill is gonna earn me three. Hundred. Bucks."
41,12,5,Kyle Broflovski,You're not an awesome teacher!
42,12,5,Eric Cartman,Whatever. The whole class scored super-high on the test.
43,12,5,Kyle Broflovski,The only reason we scored high was because we took the answers out of Garrison's desk! And you know it!
44,12,5,Eric Cartman,"Yes, but whose idea was it to take the answers out of Garrison's desk?"
45,12,5,Kyle Broflovski,Kenny's!
46,12,5,Kenny McCormick,"(Yeah, that was my idea.)"
47,12,5,Eric Cartman,"Oh yeah. But whatever, I'm gonna go teach those underprivileged inner-city students and really turns their lives around."
48,12,5,Kyle Broflovski,"Do you know what those kids are going to do to you?! A little middle-class white boy telling them what to do? They are going to fucking murder you! [walks away. Stan and Kenny follow. Cartman is scared, then he starts thinking]"
49,12,5,Eric Cartman,Maybe he's right. I'd better be careful how I look.
50,12,5,Principal Victoria,"[enters] Students, quiet! Quiet please! [a wad of paper goes her way and hits] Give me your attention!"
51,12,5,Teen Boy 1,"I'll give you my attention. All night long, Mrs. Miller. [the class laughs]"
52,12,5,Mrs Miller,"[the principal] You're on thin ice, Rodriguez! Now listen up! The Denver County School Board has sent over a special guest teacher."
53,12,5,Class,Ohhhhhhhhhhh.
54,12,5,Mrs Miller,This may be your last shot at graduating from high school at all! I want you to welcome... Eric Cartmanez
55,12,5,Eric Cartman,[dressed as Jaime Escalante] Hello students. I'm Eric Cartmanez. [holds up his left thumb] Your new teacher.
56,12,5,Teen Boy 2,What the hell is thiiis?
57,12,5,Eric Cartman,I am here... to teach you calculuuus.
58,12,5,Researcher 1,"Iii think you're going to be very pleased with the progress, Ms. Garrison."
59,12,5,Mrs Garrison,Mr. Garrison! [they approach an incubator]
60,12,5,Researcher 1,"Sorry, Mister Garrison. Your DNA has replicated and grafted very successfully with the mouse. And so... here's your penis. [Mr. Garrison gazes into the incubator. A mouse is wrapped in gauze all over, and a penis is riding on its back]"
61,12,5,Mrs Garrison,Wow! My penis looks great!
62,12,5,Researcher 1,Yes. It's a fantastic penis. Congratulations.
63,12,5,Mrs Garrison,How long before it's ready?
64,12,5,Researcher 1,"Welll, it still has some forming to do, but fairly soon."
65,12,5,Mrs Garrison,Let me see if it feels right in my hand. [opens the incubator door and reaches in...]
66,12,5,Researcher 1,No! Don't open the- [the mouse escapes]
67,12,5,Mrs Garrison,Whoa no!
68,12,5,Researcher 2,Don't let it get out of the lab! [the mouse reaches the entrance and escapes when an unsuspecting researcher opens the door from outside]
69,12,5,Mrs Garrison,"Mah penis! [gives chase, and some researchers join him] Stop, penis! Come back here!"
70,12,5,Eric Cartman,"Okay, everyone take a sillibus and pass it to the amigo behind youuu."
71,12,5,Teen Boy 3,"Hey man, what the hell do you think you're doing?!"
72,12,5,Teen Boy 4,Yeahhhh.
73,12,5,Eric Cartman,Mr. Cartmanez is here to make sure you all get into collehhhge
74,12,5,Teen Boy 5,"Getting into college? Maaan, we ain't gettin' in no college! Fuck you! [the rest of the class voice their protests as well. Cartman turns his back to them and looks down]"
75,12,5,Eric Cartman,"How do I reach these keeds? [faces the class, his left hand tucked under the left pant pocket] The reason that you think you can't get into college is because you haven't been taught... how to cheat properly! How do you think white people always get ahead? Because we cheat all the time- I mean because they cheat all the time. [holds up a picture] This is Bill Beelichick, coach of the New England Patriots He's won three Super Bowls. How? He cheated. He even got caught cheating, and nobody cared. Bill Beelichick proved that in America it's okay to cheat. As long as you cheat your way to the top."
76,12,5,Teen Girl 1,"Hey, I don't wanna be called a cheater!"
77,12,5,Eric Cartman,"No no. If you cheat and fail, you're a cheater. If you cheat and succeed, you're savvyyy."
78,12,5,Teen Boy 6,This is bullshit. I don't wanna waste my time learning to cheat.
79,12,5,Eric Cartman,"Go ahead, the door's right there. [turns left] Bye-bye, have fun, we will miss youuu. [the boy walks to the door and leaves. Cartman turns away from the class and sighs, dropping the photo] How do I reach these keeds?"
80,12,5,Mrs Garrison,"Boys! Boys, have you seen my penis? [the boys can't figure out what he's talking about.]"
81,12,5,Kyle Broflovski,What?
82,12,5,Mrs Garrison,"My penis is on the loose! If you see it, just try to catch it with some cheese. [runs off]"
83,12,5,Butters Stotch,[rubbing his temples] Ow. That hurt my brains. [the pain gets worse] Oww.
84,12,5,Eric Cartman,"Nice form, compadre. [walks towards the basket with the ball]"
85,12,5,Teen Boy 6,"Hey, I walked out of your class, teacher. Look, I don't wanna argue with you about the merits of cheating."
86,12,5,Eric Cartman,"Who wants to argue on a nice day like theees? How about a little pickup game? [whistles] Hey paisanoo, can you keep score for us? [a scoreboard is shown, and a boy on the platform looks over at him]"
87,12,5,Teen Boy 7,"Sure thing, Mr. C."
88,12,5,Eric Cartman,"[gets into position] Okay, you start on defense, amigo. [dribbles the ball for a few seconds, then whacks the boy on the right shin with a collapsible pointer]"
89,12,5,Teen Boy 6,[falls down and grabs his right leg] AAAAH! [Cartman continues towards the basket and scores. The score is now 1-0 Visitors]
90,12,5,Eric Cartman,"Ohoooh, that's one to nothing, amigo!"
91,12,5,Teen Boy 6,You cheated!
92,12,5,Eric Cartman,"What's the score, ese? Okay, let's go, your turn. [the boy is on offense. He dribbles for a few seconds and moves to the basket, but Cartman again takes out his pointer and whacks the boy's left shin. The boy falls again, and Cartman steals the ball and scores again. The boy at the scoreboard updates the score: 2-0 Visitors] That's two to nothing, amigoo. [his opponent stands up]"
93,12,5,Teen Boy 6,"Fuck you, man, you can't do that!"
