,season,episode,character,line
0,5,11,Mr Garrison,"Jesus Christ, these lines are ridiculous! I'm gonna miss my flight! [sees a guard] E- Excuse me, there are two other security checkpoints. Why can't you open those, too?"
1,5,11,Airport Security Guard,Uh I don't know nothin'.
2,5,11,Mr Garrison,"But you work for the- [the guard turns around and walks way] uh, God-damnit!!"
3,5,11,Voice,[over the PA system] Snooty Airlines announces the arrival of flight 239 from Connecticut.
4,5,11,Sheila Broflovski,"That's your cousin's flight, Kyle. Hold the sign up nice and high so he can find us."
5,5,11,Kyle Broflovski (Kyle Two),What's he look like?
6,5,11,Sheila Broflovski,He's your age and about your height.
7,5,11,Kyle Broflovski (Kyle Two),I'm stoked my cousin is comin' to live with us. It'll be just like having a brother. [Ike flashes an angry look]
8,5,11,Ike Broflovski,I todd a nurra.
9,5,11,Sheila Broflovski,"Oh, there he is. [waving] Over here, Kyle! [a boy wearing a NY cap and a #34 shirt appears. Kyle grins and holds up the sign. The boy looks to his right and walks off. Another boy appears, with bushy hair and a part down the middle and thick glasses]"
10,5,11,Kyle Schwartz (Kyle),"Hello, Aunt Sheila."
11,5,11,Sheila Broflovski,How was your flight? [Kyle lowers the sign and looks stunned]
12,5,11,Kyle Schwartz (Kyle),"Oh, it was terrible. They recycled the air on board and it really did a number on my asthma. I-I-e-I asked them to turn up the oxygen and they wouldn't. [walks up and joins the family]"
13,5,11,Sheila Broflovski,You remember Uncle Gerry.
14,5,11,Kyle Schwartz (Kyle),"Hi, Uncle Gerry."
15,5,11,Sheila Broflovski,"[kneels on one knee] And these are your cousins, Ike and Kyle."
16,5,11,Kyle Broflovski (Kyle Two),Hey dude.
17,5,11,Kyle Schwartz (Kyle),It's nice to meet you.
18,5,11,Sheila Broflovski,"Let's get down to the baggage claim, Kyle. [rises and moves]"
19,5,11,Both Kyles,Okay:
20,5,11,Sheila Broflovski,"[returns and genuflects again] Oooh, that's right! We've got two Kyles now. We'll just call you [to the nephew] Kyle, and you can be Kyle... [to the son] Two! [holds up two fingers and walks off. Kyle Schwartz (Kyle) follows her while Kyle Broflovski (Kyle Two) sorts this out]"
21,5,11,Kyle Two,Cool. [follows the others out]
22,5,11,Clerk,[female] Next?
23,5,11,Mr Garrison,"Oh, I feel like I've run a marathon. [hands her his ticket]"
24,5,11,Clerk,"[starts typing away] Mmmokay, the 2:30 flight to Cheyenne has boarded. Looks like you didn't make it."
25,5,11,Mr Garrison,"What? Well of course I didn't make it. The line to check in was two hours long, and the security line was two hours more!"
26,5,11,Clerk,"Nnnyeah, no problem, though. We'll get you on the 7 a.m. flight tomorrow morning."
27,5,11,Mr Garrison,"I can't go tomorrow, the Jizzfest is tonight!"
28,5,11,Clerk,[ignoring comments] Would you like a window or an aisle seat?
29,5,11,Mr Garrison,"This is unbelievable! You know, I seem to remember when the airlines said, ""We need a 15 billion dollar bailout from the taxpayers-""!"
30,5,11,Clerk,"Mmokay, and have any of your personal items been out of your possession since you left?"
31,5,11,Mr Garrison,[people in the lines hear him and turn to look] Well we gave them the 15 billion dollar bailout and they fired their employees anyway! So now we have three people to clear 400 passengers!
32,5,11,Man,"Hey, he's right!"
33,5,11,People,YEAH!
34,5,11,Clerk,"Okay, and bags have been with you at all times?"
35,5,11,Mr Garrison,"So where did that money go? I'll tell you where it went: it went into the pockets of the presidents and CEOs of the airlines, so they can keep their multimillion dollar salaries!"
36,5,11,People,YEAH!
37,5,11,Clerk,[prints out a pass and hands it out for Garrison to get] And here's your boarding pass for tomorrow morning.
38,5,11,Mr Garrison,"You think you can treat us however you want because we HAVE to fly! Well I'll tell you what, Sally Sassalot, I'm gonna come up with a NEW mode of transportation! A ahah brand new vehicle that'll put all you bastards out of business!"
39,5,11,People,YEAH! ALRIGHT! GO!
40,5,11,Mr Garrison,"You think I can't do it?! I got a master's degree in mechanical engineering at Denver Community College! You watch me!! [turns and stretches his arms over the crowd] Come on, everybody!"
41,5,11,People,YEAH!
42,5,11,Man,"[next in line, approaches the clerk] Can I get on that 7:30 a.m. flight?"
43,5,11,Sheila Broflovski,"Here we go, Kyle Two. [Kyle Two smiles at the soup he's gotten] And here's yours, Kyle. [Kyle inspects it]"
44,5,11,Kyle Broflovski (Kyle Two),"[sniffs] Oh, uh, wawawhat is this?"
45,5,11,Kyle Two,Mom's special stew. She makes it every Monday and I love it.
46,5,11,Kyle Broflovski (Kyle Two),"Oh is, is this beef?"
47,5,11,Kyle Two,"Yeah, dude, it's great! [eats the soup with gusto]"
48,5,11,Kyle Broflovski (Kyle Two),"Uha, wa, actually, I- I can't eat beef. I have a degenerative problem with my intestinal lining, and beef really gives me gaass."
49,5,11,Sheila Broflovski,"Oh, I'm so sorry, Kyle. What else can I fix you?"
50,5,11,Kyle Broflovski (Kyle Two),"Oh no, I d- I don't want to be a bother, I uh-"
51,5,11,Sheila Broflovski,Nonsense. Can't I make you some nice pasta? Or a frozen fish fillet?
52,5,11,Kyle Broflovski (Kyle Two),"We-ull, some fish would be great if it isn't too much trouble."
53,5,11,Sheila Broflovski,[rises and heads for the kitchen] I'll put it in the microwave right away. [heavy breathing is heard. Kyle Two looks at his cousin]
54,5,11,Kyle Two,Mom?
55,5,11,Sheila Broflovski,"Yes, Kyle Two?"
56,5,11,Kyle Two,How am I related to him again?
57,5,11,Sheila Broflovski,"He's your cousin, Kyle Two. I told you already."
58,5,11,Kyle Two,"Yeah, but like... first cousin or distant cousin?"
59,5,11,Sheila Broflovski,He's my sister's son. That makes him your first cousin.
60,5,11,Kyle Two,So we have the same blood?
61,5,11,Sheila Broflovski,"Now Kyle Two, listen to me. Kyle is going through a very tough time in his life. His mother is very sick and he's in a whole new place. He's going to rely on you to make sure he fits in at your school."
62,5,11,Kyle Two,What? How the hell am I supposed to do that?
63,5,11,Sheila Broflovski,I'm sure your friends will love him.
64,5,11,Kyle Two,"What about Cartman, huh? He rips on me for being Jewish! He's gonna tear this kid apart!"
65,5,11,Sheila Broflovski,"Kyle Two, he's your responsibility."
66,5,11,Kyle Two,Oh my God.
67,5,11,Sheila Broflovski,I'm sure you two will become great friends with lots of late night pillow talk.
68,5,11,Kyle Two,Well what do you mean? [she catches her breath] What room is he sleeping in?
69,5,11,Kyle Broflovski (Kyle Two),"What's this comforter filled with? Um, it isn't filled with down, is it?"
70,5,11,Kyle Two,"I don't know, dude."
71,5,11,Kyle Broflovski (Kyle Two),"Ih it sure is quiet up here in the mountains and it's dry, too. Do you have a humidi-humidifier?"
72,5,11,Kyle Two,I don't think so.
73,5,11,Kyle Broflovski (Kyle Two),"Uh, can you take my stupid glasses and put them on the night stand. Make sure they're close by, because that fish upset my stomach and I might need them if I have to go to he bathroom later on."
74,5,11,Kyle Two,"Okay. [reaches for the light and turns it off, then tries to sleep. That distinctive breathing returns as Kyle slowly goes to sleep, and Kyle Two takes a peek. Kyle swallows and turns his head to the left. Kyle Two looks at him, annoyed, then turns his back on Kyle and tries to sleep again]"
75,5,11,Mr Garrison,"Now it's got to be simple. Like a moped, but with the ability to travel at much faster speeds. The designs of our electrical moped were altered with a- no, nonono this won't work either!"
76,5,11,Mr Hat,What was wrong with that plan?
77,5,11,Mr Garrison,"It has to be more stable, Mr. Hat! A moped would be too dangerous at those speeds. Damnit! [tries something new] Now, what if the jet power of an aircraft could be scaled down into a personal vehicle?"
78,5,11,Mr Hat,"Boy, that Enrique Iglesias can sure gyrate his hot ass around."
79,5,11,Enrique Iglesias,"[on TV, gyrating his hips around, holding his crotch in his left hand, the back of his head with the right one] ...I think about you day and night. I think about you..."
80,5,11,Mr Garrison,"Oh, Mr. Hat! Would you stop drooling over Enrique Iglesias and... wait a minute. What did you say?"
81,5,11,Mr Hat,I said Enrique Iglesias can sure gyrate his hot ass!
82,5,11,Mr Garrison,That's it. Gyration. [pulls something onto his desk] A gyroscope. [sets it in motion] It would allow for maximum balance and yet... Mr. Hat! You're a genius! [starts writing again] It's so simple and yet genius!
83,5,11,Mr Hat,"Check out his hot bulge, too."
84,5,11,Stan Marsh,Hey dude.
85,5,11,Eric Cartman,What's that thing?
86,5,11,Kyle Two,"Cartman, I need to talk to you. [takes him off to one side]"
87,5,11,Kyle Broflovski (Kyle Two),"[to Stan] Hello, I'm Kyle's cousin Kyle."
88,5,11,Kyle Two,"Cartman, I'm gonna make you a deal."
89,5,11,Eric Cartman,What?
90,5,11,Kyle Two,"That kid over there is my cousin from the East Coast. He's having a really hard time right now, so I'm going to offer you forty dollars to not rip on him."
91,5,11,Eric Cartman,Forty bucks?
92,5,11,Kyle Two,"But you can't make fun of him AT ALL. No smartass comments, nothin'."
93,5,11,Eric Cartman,"Alright, alright."
94,5,11,Kyle Two,And you especially can't say anything about Jews!
95,5,11,Eric Cartman,"Aw, Jesus, why don't you just cut off my balls?"
96,5,11,Kyle Two,"Cartman, no Jew jokes! All you have to do is keep your mouth shut, and you've got forty bucks! Can you do it? [Cartman looks past Kyle Two and sees Kyle talking away at the bus stop]"
97,5,11,Kyle Broflovski (Kyle Two),I can't believe how cold it is out here.
98,5,11,Eric Cartman,[pulls back and mulls his chances] Could be tough. But I'll give it a shot.
99,5,11,Kyle Two,Alright. [both return to the bus stop]
100,5,11,Kyle Broflovski (Kyle Two),It's a really dry cold; that's the problem. It- the cold air makes me wheeze.
101,5,11,Kyle Two,"[formal introductions] Kyle, this is Cartman, my sort of... friend-ish."
102,5,11,Kyle Broflovski (Kyle Two),"[goes over to greet Cartman] Ot- Nice to meet you, Cartman. Yuh you know, I saw that same jacket you're wearing at Bosco's for $29.95. How much was yours? Um, I juh- I was just wondering if Bosco's is a ripoff?"
103,5,11,Eric Cartman,"[weakening] ...Oh, man."
104,5,11,Kyle Broflovski (Kyle Two),[observes this and gets angry] Cartman?!
105,5,11,Eric Cartman,"[snaps into action] Uh, it's nice to meet you, Kyle. I can certainly tell you're a relative of my good friend Kyle here. [at that moment, a large wheel zips by the bus stop, and the kids cover their eyes]"
106,5,11,Stan Marsh,What the hell was that?
107,5,11,Officer Barbrady,Uh what the hell was that?
108,5,11,Stuart McCormick,What the hell was that?
109,5,11,Randy Marsh,"I dunno, it was going so fast I couldn't see it. [looks at Stuart] But I want one."
110,5,11,Stuart McCormick,"Yep, me too."
111,5,11,Mr Garrison,"We've done it, Mr. Hat. Airline companies be damned. We've invented a whole new mode of transportation! Get some investors on the phone! [Mr. Hat doesn't move] Well what are you waiting for?!"
112,5,11,Ms Choksondik,"And I know you'll all be very nice to our new student. [To Kyle] Kyle, why don't you tell us a little about yourself?"
