,season,episode,character,line
0,5,14,Butters Stotch,"Heh-alright, Mom, I'm all done wrappin' Dad's anniversary present for ya."
1,5,14,Chris Stotch,"Oh, is it someone's anniversary soon? [chuckles]"
2,5,14,Linda Stotch,"[puts her hands on her hips] Oh, you!"
3,5,14,Chris Stotch,"Just kidding. [lowers the newspaper and takes the gift from Butters and shakes it] Oh, I wonder what it is."
4,5,14,Butters Stotch,"It's a- [covers his mouth for a second, then looks down] Awww, shucks, [looks at his dad] I can't tell you. Uh, but it's really nifty."
5,5,14,Chris Stotch,"Well, looks like we're gonna have to do somethin' extra-special for Mommy and Daddy's anniversary this year. How about on Saturday we all go have dinner at Bennigan's!"
6,5,14,Butters Stotch,"Bennigan's?? Oh, boy, you mean it?? [starts running around the coffee table in excitement] Whoopee, at Bennigan's I'm gonna get the Rain Champ baby-back ribs! [stops and bounces with excitement]"
7,5,14,Linda Stotch,"Calm down there, cowboy. You've still got four days."
8,5,14,Butters Stotch,"Four days? Oh, I don't know how I'm gonna wait that long!"
9,5,14,"""The Butters Show"" Choir","Who's the boy that can laugh at a storm cloud?
Turn a frown into a smile for free?
Who's the kid with a heart full of magic?
Everyone knows it's Butters!"
10,5,14,Butters Stotch,[pops out through an exploding hole and points to himself with his thumb] That's me.
11,5,14,"""The Butters Show"" Choir","Who's the boy with the eyes full of wonder?
Who thinks being yourself is the best thing to be?
Who's that rascal with the tweezers in his pocket?
Everyone knows it's Butters!"
12,5,14,Butters Stotch,"[In the splash screen, claps his fists together in the hole] That's me."
13,5,14,"""The Butters Show"" Choir","Jumpin' in puddles, skippin' down the hallway
Pettin' at the petting zoo. He loves John Alway.
[Butters, with pic of himself and John Elway, corrects the choir: ""Elway!""]
Who's that tyke with the cutest little dimples,
Battin' his eyes at every puppy he sees?
If you look inside yourself, you might be surprised when you find
A little boy named Butters!"
14,5,14,Butters Stotch,"[In the splash screen, the hole he was in is gone] Thaat's that's me, [brings his fists together twice.] Yeah. [walks off to his left]."
15,5,14,Butters Stotch,[making calculations on a sheet of paper at the coffee table] Three more days till we eat at Bennigan's. That's s-seventy-two hours. Aw gee whiz.
