,season,episode,character,line
0,17,6,Eric Cartman,"[walks in] Hey, everyone? Excuse me! [the other kids start to turn towards him] Everybody, can I just have a second of your time, please? Everyone, listen up. [finally has everyone's attention] Listen everybody, I uh... I owe Kyle a big apology and I... I wanna do it in fromt of everyone because... ugh... I was wrong, Kyle."
1,17,6,Kyle Broflovski,About what?!
2,17,6,Eric Cartman,"I'm afraid that... Kyle and I got into a little disagreement yesterday. Yeah, yeah it's... pretty nasty. And um, I was totally wrong and you were right, Kyle. I thought only humans could be gingers. Is Davin here? Davin Miller? [a ginger boy with dark red hair leans to his left for a better view] Oh yeah, there you are. I own an apology to you too, Davin. When Kyle said that humans weren't the only species that can have light skin and freckles I totally laughed in his face. But it turns out Kyle was right: there are other animals that can be ginger as well I didn't believe it. I guess I didn't want to believe it, but this morning I saw a red-haired light-skinned cow and I owe you, Kyle, and you, Davin, my sincerest apology."
3,17,6,Craig Tucker,Where did you find a red-haired cow?
4,17,6,Eric Cartman,[crosses his right arm over his chest and points to the doors behind his left shoulder] Oh would you- Would you guys like to see it?
5,17,6,Eric Cartman,"There! There it is right there, see? A red-headed cow. [The camera turns right and stops at a cow with a Jewfro, glasses, a freckled face, and huge red polka dots on her body. Cartman laughs at his cleverness]"
6,17,6,Butters Stotch,"Whoa, look at it!"
7,17,6,Eric Cartman,"[giggling to himself] You were right, Kyle. A ginger cow. I shall never question your keen intellect again!"
8,17,6,Craig Tucker,"[takes out his phone and starts taking pictures] Wow, that's pretty trippy."
9,17,6,Eric Cartman,"Yes! Yeah, be sure to get some pictures of it! [Butters and Kevin take their phones out...] I'm pretty sure this occurs only rarely in nature! [Jimmy takes out his phone...]"
10,17,6,Kyle Broflovski,"Alright, Cartman, joke's over. [Kenny takes out his phone]"
11,17,6,Eric Cartman,What? What joke? This is real!
12,17,6,Kyle Broflovski,Tell everyone you made the cow look like that!
13,17,6,Eric Cartman,"No, [drops down to the ground] no, you were right, Kyle. I was wrong."
14,17,6,Butters Stotch,"Boy Eric, I sure do admire your courage to admit when you made a mistake."
15,17,6,Eric Cartman,"Thank you, Butters! [laughs to himself]"
16,17,6,Craig Tucker,"I gotta show this to my mom! [leaves, and the other kids disperse]"
17,17,6,Butters Stotch,Let's go get the kindergartners. Uh they're gonna wanna see this too! [leaves. Only Kyle remains with Cartman]
18,17,6,Eric Cartman,"Yeah, be sure to show everyone, guys. It's really amazing. Heheh, too good, too too good."
19,17,6,Kyle Broflovski,Even the dumbest lie can have big consequences.
20,17,6,Eric Cartman,"Yes, you're right, Kyle. I'm sure that that... is going to have earth-shattering consequences. Heheheheh. [walks away]"
21,17,6,Mr Mackey,"Your attention, please. Will Kyle Broflovski report to the principal's office?"
22,17,6,Kyle Broflovski,Huh?
23,17,6,Mr Mackey,Kyle Broflovski to the principal's office. Please. Umkay?
24,17,6,Butters Stotch,"Hohoh! What'd you do, Kyle?"
25,17,6,Kyle Broflovski,Nothing. [hops off his chair to leave the classroom]
26,17,6,Butters Stotch,Busted!
27,17,6,Mr Mackey,"Ah, thanks for comin', Kyle."
28,17,6,Kyle Broflovski,Wuwhat's going on?
29,17,6,Principal Victoria,"Kyle, these men have apparently come all the way from Israel to speak with me, but... we need a translator."
30,17,6,Kyle Broflovski,[glances at the rabbis again] I don't speak Hebrew.
