,season,episode,character,line
0,17,8,Kenny McCormick (and his narrator),"Previously, on South Park."
1,17,8,Narrator,"Now let me tell you, child, of a war that is about to come. [turns out the wall is the two consoles over which the war will be fought - the PS4 and the XBox - and the crow is on the display for the XBox One.] Since time unremembered there have been two. [the crow hops from the XBox One display to the PS4 display] One dark and unforgiving, the other pure and filled with light. [next is a silhouette of a woman looking at South Park Mall from a pile of rocks] At the dawn of war, I stand alone, looking out at would be the last battlefield, for winter is coming, and I... am a princess. [the woman is Princess Kenny] Once a common lady of the dark army, but, denied my right to be called princess by birth, [Kenny hops off the rocks and walks] I've betrayed my kind, [Kenny enters EVGames] and now I have chosen my side: that which I believe is best for all, [Kenny flips through the games and chooses Vomit Cops, then plays it] for it has the dual-shock controller with a speakers and a touchpad interface. [Kenny walks home] Our land is split in two, brother against brother, friend versus friend. [enters his house and walks past his parents] My parents will fight on Black Friday as well. For what? I do not know."
2,17,8,Stuart McCormick,What the hell is he wearin' now?
3,17,8,Narrator,"[walks out to the back yard and sits on her throne] My followers, though few in number, shall help see me through until I am finally accepted as a princess by all. I cannot rest, for I know that even now, the enemy is training for battle, also preparing for winter."
4,17,8,Scott Malkinson,"En garde! [Butters takes up his sword and swordplay resumes. While the crowd cheers the swords-boys on, Cartman is not impressed, and he buries his nose in his hand while squeezing his eyes shut]"
5,17,8,Eric Cartman,"Alright, stop, stop, stop! [leaves his chair and walks up to Scott and Butters] This is NOT how you fight! You think this is a joke?! On Black Friday, there's gonna be thousands of shoppers trying to get inside that mall keeping you from getting Xbox Ones! So what do we do?! We survey each enemy, and we attack their weak spots! Scott Malkinson has diabetes, so we hit him in his weak spot! [swings his staff at Scott's mouth and lands it, making Scott's tongue go back in his mouth]"
6,17,8,Scott Malkinson,Aaah God ow sorry...
7,17,8,Eric Cartman,"There's another army out there who thinks they're better than us, and we are not going to be beat by that traitor whore Kenny! Get back to training! [leaves]"
8,17,8,Butters Stotch,"[not sure what to do next, then swats Scott on his back] Yeah!"
9,17,8,Scott Malkinson,[falls onto his knees] Ah!
10,17,8,Kyle Broflovski,"[catches up to Cartman] Cartman, we should probably talk about our chances."
11,17,8,Eric Cartman,"The men are just inexperienced, Sir Kyle. They need more training."
12,17,8,Kyle Broflovski,"It's not enough! Ever since Kenny switched sides, there are more kids that wanna go with PS4 on Black Friday."
13,17,8,Eric Cartman,"That Goddamn traitor! You know why Kenny's doing this, right? Because he wanted to be a princess, and I wouldn't let him! [they go through the sliding door] I said, ""You can be a chick, Kenny, but there's only one ruler, and that's me!"" [reaches his refrigerator and opens it, looking for something to consume]"
14,17,8,Kyle Broflovski,"Sony released the PS4s, Cartman. They're being reviewed. People are liking them."
15,17,8,Eric Cartman,"[turns around, holding a glass of milk] I guarantee you Kenny had something to do with Sony offering a Brack Friday Bunduru! [takes a swig of it] Just keep them in training, Sir Kyle. Two can play at Kenny's backstabbing game. [leaves, forgetting to close the refrigerator door]"
16,17,8,Eric Cartman,"Stupid asshole! [looks at a picture of himself and Kenny at Casa Bonita putting their arms around each other, with dreamy expressions, as they used to be best buds. He folds it up and lays it on his desk, face down] Yes, hello. I'd like to speak to the president of XBox, please... The president of XBox, like, the head of XBox... Fine, CEO of Microsoft, whatever. Put him on. I need help blowing up PlayStation people... Eric Cartman. I'm a wizard and a king... A wizard-king, yes... No, I'm not king of wizards, I'm a king that happens to be a wizard. [lost his patience] Just put the CEO of Microsoft on the phone!"
17,17,8,Steve Ballmer's Secretary,"Mr. Ballmer, John and Dave from Marketing are here to see you. [the men come on in]"
18,17,8,Steve Ballmer,"Yes, hello. How are things going out there?"
19,17,8,John,"Sir, the tides of war are changing."
20,17,8,Dave,"There's a king in Colorado, a young wizard who believes that Sony will have the upper hand if we do not come to his aid."
21,17,8,John,"He claims that with our help, his followers are prepared to fight to the death over which system is better."
22,17,8,Steve Ballmer,"Uhh, what are you guys talking about? You sound ridiculous."
23,17,8,Dave,"[looks at John, then] There's... going to be a war in this small town on Black Friday, and it's all over the news!"
24,17,8,Steve Ballmer,"Guys, these are console wars, not some epic battle for a kingdom. I mean, come on."
25,17,8,Dave,"...but, this one kid said that he's a wizard, and that Sony is helping-"
26,17,8,Steve Ballmer,"Guys, guys guys! It's just a video game machine, alright? Microsoft's a company that... tries to be above all the petty commercialism, okay?"
27,17,8,Dave,Ok-Okay.
28,17,8,John,Okay. [they turn and leave]
29,17,8,Tom and Tammy Thompson,"Well, Black Friday is still a few days away, but it looks like it's already claimed another fatality."
30,17,8,Tom and Tammy Thompson,"Niles Lawson is on the scene, and Niles, what are you hearing?"
31,17,8,Niles Lawson,"[holding in his left arm a giant candy cane, with blood stains along the hooked end] Tom, tragedy stuck last night when mall security officer Miles ""Happy"" Davis was beaten to death with this candy cane after telling a mother she couldn't line up for Black Friday until Thursday night. In honor of the slain mall security officer, the mall has officially decided to drop another 10% off Black Friday deals!"
32,17,8,Randy Marsh,Happy was a good man. Too good to have died in such a brutal but festive manner.
33,17,8,Guard 3,[runs up to Randy] Captain! Captain! The mall is dropping the Black Friday sale another 10%.
34,17,8,Guard 4,What?
35,17,8,Guard 5,Oh my God.
36,17,8,Guard 6,They can't do that!
37,17,8,Guard 7,What? That's 90% off!
38,17,8,Guard 8,Oh God! They're back! The shoppers are back! [the camera pulls back to reveal a large crowd of shoppers slowly moving towards the mall. One of them holds a flyer for the new Black Friday deal. The fog is so low it looks soupy]
39,17,8,Randy Marsh,Everybody stay put! I'll handle this. [exits the mall]
40,17,8,Randy Marsh,"[through a bullhorn] If you are here for Black Friday, you cannot be on mall property until midnight on Thanksgiving."
41,17,8,Shopper 6,We're not on mall property.
42,17,8,Randy Marsh,"Well, you're about to be."
43,17,8,Shopper 6,"Well, what if we just walk really, really slow? [the crowd slows it's walk further, growls spread among them, as they start to resemble a White Walker's] Black Friday!"
44,17,8,Randy Marsh,You're gonna have to walk slower than that. You've got a while.
45,17,8,Shopper 7,We can walk really slow. Look. [the shoppers start to shamble and quietly moan in a full parody of a White Walker army]
46,17,8,Randy Marsh,Smartasses. [turns around and goes inside the mall]
47,17,8,Eric Cartman,"Paladin Butters, I was hoping I could talk to you about Lady McCormick."
48,17,8,Butters Stotch,"You mean Princess Kenny, m'lord?"
49,17,8,Eric Cartman,"Yeah, whatever. The little prick thinks he's Daenerys Targaryen. I need to know how to deal with him. [picks a rose out for Butters, just as he did for Kenny before.] How do they deal with the Queen of Dragons in Game of Thrones?"
50,17,8,Butters Stotch,They don't!
51,17,8,Eric Cartman,Well did you finish watching Season 3 like I asked you?
52,17,8,Butters Stotch,"Yeah, I finished it!"
53,17,8,Eric Cartman,So what happens when the dragons show up?
54,17,8,Butters Stotch,"Nothing! The dragons are just still on their way! They keep promising dragons, but all I get are more floppy wieners in my face!"
55,17,8,Eric Cartman,Butter-Butters! The key to our victory is following the Game of Thrones model exactly. I have to know what happens when the dragons show up so I know how to deal with Kenny.
56,17,8,Butters Stotch,Wha-what do you want me to do?
57,17,8,Eric Cartman,Here's two bus tickets to New Mexico. I want you to take Sir Scott Malkinson and go seek out George R. R. Martin for answers.
58,17,8,Butters Stotch,Who's George R. R. Martin?
59,17,8,Eric Cartman,"He's the guy who writes Game of Thrones, Butters! He can let us both know how to handle Kenny, and if we should betray Clyde or not. Let's face it, Butters, this is really about you and me getting XBoxes. The rest are simply there to help us get through those doors."
60,17,8,Homeowner,Hey! I told you kids to stay out of my damn yard!
61,17,8,Eric Cartman,[shoots back] Do you mind?! We're trying to talk here!
62,17,8,Homeowner,"Yeah?! Well how come every time you talk to somebody, it's about betraying somebody else?!"
63,17,8,Eric Cartman,Why don't you mind your own business?!
64,17,8,Steve Ballmer,"No. Listen, for the last time, we don't have any dragons to send them. If some people wanna choose PlayStations, it's their choice. [a knock is heard]"
65,17,8,Steve Ballmer's Secretary,"Sir, Mr. Gates is here."
66,17,8,Steve Ballmer,"Bill Gates? [to the caller] Uh, I gotta go. [hangs up, rises from his seat, goes around the desk, and greets Bill Gates] Hey heeey! Bill Gates actually showing up at Corporate."
67,17,8,Bill Gates,"[shaking hands] Hey Steve, how're you doin'?"
68,17,8,Steve Ballmer,"Not bad, you know? Just tryin' to get this next gen press stuff handled."
69,17,8,Bill Gates,"I heard there's a little trouble in uh, Colorado somewhere?"
70,17,8,Steve Ballmer,"Oh it's- no, it turns out it was nothing, just some kids tryin' to turn the console wars into somethin' bigger."
