,season,episode,character,line
0,17,9,Exec 1,"Taihen! Mada Microsoft watashi no fune tomatteiru. [""Bad news! Microsoft is still stopping our ships.""]"
1,17,9,Sony President,"Sou ka... [""I see...""]"
2,17,9,Exec 2,"Sugu, funukenakereba narimasen. Kono Buraku Furaide sugu kuru. [""We must not back down this soon. Black Friday will soon arrive.""]"
3,17,9,Sony President,"Kore ga mondai desu ne? Ima Purincessu Kenni sugoi irimasu! [""This is a problem, right? I really need Princess Kenny now!""]"
4,17,9,Kenny McCormick,"Tadaima! [""I'm back!""]"
5,17,9,Sony President,Oh!
6,17,9,Kenny McCormick,"Purincessu Kenni reporuto! [""Princess Kenny reporting!""]"
7,17,9,Exec 1,"Ah! Ikimashita! [His eyes change to loving hearts icons--""Ah! He has arrived!""]"
8,17,9,Exec 2,"Kawaii na, Purincessu Kenni. [""Princess Kenny is so cute.""]"
9,17,9,Exec 1,"Un [""Yup.""]"
10,17,9,Sony President,"Hayai de! Purincessu Kennu, arigato! Mondai dayo: XBokusu saisho no Bill Gates watashi no PS4 shipment tomatteimasu! [""That was quick. Thank you, Princess Kenny. We have a problem: XBox's president Bill Gates is stopping the shipment of the PS4!""]"
11,17,9,Kenny McCormick,"Hai, Purincessu Kenni assisuto! [""Yessir! Princess Kenny will assist!""]"
12,17,9,Captain,"Baka! Kora wa sugoi cheating desu! [""Idiot! This is amazing cheating!""]"
13,17,9,Deckhand,"[points to the sky] Ara! Purincessu Kenni! [""Look! Princess Kenny!""]"
14,17,9,Kenny McCormick,"Minna-san! Kenni kimasu! [""Everyone, Kenny has arrived""]"
15,17,9,Deckhand,[elated] Aaaaah! [His eyes become loving stars]
16,17,9,Eric Cartman,[nose in left hand] He did what?? He flew down in a parachute and did what??
17,17,9,Clyde Donovan,"Apparently, he stopped Microsoft from blockading the shipment of PS4s to the mall. Looks like he's all over the place winning the console wars for Sony."
18,17,9,Eric Cartman,"Because, because what? Because he's cute?"
19,17,9,Kyle Broflovski,"Cartman, he's got everyone on Sony's side. We can't stop him!"
20,17,9,Eric Cartman,But what does he do besides that he's cute?!
21,17,9,Liane Cartman,"[appears in the sliding door] Sweetie, Bill Gates is on the phone for you."
22,17,9,Eric Cartman,"Tell Bill Gates to suck my ass, Mom! [she turns around and goes back inside. Cartman reconsiders] Mom? [she looks back at him] Don't seriously tell Bill Gates to suck my ass. Tell him everything's cool and I'll call him in a little bit. [she walks out of view]"
23,17,9,Kyle Broflovski,This would have never happened if you would have let Kenny be a princess in the first place!
24,17,9,Eric Cartman,"He's not a princess, he's a DUDE!"
25,17,9,Kyle Broflovski,"Well, unfortunately for us, he's now on the other side! We are out of options!"
26,17,9,Eric Cartman,"So what are you saying, Kyle?!"
27,17,9,Kyle Broflovski,"I have an idea. [turns around and walks off a bit] I don't like it, but I think it's the only choice we have."
28,17,9,Niles Lawson,"Tom, Black Friday is finally almost here, and as you can see behind me, holiday shoppers are really getting antsy. People have been waiting out here since midnight on Thanksgiving. They're cold, they're starving, and there's already been a lot of blood shed over these holiday deals. Joining me now is Rick Tellmore, [balding shopper] who's been out here for six days, and your five year old son was eaten. Is that correct?"
29,17,9,Rick Tellmore,"Yes, yes that's right, we had to eat him. We were all sort of starving out here, so we drew straws, and he drew the shortest one."
30,17,9,Niles Lawson,What is it you're hoping to get when Black Friday does finally start?
31,17,9,Rick Tellmore,"A a Blu-ray player. Ninety-six percent off, it's gonna be about 20 bucks."
32,17,9,Niles Lawson,"Now, some people might say that eating your child is not very Christmasy. What would you say to them?"
33,17,9,Rick Tellmore,"[thinks a long time] 
Iiii...
ate my son for a Blu-ray play-er
With a ho ho ho and a jingle jingle jang-le
My son got ate and it tasted good ho ho jingle jingle ho ho! 
[as Niles speaks, he moves off, singing]
Ho ho jingle jing-le
Jingle jingle jang-le
Jingle jingle jingle ho ho!"
34,17,9,Niles Lawson,"No doubt Christmas is alive and well at the South Park Mall. Back to you, Tom."
35,17,9,Stan Marsh,"Alright, guys, here's the deal: the main entrance to the mall is already blocked by thousands of waiting shoppers. The kids who want XBoxes plan to flank from the left, here. [points to the location] Our best chance of being first inside is finding a way to the mall's back entrance, here. [points to a location outside cardboard Red Robin]"
36,17,9,Craig Tucker,At Red Robin?
37,17,9,Jimmy Valmer,That's right. Red Robin has doors on the inside that go right out into the mall.
38,17,9,Stan Marsh,The key to us being the first ones inside is taking over the Red Robin before Black Friday starts.
39,17,9,Craig Tucker,So how do we take over Black Robin?
40,17,9,Stan Marsh,I have no idea.
41,17,9,Pete,"[appearing at the tent's entrance] Hey uh, excuse me?"
42,17,9,Stan Marsh,Yes?
43,17,9,Pete,"The uh, XBox fighters are here and they say they wanna switch sides?"
44,17,9,Stan Marsh,"What? [moments later, outside, Stan walks towards Cartman as the two armies face each other]"
45,17,9,Kyle Broflovski,"Go ahead and tell him, Cartman."
46,17,9,Eric Cartman,"Alright. on behalf of the XBox fighters of Zaron we hereby lay down our arms and give up, okay?"
47,17,9,Craig Tucker,Haha.
48,17,9,Eric Cartman,"Shut up, Craig! This is very difficult! You guys win, alright?! We'll all play on PlayStation 4s! We still think XBox is the superior machine, but you got too many people on your side, and then Kenny became a Japanese princess."
49,17,9,Clyde Donovan,Nobody saw that coming.
50,17,9,Kyle Broflovski,"Look, the truth is, we all have a bigger problem now, and you know it. Nobody is going to get anything if we don't work together against those thousands of other shoppers."
51,17,9,Stan Marsh,"So, better a PS4 than nothing, is that it? I think we'll take our chances on our own. [turns around and walks away]"
52,17,9,Eric Cartman,"We know a way inside the Red Robin. [this stops Stan, Jimmy and Craig] You don't think you're the only ones that thought of it. We were going to use the Red Robin entrance too, and we figured out how."
53,17,9,Kyle Broflovski,"Red Robin can be rented out, for wedding parties. If we all chip in we can pay for the deposit to have the wedding party there."
54,17,9,Craig Tucker,"Hey, that could work."
55,17,9,Kyle Broflovski,"Let's do this together, dude. [Stan turns around and goes back] Our only shot at playing any next-gen console is by teaming up. If you wanna game on a PS4, then I do too."
56,17,9,Stan Marsh,And you swear you'll be okay with that? You won't talk about the XBox being better ever again?
57,17,9,Kyle Broflovski,"[pledges with his right hand up and puts his left hand behind his back] I swear, Stan."
58,17,9,Stan Marsh,"[turns around] Alright, guys. Looks like we have a wedding to plan. [as he walks away with Jimmy and Craig, the camera reveals that Kyle had his fingers on the hand behind his back crossed during the swear.]"
59,17,9,Sony President,"Taihen. Kono console warusu mada owaranai. [""This is bad! These console wars aren't over yet.""]"
60,17,9,Exec 3,"Sou desu [""That's right""]"
61,17,9,Sony President,"Un? [""Oh?""]"
62,17,9,Exec 3,"[holds up a chart showing the projected sales of XBox and PS4 in Japan] XBox to Sony PS4 neku ando neku desu. [""The XBox and Sony PS4 are neck and neck.""]"
63,17,9,Kenny McCormick,"Minna-san, ii yo. Purincessu Kenni ganbaru. [""Everyone, its alright. Princess Kenny will give it her all.""]"
64,17,9,Secretary 1,"Kenni-chan, shitsure desu kedo. Wedding invitation kimashita. [""Kenny-chan, sorry to interrupt, but a wedding invitation has arrived.""]"
65,17,9,Kenny McCormick,"Ha? Ueddingu? [""Huh? Wedding?"" Kenny reads the front of the invitation: ""You are invited to a wedding at Red Robin""]"
66,17,9,Eric Cartman,"[Cartman's portrait, anime-style with a beard, voices over as Kenny reads the note inside the invitation.] Kenny-chan, please come home at once. Our two houses have found peace. Come to the Red Robin wedding, and we will accept you as the princess you are. Yours truly, the Wizard King."
67,17,9,Kenny McCormick,"Waaah? Sugoi-chan. [""What? Sweet!""]"
68,17,9,Exec 1,"Purincessu Kenni ueddingu irimasu ne? [""Princess Kenny is going to be in a wedding, right?""]"
69,17,9,Exec 2,"Un. [""Yeah.""]"
70,17,9,Sony President,"Purincessu Kenni, honto ni zenbu arigato [""Princess Kenny, thanks so much for everything.""]"
71,17,9,Exec 1,"Ki o tsukete, Kenni-chan [""Take care, Kenny-chan!""]"
72,17,9,Exec 2,"Purincessu Kenni, sayonara! [""Goodbye, Princess Kenny!"" They all bow]"
73,17,9,Kenny McCormick,"Minna-san, sayonara! Ima, Purincessu Kenni tomodachi ni kaerimasu! [""Goodbye, everyone! Princess Kenny is going back home to her friends!"" Kenny jumps out the window... and drops straight down. She crashes into the street below and leaves a big puddle of blood]"
74,17,9,Man on Street,Eh?!
75,17,9,Exec 1,"Nande koto! Purincessu Kenni koroshita! [""Oh my God! It killed Princess Kenny!""]"
76,17,9,Exec 2,"Honto! Purincessu Kenni shindeitta! [""It's true! Princess Kenny is dead!""]"
77,17,9,Exec 1,"Horaa! [""Look!""]"
78,17,9,Kenny McCormick,"[gets up and dusts himself off, then floats in the air] Purincessu Kenni daijobu dayo! [""Princess Kenny is fine!""]"
79,17,9,The Office,"Ahh, kawaii! [The men's eyes turn to hearts, the women's to happy upside-down U's--""Ahh, how cute!""]"
80,17,9,Eric Cartman,"Sir Stan, I was hoping I could talk to you about the wedding."
81,17,9,Stan Marsh,"Yeah, sure, what about it?"
82,17,9,Eric Cartman,"I think it's best that when the time comes for the mall to open, we should stay back a bit from the doors. [reaches out for a yellow rose]"
83,17,9,Stan Marsh,Why?
84,17,9,Eric Cartman,"Well, think about it. [hands the rose to Stan, who takes it] The first people inside are gonna have to take on the brunt of the holiday shoppers from the main entrance. It's best we let Butters and Scott Malkinson go first. While they fight, we can simply slip on by."
85,17,9,Stan Marsh,"Oh, okay I guess that makes sense, but... Butters and Scott won't be able to get their PS4s."
86,17,9,Eric Cartman,"Yes, that's true, but, let's face Sir Stan. This is all about you and me getting PlayStations. The rest are simply there to help us... get through-"
87,17,9,Homeowner,"He's lying to you! [Cartman gets annoyed, and he and Stan look at the homeowner] They're just acting like they've given up, but it's a double-bluff!"
88,17,9,Eric Cartman,Dude! Dude!
89,17,9,Homeowner,They're gonna betray you at the Red Robin wedding! He got the idea watching Game of Thrones!
90,17,9,Eric Cartman,"Dude, shut the fuck up!"
91,17,9,Stan Marsh,Who is that?
92,17,9,Eric Cartman,He's just this old crazy guy who gets pissed off because I'm in his garden all the time.
93,17,9,Homeowner,They're gonna lock you in!
94,17,9,Eric Cartman,"God damn it, shut up!"
95,17,9,Homeowner,He talked about it in my garden to like three other people! They're gonna lock you in the Red Robin and go get all the XBoxes! That's why he wants you to stay back from the doors!
96,17,9,Eric Cartman,"Well why don't you just tell the whole world everything, huh?! Why don't you tell everyone what Prometheus was about while you're at it?!"
97,17,9,Stan Marsh,Did Kyle know about this?
98,17,9,Eric Cartman,"Dude, we're not gonna betray you. Come on! Did you see Prometheus? I don't think the writers even knew what that was about."
99,17,9,Stan Marsh,Did Kyle know about this?!
100,17,9,Eric Cartman,"[sighs] Kyle thought of it. [Stan bolts out of there] Stan, dude, hold on! XBox One is fuckin' sweet, dude! [with Stan not returning, Cartman looks at the homeowner] You're a fuckin' asshole!"
101,17,9,Homeowner,"Fuck you, get out of my garden!"
102,17,9,Eric Cartman,I'll shit in your fuckin' garden!
103,17,9,Homeowner,Go fuck yourself! [slams his bedroom window shut]
104,17,9,Tammy Thompson,"Well, the wait is over and Black Friday is finally here."
105,17,9,Tom Thompson,"Niles Lawson is at the scene, and it's about time, Niles."
106,17,9,Niles Lawson,"That's right Tom. Mall officials have said they are ready, and doors will open as soon as their guest of honor cuts the ceremonial red ribbon. [shown] This year's ribbon cutter is of course George R. R. Martin, who um, doesn't appear to have shown up yet, [a real-life photo of GRRM is shown] but uhh, says he is on his way. Just like the dragons and zombies in his novels, he is on his way."
107,17,9,Butters Stotch,Now just hold on a minute! Well I'm pretty darned sure the fastest way back to Colorado isn't on horseback!
108,17,9,GRRM,"That may be true, but horses have one quality that is unmatched by any other mode of transportation."
109,17,9,Butters Stotch,"What's that? [looks around, than below, his horse] Awww! [horse is shown with a huge semi-hard penis.]"
110,17,9,Eric Cartman,"Okay, cool, could we set up the two long tables here, like, facing each other, and then another one for the bride and groom back there?"
111,17,9,Red Robin Manager,"Uh, I heard a rumor. May I ask, who is it that's getting married?"
112,17,9,Eric Cartman,"Oh uum, Tom Hanks aaand Beyoncé."
113,17,9,Red Robin Manager,"It's, it's real? It's for real? Oho my God, I love them!"
114,17,9,Eric Cartman,"Yesh, kewl."
115,17,9,Red Robin Manager,So Beyoncé is not with Jay-Z anymore?
116,17,9,Eric Cartman,"Well, clearly she wouldn't be marrying Tom Hanks at Red Robin if she was."
117,17,9,Red Robin Manager,"Uh, guys, guys, not those tables. Get the good tables. This is VIP, okay?"
118,17,9,Eric Cartman,Has anyone heard from Butters and Scott Malkinson? The fuck are they?
