,season,episode,character,line
0,8,2,Jimmy Valmer,Hey fellas.
1,8,2,Stan Marsh,"Oh hey Jimmy, hey Timmy."
2,8,2,Timmy Burch,Timmy!
3,8,2,Jimmy Valmer,"[carries a brochure under his right arm] Say fellas, Jimmy and I were wondering if maybe you would come and cheer for us next S-S-Saturday. We're both competing in the Special Olympics down in Denver."
4,8,2,Eric Cartman,[approaches Jimmy] The Special Olympics? What's so special about them?
5,8,2,Kyle Broflovski,They're Olympic games for handicapped people.
6,8,2,Eric Cartman,[snickers] What?
7,8,2,Jimmy Valmer,[hands Cartman the brochure] Timmy and I are competing in a variety of events.
8,8,2,Stan Marsh,"Yeah sure, we'll come cheer you and Timmy on."
9,8,2,Kyle Broflovski,"Yeah, that'd be cool."
10,8,2,Jimmy Valmer,"Thanks a lot, fellas. Well, we gotta get down to the training center and start working out. Word is we have a lot of sssstiff competition this year."
11,8,2,Kyle Broflovski,"Well all right, we'll see you on Saturday, guys."
12,8,2,Timmy Burch,Timmy! [he and Jimmy walk off.]
13,8,2,Eric Cartman,"Dude. I can't believe they exploit handicapped people like this. I mean, making them compete against each other just for our amusement."
14,8,2,Kyle Broflovski,"...You're an asshole, Cartman."
15,8,2,Eric Cartman,What? What'd I do?
16,8,2,Jimmy Valmer,S-s-six!
17,8,2,Timmy Burch,Timmah.
18,8,2,Jimmy Valmer,S-s-s-ssseven!
19,8,2,Timmy Burch,Timmah. Timmah!
20,8,2,Jimmy Valmer,S-s-seven!
21,8,2,Timmy Burch,Timmah! Timmah!
22,8,2,Jimmy Valmer,"[gets back on count, but falters] Ni- I can- I can't! [Timmy helps Jimmy put the weights back on the bar rest] Huff. Oh man. [sits up] Gee whiz, Timmy. It looks like we have some pretty stiff competition this year. [another kid at a nearby bench press laughs] All of the special athletes seem to be in tip-top condition, and I can't even get past seven reps. Oh well, that's it for me, Timmy. I'm p-p-p-pooped. I'll see you in the locker room."
23,8,2,Timmy Burch,Timmah. [Jimmy walks away]
24,8,2,Francis,"Hey Jimmy, g-good luck on Saturday."
25,8,2,Jimmy Valmer,"[turns and looks] You too, Francis. [looks forward and resumes walking. In a darkened hallway stands a big athlete with an air of hauteur about him]"
26,8,2,Nathan,Hey Jimmy.
27,8,2,Jimmy Valmer,"Oh he-hey, N-Nathan."
28,8,2,Nathan,"So uh, I see you train pretty hard."
29,8,2,Jimmy Valmer,"[moves into the hallway and faces Nathan] Yeah, it sure is tough. I'm training really hard, but I'm not improving fast enough, and the Special Olympics are a... week away."
30,8,2,Nathan,"Weeell uh, maybe I can help you out. You know, there are shortcuts."
31,8,2,Jimmy Valmer,What kind of shortcuts?
32,8,2,Nathan,You know. Steroids.
33,8,2,Jimmy Valmer,S-s-ss-s-s-steroids? [Nathan signals him to be quite as another handicapped athlete walks by] ...But aren't those illegal?
34,8,2,Nathan,"Yeah, sure, but these are new. They don't show up in our urine tests."
35,8,2,Jimmy Valmer,"So uh, ha-how do they... w-w-work?"
36,8,2,Nathan,[holds out a prescription bottle] You just take one of these little blue babies [holds up three fingers] three times a day [reaches into a fanny pack and pulls out a syringe] and inject this directly into your bloodstream [holds up two fingers] twice a day before meals.
37,8,2,Jimmy Valmer,How much would this cost me?
38,8,2,Nathan,"Uuuh, it isn't cheap. I've gotta keep vice off my back and secure shipments from overseas."
39,8,2,Jimmy Valmer,"[looks around uneasily] Well... then maybe I'll just use them a-al-little bit. You know, as a performance."
40,8,2,Nathan,"Oh, whatever you say, Jimmy my friend. [steps closer] Whatever you say. [Jimmy reaches out for the drugs]"
41,8,2,Eric Cartman,[rushes up with the brochure] You guys! You guys! I have the best idea ever! I'm gonna be rich!
42,8,2,Kyle Broflovski,What?
43,8,2,Eric Cartman,"Dude, I was just looking at the Special Olympics brochure, and check this shit out: ""At the end of the Special Olympics, a Grand Champion Special Athlete is crowned and given a cash prize of $1000"" [he looks at his friends as his jaw drops]"
44,8,2,Stan Marsh,So?
45,8,2,Eric Cartman,"So?! So, dude, think about it. If somebody just pretended to be mentally handicapped, they could easily win the competition and get the thousand bucks!"
46,8,2,Kyle Broflovski,"Oh no. Cartman, no!"
47,8,2,Eric Cartman,"It's flawless! I'll act like I have a disability, and when the time come to compete I'll kick ass against all the handicaps!"
48,8,2,Stan Marsh,"That's really, really terrible, dude."
49,8,2,Eric Cartman,"Terrible?? Whatever! You guys' brains just can't compute complex plans like mine can! It'll work, you'll see. [walks off]"
50,8,2,Kyle Broflovski,[moves and catches up to Cartman] Cartman! I will not stand by and let you cheat your way to winning the Special Olympics!
51,8,2,Eric Cartman,Why?
52,8,2,Kyle Broflovski,Because! [takes away the brochure]
53,8,2,Eric Cartman,"What are you gonna do, Kyle?! Tell on me?! [points an accusing finger at him] Then you'll be a great big no-good double-faced poopy-pants tattle-tale! [lowers it] Is that really how you deal with your problems?! Grow up, Kyle! [turns around and walks off. Kyle seethes in silence. Cartman now talks to himself] All I have to do is make people think I'm handicapped, and I get a thousand dollars. It won't be easy, but nothing worth having ever is."
54,8,2,Eric Cartman,Daaaarrrr. Duuuuurrrr. I wanna be in the Special Olympics. [loosens the chin straps and lowers his face to normal] Bull's eye!
