,season,episode,character,line
0,8,8,Cheerleaders,"We are South Park, Green and White. Let's go, Cows! Fight, fight, fight! Nobody can beat a Cow! Let's gooo, South Park!

 [in the audience, Cartman yawns.]"
1,8,8,Red,"Hey, South Park! Do you have school spirit?"
2,8,8,Students,[all grades] Moooooooo!
3,8,8,Bebe Stevens,"I think us Cows have the best school spirit. Huh, Mandy?"
4,8,8,Mandy,"[new fourth grader, with braces that makes her speak with a lisp] Yeah, and South Park is really gonna stick it to Littleton next week!"
5,8,8,Bebe Stevens,"Let's bring out our mascot and get this pep rally going! [an adult in a cow suit comes out, waves to the kids, then begins to dance.]"
6,8,8,Butters Stotch,"It's Mooey! Mooey, wave to me! Wave to me, Mooey!"
7,8,8,Eric Cartman,"Butters, shut the hell up! [As Mooey dances, PETA bursts in through the double doors and rushes towards the cheerleaders. They apprehend Mooey and begin beating him up, then pulling his head off]"
8,8,8,Blonde PETA Woman,[through her megaphone] We are People for the Ethical Treatment of Animals! We protest your insensitive use of cows as your school mascot!
9,8,8,Herbert Garrison,"Oh, Jesus, not PETA again."
10,8,8,Dreadlocked PETA Man,[approaches Bebe] Cows are maimed and slaughtered and used as a commodity! [throws a bucket of real blood on Bebe. Other PETA members go after the rest of the cheerleaders]
11,8,8,Blonde PETA Woman,[showing old slaughterhouse scenes on how to prepare beef] This is the fate of the cow! This is your insensitivity!
12,8,8,Students,Ewww! [a kindergartner begins to cry]
13,8,8,Gas Mask PETA Member,The cow is a slave! The cow is a commodity! To be thrown away by a society gone wrong!
14,8,8,Herbert Garrison,"All right, children, I have just been informed that since our school has been attacked by eco-terrorists for the 47th time, we are going to change our school mascot."
15,8,8,Class,Awwwwwwww!
16,8,8,Stan Marsh,"But, Mr. Garrison, if we change our mascot, that means the eco-terrorists win!"
17,8,8,Herbert Garrison,"That's right, Stanley, the eco-terrorists win. [approaches the students with a stack of papers and begins distributing it] Now, I have here a mascot selection sheet. Every student is supposed to check the box next to the mascot they like the most. And the most popular selection will be the school's new mascot."
18,8,8,Clyde Donovan,But we like being the Cows! [a bucket of real blood is doused on him and the rest of the class gasps.]
19,8,8,Dreadlocked PETA man,You're responsible for the enslavement and genocide of millions!
20,8,8,Herbert Garrison,"[taking action] Ge-get outta here, PETA! We're changin' the mascot already!"
21,8,8,Dreadlocked PETA man,Who'll speak for those who cannot speak for themselves?!
