,season,episode,character,line
0,6,11,News Anchor,"[News 4] And in other news, another school shooting has taken place, this time in Idaho. As these kinds of shooting increase, one thing becomes clear: Your children are not safe at school."
1,6,11,Tweek Tweak,Oh God! [frantically fishes for the remote control] Change it! Change it! [finds it and changes channels]
2,6,11,News Anchor,"[News 5] This was the second time a terrorist threat has been made on a theme park, leaving everyone to realize that children are not safe outside."
3,6,11,Tweek Tweak,"Agh! God, change it!! [clicks through a few channels]"
4,6,11,News Anchor,"[SNN, with weather bar at bottom] And it seems there's a new danger to look out for: children who are taken by strangers. The bottom line: children are not safe... in their own homes!"
5,6,11,Tweek Tweak,[throws a fit] Aaaah!!
6,6,11,Tweek s Mom,[arrives] Tweek.
7,6,11,Tweek Tweak,Gahahghah
8,6,11,Tweek s Mom,"Tweak? Come to the kitchen, sweetie. We need to see you real quick. [leaves. Tweek soon follows]"
9,6,11,Tweek Tweak,Oh God. They're gonna get me.
10,6,11,Richard Tweak,"Sit down and have some coffee, son. [Tweek climbs onto his seat and takes a sip, then several more] Tweek, there's starting to be a lot of reports in the news about kids being abducted, and we thought we should talk."
11,6,11,Tweek Tweak,[points to the TV] I s-I saw! Uuuh!
12,6,11,Tweek s Mom,"You know never to talk to strangers, right Tweek? You can't trust anybody."
13,6,11,Tweek Tweak,[panting] Oh God! Huh!
14,6,11,Richard Tweak,"Now, we don't want to alarm you, son, but we've installed new locks on your bedroom windows and door. Important for you to know never to unlock them at night for anyone except your mother and I."
15,6,11,Tweek Tweak,[panting] Oh Jesus! Huh!
16,6,11,Tweek s Mom,"It's just a precaution, sweetie. Probably nothing will ever happen."
17,6,11,Tweek Tweak,"No, ...NO! They're gonna get me! [wakes up] GAAAH! Huh, huh, huh-oh, oh God. [holds himself] Uh, just a dream. [gasps. His bedroom windows are open and the curtains are softly blowing in the breeze] OH MY GOD!! [quickly jumps up and closes the windows. Four knocks are heard at the door] GAAAH!! [throws the blanket over his head. Two more knocks, and then]"
18,6,11,Voice,"[on the other side of the door]Tweek! This is Officer Daniels! Now, try and stay calm, but we believe an abductor is in your room!"
19,6,11,Tweek Tweak,...Inside my room? Oh God!
20,6,11,Voice,"Give it up, buddy! We've got ya surrounded! Okay, Tweek, I want you to very calmly but quickly walk to the door and come out to us!"
21,6,11,Tweek Tweak,"[thinks and looks around] Oh my God! [hops down and makes his way to the door] Oh! Oh! Jesus, see me through this. [opens the door and steps out, only to find a gun to his face. He gasps, then] AAAHH!"
22,6,11,Voice,"Bang! [the gun is withdrawn] You're dead, Tweek. [the camera zooms out to show Mr. Tweek holding the gun]"
23,6,11,Tweek Tweak,[look up bewildered] What?
24,6,11,Richard Tweak,"You failed the test, son. Didn't I tell you not to open the door for anybody except your mother and I?"
25,6,11,Tweek Tweak,[a bit panicked] Oh God! Oh Jesus!
26,6,11,Tweek s Mom,"[walks up and stands next to Richard at the doorway] What if that had been a child abductor pretending to be a police officer, Tweek?"
27,6,11,Richard Tweak,"He would have sprayed your brains all over the floor and then taken your body off to the woods. [Tweek shakes his head in frustration and whimpers] You've got to be on your toes, Tweek. Alright, now go to bed and get some rest."
28,6,11,Tweek s Mom,"'Night, pumpkin. [his dad closes the door and locks it, then the parents go off to bed. Tweek turns to go to bed, but looks distraught]"
29,6,11,Stan Marsh,I hope this movie doesn't suck ass.
30,6,11,Kyle Broflovski,It will.
31,6,11,Eric Cartman,[orders his ticket first] One please.
32,6,11,Tweek Tweak,"[stopping Cartman] Wait, that's not the usual ticket-taker guy!"
33,6,11,Kyle Broflovski,So?
34,6,11,Tweek Tweak,So? I don't know him!
35,6,11,Eric Cartman,"Dude, relax."
36,6,11,Tweek Tweak,You relax! What if he wants to kill me?! AAAAAAAA!! [runs away]
37,6,11,Eric Cartman,"Gah, what the hell do his parents do to him?"
38,6,11,Lost Driver,"'Scuse me, is this the right road to Breckenridge."
39,6,11,Tweek Tweak,[looks up] AAH! Uh...
40,6,11,Lost Driver,"Please, I just need to know if this is ""South Park""?"
41,6,11,Tweek Tweak,Get away from meee! [runs off again. The confused driver looks at him go]
42,6,11,Elderly Lady,Could you help me across the street?
43,6,11,Tweek Tweak,"I don't know you! [runs across the street] Ah, AAAH!"
44,6,11,Man in Wheelchair,"Oh, hey, kid! [Tweek looks over] Oh, thank God you happened by. My- my chair ran out of juice right on these train tracks. If you hadn't had shown up, well... Well, anyway, could you give me a push?"
45,6,11,Tweek Tweak,Huh uh!
46,6,11,Man in Wheelchair,"No, no, you don't understand. I'm, I'm paralyzed from the neck down. I push the chair with this device in front of my mouth, but it's it's not working, so you see-"
47,6,11,Tweek Tweak,I'm not supposed to talk to you!
48,6,11,Man in Wheelchair,"Please, this, this isn't funny, kid. You have to help me."
