,season,episode,character,line
0,6,15,Liane Cartman,[steps out of the ambulance] Be careful with my baby.
1,6,15,Blonde Nurse,What have we got?
2,6,15,Paramedic 1,[black hair] Not sure. It looks like a possible code five six!
3,6,15,Eric Cartman,[disoriented] Kenny. Can't have Kenny.
4,6,15,Liane Cartman,"[now helping the nurse and paramedics] You're going to be okay, baby."
5,6,15,Dr Doctor,"[enters ready for surgery] Five me 50 cc's of ketamine, STAT. And get something for the kid, too."
6,6,15,Liane Cartman,Is he going to be okay?
7,6,15,Brunette Nurse,"Let the doctor do his work, ma'am. [closes the curtain]"
8,6,15,Liane Cartman,Doctor! Did you find out what's wrong with him?
9,6,15,Dr Doctor,I'm afraid he's... running out of time.
10,6,15,Liane Cartman,"[thinks a moment, then] Why?? What's wrong with him??"
11,6,15,Dr Doctor,It's his time. It's ...running out.
12,6,15,Liane Cartman,"Well, what does he need?"
13,6,15,Dr Doctor,He needs to have more time.
14,6,15,Liane Cartman,What can we do?
15,6,15,Dr Doctor,"Well, I suppose we could try a time transplant. I'll have to call in a specialist. [turns and walks out. Liane returns to Cartman]"
16,6,15,Liane Cartman,"[cradles Cartman somewhat] It's going to be okay, baby. We're going to get you more time."
17,6,15,Eric Cartman,"Ey Kenny! God-damn you, Kenny!"
18,6,15,Chef,"Hello there, children."
19,6,15,Stan Marsh,"Chef, Cartman is in the hospital. They think he might die."
20,6,15,Kyle Broflovski,"Yeah, and, we don't know whether or not we should care."
21,6,15,Chef,Well what's wrong with him?
22,6,15,Stan Marsh,"Well, nobody seems to know, but we think it's because he drank Kenny's soul four weeks ago."
23,6,15,Kyle Broflovski,"Kenny's ashes were in an urn, and Cartman drank it, thinking it was chocolate milk mix."
24,6,15,Chef,"Children, why didn't you tell me about this sooner?"
25,6,15,Kyle Broflovski,"Well like we said, we didn't know whether or not we should care?"
26,6,15,Chef,"Well, you should. Cartman is your friend whether you like him or not! Now, come on! We've gotta get to that hospital!"
27,6,15,Liane Cartman,He's looking a little better today.
28,6,15,Dr Doctor,"Yes, but his time is still getting weaker. It will give out soon unless we do something. [the door opens and Chef, Stan and Kyle enter]"
29,6,15,Eric Cartman,[cheerfully] Hey you guys! How's it goin'?
30,6,15,Chef,Cartman?
31,6,15,Stan Marsh,"No, that's Kenny."
32,6,15,Eric Cartman,[surly] What the hell are you assholes doing here?!
33,6,15,Stan Marsh,That's Cartman.
34,6,15,Chef,"[approaches and has a look] Oh my God! Eric, how long have you been channelin' Kenny?"
35,6,15,Eric Cartman,"Oh, about a month."
36,6,15,Dr Doctor,Let's not validate his delusions.
37,6,15,Chef,"Kenny? Kenny, do you know what you need to get free?"
38,6,15,Eric Cartman,He's gone again.
39,6,15,Chef,"Ms. Cartman, we need to get Cartman to a meeting room to speak with people who have crossed over."
40,6,15,Dr Doctor,What?? That's preposterous! What this child needs is a time transplant!
41,6,15,Chef,This hospital isn't gonna do any good. We need to take him to see John Edward.
42,6,15,Stan Marsh,"Hey, I've seen that guy. He has a TV show where he brings people on and talks to their dead relatives."
43,6,15,Chef,That's right. We have to go see him in New York.
44,6,15,Dr Doctor,"I warn you, Ms. Cartman. Your son's time could give out at any minute. He needs to be kept here where his time could be monitored."
45,6,15,Liane Cartman,"Oooh, what should I do? I'm playing roulette with my child's life! [switches mind gears] Ooo wait, Hairspray is showing in New York, isn't it? Let's go there."
46,6,15,Chef,Good. You children need to come too. Eric needs all the support he can get right now.
47,6,15,Kyle Broflovski,We're gong to New York?
48,6,15,Flight Attendant,Welcome aboard Flight 673 to New York. We are happy to show you a feature film during the flight. In a moment we'll be showing a preview.
49,6,15,Kyle Broflovski,[the boys begin to put on headphones] Oh cool. We get to watch a movie?
50,6,15,Stan Marsh,Awesome!
