,season,episode,character,line
0,6,2,Sharon Marsh,"Thanks for having us all over for dinner, Chris and Linda."
1,6,2,Sheila Broflovski,"Yes, it was fabulous!"
2,6,2,Linda Stotch,"Oh, we're just really happy that your boys have become such good friends with our little Butters!"
3,6,2,Stephen Stotch,"Yeah. We figure that if our boys are goona be great friends, we should all get to be friends, too."
4,6,2,Linda Stotch,"Friends, by default. [giggles]"
5,6,2,Randy Marsh,"Well, our boys do seem to be spending a lot of time together lately. I think ever since their friend Kenny died they've been looking for someone to fill the void."
6,6,2,Stephen Stotch,"Well, our son is a perfect void-filler. It's nice that he finally has your sons to be his best buddies!"
7,6,2,Eric Cartman,"[alerting the other two] Look you guys, Butters is asleep."
8,6,2,Stan Marsh,He's such a douchebag
9,6,2,Eric Cartman,"Hey! Have you guys ever seen this trick? [drops down] When someone's sleeping, you can take a glass of warm water, [takes a glass of water and brings it to Butters' hand] and you put their hand in it... [dunks Butters' hand in it]"
10,6,2,Stan Marsh,"[watches as Cartman climbs the sofa] Yeah, and then what?"
11,6,2,Eric Cartman,"And then, you pee on it! [drops his pants and pees on Butters' hand] heheh-heheheheheheheh."
12,6,2,Kyle Broflovski,"No, dude, you're supposed to put their hand in warm water and it makes them pee."
13,6,2,Eric Cartman,"[still peeing] Oh, really? ...Oh well, heh, heheheheh, heh"
14,6,2,Chris,"And we were thinking, since they've all become such close friends, how great it would be for us to all go together to Aspen for a ski weekend."
15,6,2,Gerald Broflovski,"A-Aspen? Uuuh, we, we can't really afford that."
16,6,2,Chris,"No, you see, Linda and I found this ad where you can get two night free at a condo in Aspen if you attend a time-share presentation.."
17,6,2,Randy Marsh,They let you stay for free?
18,6,2,Chris,Yes! And all we have to do is attend a thirty-minute meeting!
19,6,2,Sheila Broflovski,Well that sounds like a good deal.
20,6,2,Randy Marsh,Sounds good to me; let's go this weekend!
21,6,2,Sheila Broflovski,"Oh, boy! Skiing in Aspen! I can't wait! [an '80s tune begins to play. A shot of the boys in the living room, then the adults pour in from the kitchen]"
22,6,2,Stephen Stotch,Hey boys! We're all going to Aspen for the weekend!
23,6,2,Stan Marsh,All right! [Butters stirs awake]
24,6,2,Kyle Broflovski,All right! [Butters stirs awake]
25,6,2,Eric Cartman,All right! [Butters stirs awake]
26,6,2,Butters Stotch,"Wow, a ski trip with my new best buddies! [feels some tension as he stretches] Oh, I'm all sticky. [wipes his hands on the sofa and cushions]"
27,6,2,Stephen Stotch,"Here we are, everyone. [Before them lies a valley with many buildings in it. Next to the station wagon is a sign reading ""WELCOME TO ASPEN""]"
28,6,2,Sheila Broflovski,"Oh, this is gonna be so much fun; I haven't skied in years!"
29,6,2,Chris,Where are Butters and Eric?
30,6,2,Stan Marsh,They're still asleep.
31,6,2,Chris,"Butters? Eric? Come on! We gotta get to the powder! [a knock on the door, and Linda rises to answer it. Two men enter]"
32,6,2,Phil,"[brunet] Hello, folks, I'm Phil and this is Josh [a blond]. We're with the Aspen Time-Share Company. [the other parents gather 'round]"
33,6,2,The Parents,Hello.
34,6,2,Josh,You folks enjoying the condo?
35,6,2,Sheila Broflovski,It's lovely. Thank you.
36,6,2,Eric Cartman,"You guys, you guys! You're not gonna believe this, this is so funny!"
37,6,2,Kyle Broflovski,What
38,6,2,Eric Cartman,"So last night, while Butters was asleep, I gave him a Hitler."
39,6,2,Stan Marsh,What's a Hitler?
40,6,2,Eric Cartman,"You know, when somebody is sleeping and you put your finger up your butt and then, wipe it on their upper lip to give them a little Hitler mustache? You've never Hitlered anyone?"
41,6,2,Stan Marsh,"No, I never have."
42,6,2,Eric Cartman,"Shh-shh, here he comes."
43,6,2,Butters Stotch,"Goooood mornin', fellas! All set to go skiin'?! [Cartman starts laughing] A-huh, u-uh, uh what's so funny?"
44,6,2,Eric Cartman,"[knowingly] Nothing, Butters. Right, guys?!"
45,6,2,Phil,"Well, we can't wait to show you what Aspen Time-Share is offering investors. Shall we do our thirty-minute meeting?"
46,6,2,Randy Marsh,"Oh, do we have to do it right now?"
47,6,2,Josh,"Well, best to do it and get it out of the way."
48,6,2,Chris,"Okay. [Phil and Josh leave, Sheila steps forward, and the adults begin to exit]"
49,6,2,Sheila Broflovski,"Boys, we have to go to this time-share presentation real quick, but you go meet your ski instructor on the bunny hill."
50,6,2,The Boys,Okay.
51,6,2,Chris,We'll meet you boys on the slopes. [exits and closes the door]
52,6,2,Butters Stotch,"Hey, do you guys smell that?"
53,6,2,Stan Marsh,Smell what?
54,6,2,Butters Stotch,"Ehh, it kind of smells stinky in this condo. [Cartman chuckles]"
55,6,2,Eric Cartman,"I don't smell anything. Do you guys? [bursts out laughing. Stan and Kyle just look at him as Butters looks up, wondering...]"
56,6,2,Butters Stotch,"Do you guys smell that? It smells bad out here, too. I'm starting to think this whole town smells like doodoo."
57,6,2,Eric Cartman,"Yeah, well, that why they call is Asspen. [laughs at his cleverness. A skier skis up to them]"
58,6,2,Thumper,"All right, little dudes, [sets his skis aside] great to see you out here. My name is Thumper, and I'm gonna be your cool ski instructor. [gives the boys two thumbs up]"
59,6,2,Eric Cartman,[to Stan] His name is Thumper?
60,6,2,Thumper,"We're gonna take it slow, take it easy, make sure everybody has a goood time. 'Cause what is skiing about? Having a good...? [puts his left hand to his ear, hoping for an answer. The boys just look at him] Time, that's right. Now, just a few safety things to keep in mind: First of all, look straight ahead when you ski. You look down, you're gonna fall, you're gonna have a bad time. Also, be aware of skiers around you. You run into another skier, your skis are gonna cross, gonna have a bad time."
61,6,2,Butters Stotch,So where's the part where we have a good time?
62,6,2,Thumper,"Hey, little dude, you got some crap right here. [motions to the nose, where Butters does indeed have crap]"
63,6,2,Butters Stotch,"Wuh, that's my face, sir."
64,6,2,Thumper,"Alright, we're gonna do this without any poles until we know our two primary feet positions. To go slow, we wedge our skis together [he puts his indices and thumbs together; front ski tips touch], in the shape of a slice of pizza. Then to go faster, we put 'em parallel, like... French fries. [begins to drift forward] You see that? [wedges the skis] Pizza, [lines up the skis] French fries, [wedges the skis] Pizza, [lines up the skis] French fries. [moves farther away each time]"
65,6,2,Butters Stotch,"Ah-hey, this is gonna be just like eatin' at Shakey's, huh fellas?"
66,6,2,Thumper,"Okay, let's have the little dude at the end try first! What's your name?"
