,season,episode,character,line
0,6,16,Kyle Broflovski,"[thrusts the bag at Clyde] Throw it away, Clyde!"
1,6,16,Clyde Donovan,I'm not gonna touch it. You throw it away.
2,6,16,Stan Marsh,[arriving] What's going on?
3,6,16,Kyle Broflovski,[points at the joint] Some high schoolers left their marijuana cigarette behind. Uh we have to throw it away before some kids find it or something.
4,6,16,Stan Marsh,So throw it away.
5,6,16,Clyde Donovan,Nobody wants to touch it.
6,6,16,Kyle Broflovski,What if the residue gets on our hands and it leads to harder drugs like those commercials say.
7,6,16,Craig Tucker,"Yeah, didn't you see that commercial where it says that if you have pot you could become a terrorist?"
8,6,16,Clyde Donovan,And the commercial where the two kids have pot and the one kids shoots the other. Harmless?
9,6,16,Stan Marsh,"You guys, those commercials are just exaggerations."
10,6,16,Token Black,How do you know? None of us had ever had any drugs before.
11,6,16,Jimmy Valmer,"Well, I did Ecstasy once. [the other boys look at him] Me and my girlfriend took it and we stayed up all night having... sex. [the other boys just stare]"
12,6,16,Kyle Broflovski,...Where did you have sex with her?
13,6,16,Jimmy Valmer,"In her... va-vagina. [smiles, but the other boys remain silent] Thank you, thank you. What a terrific audience."
14,6,16,Stan Marsh,[annoyed at his friends' skittishness] It's just a stupid plant that makes you dumb. Touching it won't hurt you.
15,6,16,Eric Cartman,"[takes the bag from Kyle and offers it to Stan] Then you throw it away, smartass. [Stan walked into that one]"
16,6,16,Stan Marsh,"Fine, I will. [takes the bag and walks over to the stump, faces the boys, and tosses the joint into the bag] There, see? I touched marijuana. I'm not a terrorist, I didn't shoot anybody, and I don't feel like doing more drugs now. No big deal."
17,6,16,Ozzy,You kids [bleep] don't [bleep] around with your [bleep] mom!
18,6,16,Jack,"Dad, we [bleep]ing can't! It's a big [bleep]ick a [bleep]"
19,6,16,Sharon Marsh,"[enters scolding] Stan, what did I tell you about watching The Osbournes?"
20,6,16,Stan Marsh,"Aw, come on, Mom."
21,6,16,Sharon Marsh,"It's going to make you retarded! [starts flipping channels, then settles on a news report, then walks away]"
22,6,16,Stan Marsh,"It's just a show! It doesn't have any fucking effect on me, for fuck's sake!"
23,6,16,Grandpa Marvin,Oh goody. Now we can watch the news.
24,6,16,Tom,"In other news, South Park police are still looking for a craaazy man who terrorized the town one hour ago. [a silhouette of a man running is behind the words ""CRAZY MAN"" and a question mark is on the silhouette] The man claimed to be from the future and ran naked through the city streets screaming ""The past! The past! Oh my God, it's the past!"" Which is what one would expect someone in the future to yell. [a knock is heard on the front door, Sharon goes to answer it. Before her stands a disheveled man with long brown hair and stubbly beard. He's wrapped in a large towel and wears a blue cap with red piping and puff, like Stan does]"
25,6,16,Naked Man,"[slurring his voice] Oh my God, it's the past! [looks at Sharon] Oh, whoa man, it's you!"
26,6,16,Sharon Marsh,Who are you?
27,6,16,Naked Man,"It's me, Mom, your son Stan. [Sharon looks shocked, and the camera zooms in on that. Behind her, still watching TV, are Stan and Marvin. Stan looks over]"
28,6,16,Randy Marsh,"[joining Sharon at the door] Who is it, Sharon?"
29,6,16,Naked Man,Dad!
