,season,episode,character,line
0,6,8,Priest Maxi,"Parents, it's that time of year again when the bishops and priests from around the country are organizing the Young Men's Catholic Retreat. This year, we're taking the boys on a weekend boat trip to discuss Jesus's role as the Navigator of our lives."
1,6,8,Stan Marsh,That sounds pretty fun.
2,6,8,Randy Marsh,"[pondering] A Catholic boat trip? [raises his left eyebrow and begins to daydream. He first sees a ship and disco music starts to play. What he imagines is ""The Catholic Boat,"" a television program about cruises on a luxury cruise ship.]"
3,6,8,Singer,"The Catholic Boat's gonna be headin' on out today.
The Catholic Boat. Time to throw all of your cares away.
Get some hot Christian action; it'll make you-"
4,6,8,Randy Marsh,"[snapping out of it] Waaah! Waaah! [stops. Everyone in church looks at him, including Priest Maxi] Uyah [coughs a few times and clears his throat] ahem. 'Scuse me."
5,6,8,Randy Marsh,"Look, I just don't think it's the best idea to let our boys to go on a c-cruise with the priests."
6,6,8,Richard Tweak,"We can let them go, can we?"
7,6,8,Linda Stotch,There's no way my son's going.
8,6,8,Stan Marsh,What are they talking about?
9,6,8,Eric Cartman,I don't know.
10,6,8,Tweek Tweak,Maybe they wanna kill us.
11,6,8,Randy Marsh,"With everything that's been in the news, I think it's best to keep our kids... far away from the priests."
12,6,8,Stuart McCormick,"[dressed in fur-lined denim] Now, come on, everybody, just because a few priests in the country have been corrupted doesn't mean that all priests are child molesters."
13,6,8,Richard Tweak,"Well, sure, that's easy for you to say; your son's dead. But those of us with alive children need to be sure that Father Maxi's on the up-and-up."
14,6,8,Sharon Marsh,I've heard about other towns bringing in counselors that know how to find things out from kids without really telling them what's going on.
15,6,8,Randy Marsh,It couldn't hurt.
16,6,8,Richard Tweak,"Uh, Sh-sh. Here he comes, here he comes. [all fall silent, then start whistling as Father Maxi passes by.]"
17,6,8,Priest Maxi,"[stops to listen] Uh... Good-bye, everyone."
18,6,8,All,"[not all at once] Good-bye, Father. [resume whistling as Father Maxi walks off]"
19,6,8,Stephen Stotch,"Alright, then, it's settled. Tomorrow we'll find an outside counselor and... find out the truth."
20,6,8,Counselor Gorache,"Hi boys. My name is Ms. Gorache and I need to ask you a few questions about your priest, okaaay?"
21,6,8,Boys,Okay.
22,6,8,Counselor Gorache,Okay. Would you say that Father Maxi is... nice? Or mean?
23,6,8,Boys,[separately] Nice.
24,6,8,Stan Marsh,"Um, cool."
25,6,8,Counselor Gorache,"Okaaay, what words would you use to describe your priest? [long pause]"
26,6,8,Butters Stotch,Compassionate.
27,6,8,Counselor Gorache,"Okay. And did Father Maxi, at any time, ever try to put something in your butt? [long pause]"
28,6,8,Eric Cartman,Ih... in our... butt?
29,6,8,Counselor Gorache,"You don't need to be ashamed or embarrassed. Just, did he ever try to put anything in your butt?"
30,6,8,Stan Marsh,...Like ...money? What?
31,6,8,Butters Stotch,"You mean, like a goldfish?"
