,season,episode,character,line
0,2,4,Mr Garrison,"Okay, children, let's take our seats. This morning we're going to have a special lecture by your school counselor, Mr. Mackey."
1,2,4,Stan Marsh,[Imitating the counselor] Booooo!
2,2,4,Mr Mackey,"Nuh-now, who was that?"
3,2,4,Mr Mackey,"That is not appropriate behavior, m'kay?"
4,2,4,Stan Marsh,"[Mimicking] I'm sorry, Mr. Mackey, m'kay?"
5,2,4,Mr Mackey,"Uh... That's okay, just don't let it happen again."
6,2,4,Kyle Broflovski,"[Following Stan's lead.] We won't let it happen again, Mr. Mackey, m'kay?"
7,2,4,Mr Mackey,"Uh, okay, okay, that's fine."
8,2,4,Eric Cartman,M'kay?
9,2,4,Mr Mackey,"M'kay. [More laughs.] Now, uh, as your counselor, I'm here to tell you about drugs and alcohol and why they're bad, m'kay? Uh, so, first of all, uh, smokin's bad."
10,2,4,Mr Mackey,"You shouldn't smoke. And-uh, alcohol is bad."
11,2,4,Mr Mackey,"You shouldn't drink alcohol. And-uh, as for drugs, well, drugs are bad. You shouldn't do drugs. M'kay, that about wraps up my introduction, now uh, are there any questions?"
12,2,4,Mr Mackey,"Yes, Stan?"
13,2,4,Stan Marsh,Why do dogs have cold noses?
14,2,4,Mr Mackey,"Uhhh, well, I'm not sure."
15,2,4,Stan Marsh,Oh.
16,2,4,Mr Mackey,"Now-uh, let's focus our discussion first on marijawana."
17,2,4,Mr Mackey,"Marijawana's bad, and it also has a very distinct smell, okay? I'm gonna pass around just a little tiny bit. Now, I want you all to take a smell,"
18,2,4,Mr Mackey,"...so you know when someone is smoking marijawana near you. M'kay, just take a smell, pass it on,"
19,2,4,Mr Mackey,"...and when it gets back up to me,"
20,2,4,Mr Mackey,"...we'll finish talking about it. In the meantime, I want to get into alcohol a little, okay? Uh, alcohol is bad. Uh, if you drink alcohol you..."
21,2,4,Kyle Broflovski,"Hey, are you guys gonna come to Ike's party this weekend?"
22,2,4,Stan Marsh,"Your little brother's having a party? Why, is it his birthday?"
23,2,4,Kyle Broflovski,"No, it's his bris."
24,2,4,Eric Cartman,"What the hell is a ""bris""?"
25,2,4,Kyle Broflovski,"I don't know. But there's gonna be lots of food, and a band."
26,2,4,Eric Cartman,"Oh, kick ass! I wanna have a bris!"
27,2,4,Mr Mackey,"...and so uh, that's why alcohol is bad. Uh, ha-has that marijawana made it back up here yet?"
28,2,4,Mr Mackey,No? O-okay. Let's talk about LSD.
29,2,4,Mr Mackey,"Uh, children, LSD i-is bad. It's a drug made famous by John Lennon and Paul McCartney..."
30,2,4,Stan Marsh,"Hey, are we supposed to get your little brother presents for a bris?"
31,2,4,Kyle Broflovski,Uhhh... I'm not sure.
32,2,4,Stan Marsh,"Well, dude, you better find out!"
33,2,4,Mr Mackey,"Boys, are you paying attention?"
34,2,4,Stan Marsh,"Sorry, Mr. Mackey, m'kay?"
35,2,4,Mr Mackey,"Okay. Now, children, has that marijawana made it around yet?"
36,2,4,Mr Mackey,"Uhh, who-who has the marijawana now?"
37,2,4,Mr Mackey,"Ummm okay, whoe-whoever has the marijawana, just pass it up to the front row, m'kay?"
38,2,4,Mr Mackey,Uh-oh.
39,2,4,Principal Victoria,"I am very disappointed in you, young man. You should be ashamed of yourself. What could have possessed you to be so stupid? [Thumps the desk.]"
40,2,4,Mr Mackey,"I'm sorry, Prinshipal Victoria."
41,2,4,Principal Victoria,"We-hell, ""sorry"" isn't going to cut the cheese this time, mister! I'm afraid I'm going to have to suspend you from school."
42,2,4,Mr Mackey,You mean I'm fired?
43,2,4,Principal Victoria,"Well, I guess that's the grown-up way to put it, yes."
44,2,4,Mr Mackey,"But-but it was an honest error of judgment, m'kay? I-I really thought it was important for the kids to know the smell of marijawana--"
45,2,4,Principal Victoria,"It was an error of judgment, Mr. Mackey, but I'm afraid I have to let you go for it. We searched each one of those kids, but came up empty."
46,2,4,Mr Mackey,But--
47,2,4,Principal Victoria,"We had to let them go home, and one of them now has half a lid of Jamaican grass because of you!"
48,2,4,Mr Mackey,"Huh, how am I going to make ends meet...m-[Sniff.]m'kay? Wha-what will I do for money??"
49,2,4,Principal Victoria,"There, there, now. Maybe this will all blow over someday and we can give you a job as a janitor cleaning up vomit with that pink sawdust stuff."
50,2,4,Mr Mackey,[Sobbing.] No-uho-uho-uho! [Sniff.] Not o-uho-uhokay!
51,2,4,Stan Marsh,"Man! That sucked, getting searched."
52,2,4,Eric Cartman,"Yeah, my ass is killing me."
53,2,4,Kyle Broflovski,Why did they search us? That marijawana never even made it to us.
54,2,4,Eric Cartman,I wonder who took it.
55,2,4,Announcer,And now it's almost time for BoBo's.
56,2,4,Chef,"Hello there, children."
