,season,episode,character,line
0,2,12,Stan Marsh,Sgt. Stanley Marsh is trapped behind enemy lines. His only chance of survival is to sneak past the Bosnian guard who stands watch.
1,2,12,Stan Marsh,Sgt. Marsh knows it's now or never. He must make a run for it.
2,2,12,Stan Marsh,American base is only a few feet away.
3,2,12,Eric Cartman,What is this? Halt!
4,2,12,Eric Cartman,It will take more than your weak American weapons to destroy me!
5,2,12,Stan Marsh,"Cartman, we shot your Bosnian fat ass!"
6,2,12,Kyle Broflovski,Yeah! You're dead!
7,2,12,Eric Cartman,"I have Class 4 armor on, that, uh, ih-ih--"
8,2,12,Stan Marsh,"No, you don't!"
9,2,12,Eric Cartman,"--special armor, that's impenetrable to American bullets."
10,2,12,Kyle Broflovski,"Dude! Every time we play Americans vs. Bosnians, you cheat!"
11,2,12,Stan Marsh,"Yeah, Cartman, you suck! If you want to play Americans vs. Bosnians any more, you can just play with yourself!"
12,2,12,Eric Cartman,That's fine! I'd like playing with myself! I'll play with myself all day long!
13,2,12,Eric Cartman,What?
14,2,12,Kyle Broflovski,Well? Now what are we going to do?
15,2,12,Stan Marsh,Huh-I dunno.
16,2,12,Wendy Testaburger,"Hi, Stan."
17,2,12,Stan Marsh,"Hi, Wendy."
18,2,12,Wendy Testaburger,"Kyle, doesn't Bebe look pretty today?"
19,2,12,Kyle Broflovski,I dunno.
20,2,12,Wendy Testaburger,She does. She looks very pretty.
21,2,12,Kyle Broflovski,Okay.
22,2,12,Wendy Testaburger,"Stan, can I talk to you for a second?"
23,2,12,Wendy Testaburger,"Stan, wouldn't it be fun if we fixed Kyle up with Bebe?"
24,2,12,Stan Marsh,...No.
25,2,12,Wendy Testaburger,"If Bebe and Kyle were a couple, then we can invite them over to your clubhouse for dinner and play parlor games and have meaningful conversations and sip cognac by the fireplace."
26,2,12,Stan Marsh,We could?
27,2,12,Wendy Testaburger,"Yeah, Stan."
28,2,12,Stan Marsh,"But dude, I don't have a clubhouse."
29,2,12,Wendy Testaburger,You don't?? I thought all guys had clubhouses.
30,2,12,Stan Marsh,Just how many guys' clubhouses have you been in?
31,2,12,Eric Cartman,Herr Kommandant Cartman has ways of making you talk!
32,2,12,Kenny McCormick,(Heellp!!)
33,2,12,Wendy Testaburger,"Stan, you have to build a clubhouse! Then all four of us can sit in it and play Truth or Dare!"
34,2,12,Stan Marsh,[Intrigued.] Truth or Dare? Wow.
35,2,12,Stan Marsh,"Come on, Kyle. We've got work to do."
36,2,12,Kyle Broflovski,We do?
37,2,12,Stan Marsh,We're gonna build a clubhouse. I have to ask my dad for help.
38,2,12,Bebe Stevens,[To Wendy.] Did it work?
39,2,12,Wendy Testaburger,"I think it did, Bebe. If all goes as planned, Kyle will be your new boyfriend."
40,2,12,Bebe Stevens,I hope so Wendy. He's got such a hot ass.
41,2,12,Terrance and Phillip,"Hey, Phillip, pull my finger."
42,2,12,Terrance and Phillip,"All right, Terrance."
43,2,12,Terrance and Phillip,"Hurgh. Oh, wait wait wait. Pull harder."
44,2,12,Terrance and Phillip,"Well, all right."
45,2,12,Terrance and Phillip,"Hurgh, urgh."
46,2,12,Terrance and Phillip,"Damn it! Pull really hard, Phillip!"
47,2,12,Terrance and Phillip,Okay.
48,2,12,Terrance and Phillip,"Hurgh-rrh. Waiwait, wait wait. Hrhrhrhrh. Aha! Hr-rhrh. Oh my! Yeee-aaa!"
49,2,12,Terrance and Phillip,Hurh. Uhwaiwait. Ye-aauraah-
50,2,12,Terrance and Phillip,Caught you there!
51,2,12,Randy Marsh,Uh oh!
52,2,12,Terrance and Phillip,"God. Oh, you got me, Terrance!"
53,2,12,Terrance and Phillip,"Yes, I sure did!"
54,2,12,Kyle Broflovski,"Whoa, dude. Your dad is watching Terrance and Phillip."
55,2,12,Randy Marsh,"No, I was just uh flipping through the channels."
56,2,12,Stan Marsh,"Hey, Dad, we need to build a clubhouse."
57,2,12,Randy Marsh,Okay.
58,2,12,Stan Marsh,How do we do it?
59,2,12,Randy Marsh,"Uh, you just get a hammer and some wood. What? Uh some girls wanna play Truth or Dare or something?"
60,2,12,Stan Marsh,"Yeah, dude! How'd you know?"
61,2,12,Randy Marsh,How do you think I met your mother?
62,2,12,Sharon Marsh,"[Walks in.] Randy, my wedding ring! I lost it down the garbage disposal!"
63,2,12,Randy Marsh,"Oh, brother."
64,2,12,Sharon Marsh,"Stanley, I thought I told you not to watch this horrible cartoon!"
65,2,12,Randy Marsh,"Yeah, Stanley, you should know better."
66,2,12,Stan Marsh,Dude!
67,2,12,Sharon Marsh,"Here, Stanley, You watch nice cartoons like Fat Abbot."
68,2,12,Sharon Marsh,"Randy, will you please come get my wedding ring out of the sink?"
69,2,12,Randy Marsh,"[Resisting.] Okay, okay."
70,2,12,Fat Abbot and Friends,"Hey hey hey. What's goin' on, Rudy?"
71,2,12,Rudy,"Man, Fat Abbot, you need to lose weight!"
72,2,12,Fat Abbot and Friends,"I'll lose weight when I feel like it, bitch! Shut yo bitchass mouth, ho!"
73,2,12,Rudy,"Bitch, I'll kick yo ass!"
74,2,12,Kyle Broflovski,"Whoa, dude!"
75,2,12,Stan Marsh,Sweet!
76,2,12,Fat Abbot and Friends,"You think you're slick, you punkass blasphemous dope-fiend bitch! I had my jimmy whacked seven times last week! I'll bust a cap in yo nigga ass, shithole!"
77,2,12,Kyle Broflovski,"Wow, cartoons are getting really dirty!"
78,2,12,Sharon Marsh,Did you find it?
79,2,12,Randy Marsh,"Give me a second, would you?"
80,2,12,Sharon Marsh,Don't snap at me!
81,2,12,Randy Marsh,I didn't snap at you.
82,2,12,Sharon Marsh,You snapped at me!
83,2,12,Randy Marsh,Whatever.
84,2,12,Sharon Marsh,"What ever?! In fifteen years you've never said, ""whatever,"" to me!"
85,2,12,Randy Marsh,"I-I don't wanna fight, I'm sorry."
86,2,12,Sharon Marsh,"I'm sorry, too."
87,2,12,Randy Marsh,Uh I think I found it.
88,2,12,Sharon Marsh,"That's not it, you idiot!"
89,2,12,Randy Marsh,"Hey, back off, bitch!"
90,2,12,Sharon Marsh,[Gasps.] You just said the C-word!
91,2,12,Randy Marsh,Did I?
92,2,12,Stan Marsh,This is a sweet spot for a clubhouse.
93,2,12,Kyle Broflovski,"Yeah. Hey Stan, what did your dad mean when he said we're gonna play Truth or Dare?"
94,2,12,Stan Marsh,"Oh uh, just that, mmmaybe when we're finished, Wendy and- uh... Bebe can come over and play."
