,season,episode,character,line
0,2,9,Robert Redford,"Why do we hold the Sundance Film Festival here, Phyllis? It's so painfully crowded."
1,2,9,Phyllis,"Because. People from L.A. love to come to a quaint little mountain town for a few days, and this gives them an excuse."
2,2,9,Robert Redford,"No, this used to be a quaint little mountain town. Now look at it. Sushi restaurants, upscale clothes stores, $25 parking, Liam Neeson... I tell you, Phyllis, I think we've tapped this town's resources out. We must move the festival to another small mountain town and begin again."
3,2,9,Phyllis,That's not a bad idea. But where?
4,2,9,Man in background,Ching ching cha-ching.
5,2,9,Man in foreground,Whoa.
6,2,9,Mr Garrison,"Okay, children. I have some very exciting news for you... Oo-why don't you tell them, Mr. Twig?"
7,2,9,Mr Twig,"That's right, Mr. Garrison. The First Annual South Park Film Festival begins today."
8,2,9,Wendy Testaburger,Wow! Cool!
9,2,9,Kyle Broflovski,"They're not gonna show that stupid-ass Godzilla movie again, are they?"
10,2,9,Mr Garrison,"Nono, Kyle. These are independent films."
11,2,9,Stan Marsh,"Hoohh, like Independence Day? That sucked ass, too."
12,2,9,Eric Cartman,"No, dude, independent films are those black and white hippie movies. They're always about gay cowboys eating pudding."
13,2,9,Wendy Testaburger,No they're not! Independent films are produced outside the Hollywood system. They're movies about all the glitz and glamour of Hollywood.
14,2,9,Eric Cartman,"Byeh, sure. Well, you show me one independent film that isn't about gay cowboys eating pudding!"
15,2,9,Wendy Testaburger,"Once again, you have no idea what you're talking about, fatass!"
16,2,9,Eric Cartman,"I'm not fat! I just haven't grown into my body yet, skinny bitch!"
17,2,9,Wendy Testaburger,Hrmph!
18,2,9,Mr Garrison,"Eric, if you call Wendy a bitch one more time, I'm sending you to the principal's office!"
19,2,9,Eric Cartman,...bitch.
20,2,9,Mr Garrison,"That's it Eric, you-!"
21,2,9,Eric Cartman,I'm going!
22,2,9,Mr Garrison,"Anyway, children, I want you all to see at least one independent film at the festival and then write a paper about it."
23,2,9,Mr Garrison,"The first film showing is called Witness To Denial, and it's a sexual exploration piece about two women in love."
24,2,9,Stan Marsh,"Oh, my uncle Jimbo has a ton of those movies in his dresser drawer."
25,2,9,Director 1,"Norma, I want to shoot the script next month with Demi Moore instead."
26,2,9,Director 2,[In shorts!] Well you can tell Spielberg he can kiss my ass!
27,2,9,Mayor McDaniels,"[Walking about with one of her aides.] Wow, look at this, Johnson. Traffic jams at every intersection, hoards of people pushing their way through the crowd. It's almost like we're a real city."
28,2,9,Eric Cartman,I can't believe I got sent to the principal's office because of your stupid girlfriend!
29,2,9,Stan Marsh,She's not my girlfriend.
30,2,9,Kenny McCormick,"(Yeah, that's because you vomit on her all the time.)"
31,2,9,Kyle Broflovski,"Sick, Kenny."
32,2,9,Stan Marsh,"Damn, dude. Look at all these people."
33,2,9,Director 3,"[Rushing by with a cell phone.] I'm late for a screening, I'll call you from the theater."
34,2,9,Kyle Broflovski,All this for a bunch of stupid movies?
35,2,9,Chef,"Hello there, children!"
36,2,9,The boys,"Hey, Chef."
37,2,9,Stan Marsh,Whatcha doin'?
38,2,9,Chef,"Children, this whole film festival thing has quite lucrative monetary possibilities. Now I'm gonna sell some of my famous cookies, to these Hollywood types, and make a mint!"
39,2,9,Eric Cartman,What kind of cookies?
40,2,9,Stan Marsh,"Calm down, tubby."
41,2,9,Chef,"They're little cookies, with fudge in the middle. And I call them, ""Fudge 'Ems""."
42,2,9,Eric Cartman,I wanna Fudge 'Em.
43,2,9,Chef,"I can just see the commercial now. ""Wife got you down? Boss makin' you angry? Kids yellin' atcha? Well, Fudge 'Ems."""
44,2,9,Kyle Broflovski,Cool!
45,2,9,Chef,"And I've also got my double chocolate cookies, ""Fudge This."""
46,2,9,Director 3,"[Passing by with his date.] Oh look, one of the natives is selling local food wares... how quaint."
47,2,9,Woman,"This is why I come to these things, to get away from L.A. and become one with the more simple culture."
48,2,9,Chef,"Well, perhaps you'd like to try my low-calorie cookies, ""Go Fudge Yourself,"" or my all-natural, ""I Don't Really Give A Flying Fudge."""
49,2,9,Woman,"Ooh, do you have any tofu or steamed celery?"
50,2,9,Chef,Huh?
51,2,9,Director 3,I would kill for some cous cous right now.
52,2,9,Chef,Whose goose?
53,2,9,Woman,"Uuuuh, never mind. We brought some food from the Natural Market in L.A."
54,2,9,Director 3,"Cute sign, though."
55,2,9,Wendy Testaburger,"Stan, I have two tickets for the opening film of the festival. Would you like to come with me?"
56,2,9,Eric Cartman,"[Taunting.] Stan, nunh tunh tunh tunh tunh tunh tunh tunh tunh tunh tunh tunh hunh. Tunh tunh tunh tunh tinh teenh?"
57,2,9,Stan Marsh,"Shut up, Cartman! [To Wendy.] Sure, dude. I mean, since we have to write a paper on a film anyway. [They walk away.]"
58,2,9,Eric Cartman,"She'll be the death of him, Kyle. Mark my words: she'll be the death of him."
59,2,9,Kyle Broflovski,If she holds his hand in that theater it'll be all over.
60,2,9,Chef,"Get 'em while they're hot! My all new cookies! ""I Just Went And Fudged Your Momma!"""
61,2,9,Eric Cartman,"[To Kyle.] Jesus, he sure ran that one into the ground."
62,2,9,Stan Marsh,When's this thing start? I hope there are some good previews.
63,2,9,Wendy Testaburger,"Stan, film festival movies usually don't have previews before them."
64,2,9,Stan Marsh,They what?!
65,2,9,Candice Butch,Who are you to judge my womanly soul?
66,2,9,Candice Butch,The Goddess flames that burn in my memory aren't dark. Dare you call them dark!
67,2,9,Candice Butch,Here lies the Goddess truth of my body.
68,2,9,Stan Marsh,"[With soda and popcorn.] Oh, brother."
69,2,9,Candice Butch,"The Goddess that cries, ""Freedom!"""
70,2,9,Candice Butch,Here is the Goddess truth of my womanly being
71,2,9,Candice Butch,"You are my blossom, my flame. When we make love, it's like the sun is right outside the door."
72,2,9,Candice s Girlfriend,"Then make love to me, right now"
73,2,9,Stan Marsh,Dude!
74,2,9,Wendy Testaburger,Sshh!
75,2,9,Stan Marsh,Dude!
76,2,9,Kyle Broflovski,"I can see clearly now, the rain is gone
I can see all obstacles in my way-"
77,2,9,Sheila,[From the master bedroom.] Bubbeleh you need to get to bed! It's late!
78,2,9,Kyle Broflovski,"I'm poopies, ma!"
79,2,9,Sheila,"Well, hurry up!"
80,2,9,Kyle Broflovski,Gone are the dark clouds that had me-
81,2,9,Mr Hankey,"[Voice only, slowly, with echo.] Ky-yle! Ky-yle!"
82,2,9,Kyle Broflovski,Could it be?
83,2,9,Mr Hankey,[In his shrill voice.] Hooowwwdy ho!
84,2,9,Kyle Broflovski,"Mr. Hankey? Mr. Hankey, is that you? Hello?"
