,season,episode,character,line
0,3,1,Mr Garrison,"Okay, children, we have a special guest today, a woman recruiting young people [she walks to the group and smiles] for a national choir tour. Now I know that choir tours are totally stupid and lame [she frowns], but please, give her your full attention. [to her] Go ahead."
1,3,1,Choir Teacher,"Uh. Thank you, Mr. Garrison. [cheerfully] How are we all doing today?! [the kids' eyes wander] I can't hear you! I said, How are we all doing?! [Cartman farts]"
2,3,1,Mr Garrison,"[angrily] Eric Cartman, you say ‘’excuse me”!"
3,3,1,Eric Cartman,Okay.
4,3,1,Mr Garrison,[to the choir teacher] Go ahead.
5,3,1,Choir Teacher,"Children, we are a national choir called, ""Getting Gay With Kids!"" We're gonna do a big tour down in Central America to help save the rainforest, and you can be a part of it!"
6,3,1,Kenny McCormick,This sounds fucking screwed. [the others laugh]
7,3,1,Mr Garrison,"Kenny McCormick, you speak when you're spoken to!! [to the choir teacher] Go ahead."
8,3,1,Choir Teacher,"You see, we take kids from all over the country and put them in a choir [Pip yawns and Bill notices. Clyde nods off] where we sing and dance to raise awareness about our vanishing rainforest."
9,3,1,Choir Boy,"[steps forward] Did you know over 10,000 acres of rainforest are bulldozed every year?"
10,3,1,Choir Girl,"[steps forward] That's right. And over 30% of the world's oxygen [Kenny sees her and begins to swoon] is made in the rainforest. [smiles back at him. Kenny's in love - ahem, distracted. The camera stays on him]"
11,3,1,Choir Teacher,"So, who wants to join the fun??"
12,3,1,Eric Cartman,What if you don't have any rhythm?
13,3,1,Choir Teacher,Excuse me?
14,3,1,Eric Cartman,"Well, like my friend Kyle. He's Jewish, so he doesn't have any rhythm."
15,3,1,Kyle Broflovski,"Shut up, fatass!"
16,3,1,Stan Marsh,Choirs suck.
17,3,1,Mr Garrison,"Kyle Broflovski, you watch your language!! Eric Cartman, you be nice to people!! Stan Marsh, you mind your manners!! Kenny McCormick, you pay attention!! [sighs deeply and tells the choir teacher] Go ahead."
18,3,1,Choir Teacher,"Well, uh, that's all, really. [the girl picks her nose, smiling at Kenny] So, if anyone is interested in seeing the rainforest and joining our choir, I'll leave information packets up front."
19,3,1,Eric Cartman,"Oh, that's good. We need some more toilet paper. [the other kids laugh]"
20,3,1,Mr Garrison,"All right, that does it!!"
21,3,1,Mr Mackey,"[behind the door] I am tired of seeing you in my office, young man! [The camera is now inside] You get sent here every day, Craig!"
22,3,1,Craig Tucker,I know.
23,3,1,Mr Mackey,Why can’t you behave?
